SA4_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_05_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_05_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_05_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_05_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_05_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_05_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_05_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_05_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_05_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_05_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_05_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_05_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_05_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_05_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_05_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_05_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_05_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_05_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
205,555,171,178,220,314,115,34,23,2041,0,0,0,0,0,0,0,0,0,110,110,602,522,804,233,252,299,385,151,51,170,3469,1042,405,278,31,35,28,37,13,9,59,1927,330,648,498,87,94,82,101,62,25,25,1943,15,30,45,9,4,15,17,0,5,9,156,0,0,0,0,0,0,0,0,0,0,3,342,682,548,98,99,95,123,60,26,38,2104,3,0,0,0,0,0,0,0,0,85,85,1386,1079,826,131,131,127,156,76,40,179,4118,2098,375,167,17,19,15,34,14,3,108,2839,486,278,193,37,26,33,19,12,3,28,1127,37,49,49,4,10,3,10,8,3,6,170,3,4,0,0,0,0,0,0,0,0,4,522,331,246,48,35,40,38,13,4,33,1310,0,0,0,0,0,0,0,0,0,31,36,2618,702,410,67,56,49,67,28,8,168,4181,4647,235,102,15,7,13,15,4,4,210,5248,785,115,45,12
206,10304,4049,4985,6005,7391,2426,491,482,44398,3,4,0,6,6,10,12,0,0,61,103,8958,7600,16019,6007,7369,8859,10845,3599,943,901,71105,6873,4201,4003,589,558,491,523,248,117,209,17809,6098,5113,5019,1297,1265,1284,1354,526,225,194,22380,183,305,408,129,148,187,215,81,27,42,1726,10,8,7,0,0,0,0,0,0,10,38,6296,5426,5432,1424,1409,1473,1569,615,252,244,24143,8,3,6,5,0,0,0,0,0,29,56,13176,9633,9433,2016,1970,1968,2094,869,374,482,42010,8083,1598,869,127,138,126,134,91,34,145,11348,5374,1492,900,212,196,179,195,101,64,109,8831,684,313,327,98,102,136,112,61,27,62,1923,10,0,0,0,0,0,0,0,0,0,24,6068,1809,1226,309,298,319,309,158,94,176,10776,11,0,0,0,0,0,0,0,0,17,26,14163,3416,2094,438,438,445,442,249,132,337,22153,8262,434,258,45,58,72,62,54,21,131,9396,5851,397,212,36
207,4967,1352,1591,1653,1580,445,104,270,18638,0,0,9,0,3,0,0,0,0,24,47,3798,5052,5813,1595,1842,1937,1857,537,129,397,22964,2910,975,766,128,135,119,96,52,12,78,5247,7444,5333,3401,725,780,668,683,269,128,131,19559,185,391,602,219,277,308,295,118,55,61,2523,5,10,0,3,0,0,0,0,0,0,19,7637,5730,4003,949,1062,980,978,386,180,191,22100,3,0,3,0,0,0,0,0,0,13,24,10545,6706,4778,1072,1192,1097,1077,436,190,279,27378,4643,701,347,46,42,34,48,21,9,78,5960,6959,2114,1526,261,299,229,231,125,52,107,11906,600,595,859,253,336,286,275,155,30,89,3482,7,5,0,0,4,0,0,0,0,0,18,7566,2709,2388,509,638,514,512,277,85,198,15403,9,0,5,0,0,0,0,0,0,9,22,12218,3409,2737,553,682,550,559,300,86,279,21381,5455,310,134,17,13,11,13,15,12,88,6063,8279,592,331,48
208,3133,993,1204,1437,1331,370,100,145,12138,0,4,4,3,8,4,5,0,0,21,51,3431,2905,4881,1466,1696,2002,1821,532,152,269,19161,4434,2333,1812,255,230,228,190,69,30,124,9710,4274,4072,2858,625,581,629,600,180,107,88,14021,68,143,194,74,87,89,112,54,11,24,868,7,6,0,0,0,0,0,0,0,3,13,4351,4222,3057,701,665,718,713,234,118,123,14911,0,0,3,0,0,0,0,0,0,14,24,8786,6557,4877,956,898,953,905,307,149,259,24644,7702,1675,904,111,128,92,91,45,20,121,10895,5351,1524,912,156,156,122,143,67,23,51,8513,218,206,288,72,96,91,76,58,11,30,1145,4,6,0,0,0,0,0,0,0,0,6,5575,1731,1207,233,252,214,221,123,33,84,9668,0,0,0,0,0,0,0,0,0,9,11,13274,3406,2109,343,380,308,309,170,56,214,20569,8457,600,192,35,39,24,40,22,8,112,9528,6001,371,194,24
209,6393,1755,1980,2463,2143,508,148,310,22494,4,3,9,4,6,4,3,0,0,45,80,4390,5133,7671,2069,2344,2786,2431,601,183,465,28068,3522,1870,1319,170,161,127,82,33,14,112,7424,6080,9418,5484,870,855,787,602,168,64,197,24519,299,590,661,113,149,120,140,35,12,43,2167,9,11,3,0,0,0,6,0,0,7,29,6382,10023,6153,979,1005,910,741,205,73,243,26715,3,9,3,0,4,0,0,0,0,29,46,9910,11899,7477,1157,1170,1043,822,238,90,386,34187,5173,1041,474,56,50,46,31,17,7,134,7032,7416,2774,1391,198,164,132,101,25,21,131,12352,1081,515,473,91,106,72,121,42,3,73,2567,17,7,3,0,0,0,0,0,0,4,29,8508,3294,1868,290,272,211,218,65,26,203,14947,10,0,5,0,0,0,0,0,0,5,21,13686,4339,2344,341,318,255,247,84,33,347,22005,7060,394,141,21,29,16,14,8,4,162,7861,9195,691,300,53
210,6240,1955,2074,2200,2231,564,144,323,22698,8,4,9,0,5,5,0,0,0,128,150,3908,4920,7126,2136,2282,2392,2410,613,169,516,26472,2363,1182,810,112,116,52,57,17,12,78,4809,5616,8642,4686,982,820,669,540,150,67,198,22373,425,680,814,325,262,167,254,92,15,62,3091,9,18,6,0,0,3,0,0,0,5,42,6042,9343,5503,1309,1081,841,794,245,84,261,25515,3,7,0,0,0,0,0,0,0,94,105,8407,10531,6312,1415,1204,903,857,257,100,431,30420,3411,561,274,31,35,33,20,14,0,104,4490,7714,2381,1266,279,204,126,120,52,16,170,12313,1354,569,600,325,221,130,225,59,12,60,3554,16,3,5,0,0,0,0,0,0,0,37,9087,2957,1869,605,422,252,343,108,22,230,15900,9,3,0,0,0,0,0,0,0,44,60,12505,3520,2147,636,459,288,370,124,26,378,20445,4916,236,101,5,9,14,6,5,4,125,5434,8225,637,347,94
211,3826,868,819,912,807,220,54,127,12977,0,5,0,0,5,0,0,0,0,7,20,3588,4476,4562,1023,967,1082,944,270,76,218,17200,3847,1345,841,132,97,80,79,11,19,89,6534,5608,6196,3932,685,651,536,401,126,53,97,18284,136,500,611,141,136,188,142,37,5,19,1925,0,10,3,0,3,0,0,0,0,4,23,5751,6706,4542,827,798,727,537,170,57,122,20231,4,9,0,3,0,0,0,0,0,5,25,9603,8052,5390,957,893,810,622,181,74,218,26794,6637,1053,486,66,52,30,38,11,8,138,8519,5505,2854,1425,181,169,117,98,45,20,71,10488,494,603,554,116,113,130,104,35,10,31,2192,12,0,0,0,0,3,0,0,0,0,11,6006,3459,1987,299,278,247,205,83,29,101,12692,0,3,7,0,0,0,0,0,0,3,16,12648,4513,2472,365,331,277,237,93,39,250,21225,9898,516,151,17,17,13,17,9,6,166,10814,6279,929,300,35
212,16940,4593,5141,5927,5668,1541,496,902,60246,8,13,24,10,12,5,3,4,0,88,166,10583,14416,18760,5028,5646,6397,6139,1700,536,1264,70462,6895,2349,1555,252,235,200,172,62,33,250,12003,16329,22368,12261,2148,1972,1730,1415,496,195,487,59399,983,2070,2300,487,543,560,528,192,99,178,7937,18,30,18,4,7,3,8,0,0,8,95,17327,24464,14584,2639,2522,2288,1949,684,295,676,67433,13,20,12,3,6,5,0,0,0,54,112,24238,26838,16149,2899,2758,2493,2125,748,327,975,79546,9271,1980,879,102,103,67,58,48,22,214,12743,18601,8698,3924,529,441,375,303,122,65,338,33397,3250,1948,1984,361,457,386,453,170,58,214,9278,28,14,6,3,0,0,8,0,0,6,70,21876,10657,5923,888,895,758,767,292,119,561,42743,24,14,7,0,0,0,0,0,3,46,101,31175,12646,6805,988,998,826,826,342,148,826,55582,12526,945,313,43,34,28,47,29,5,242,14218,19462,2309,925,117
213,17693,4662,4919,5821,5870,1418,420,932,59373,13,17,36,6,11,9,6,0,0,370,476,8923,14150,20505,5333,5559,6496,6516,1576,502,1577,71136,6398,3507,2459,357,314,238,261,72,36,195,13832,16310,24032,13508,2564,2384,1983,1753,472,267,536,63813,952,2067,1733,338,377,322,421,144,42,149,6559,22,44,32,5,5,0,10,0,0,7,128,17288,26142,15273,2910,2770,2302,2191,625,313,697,70502,13,24,28,0,0,0,3,0,0,248,311,23695,29669,17757,3264,3087,2539,2456,697,352,1135,84644,8291,1910,1046,118,106,83,90,35,18,183,11888,17532,6893,3087,510,359,308,295,111,56,375,29523,3839,1475,1165,292,246,219,330,147,24,246,7977,31,21,3,0,0,0,0,4,0,9,69,21402,8383,4253,802,607,529,621,257,79,632,37571,23,4,0,0,0,0,3,0,0,134,160,29713,10303,5298,918,714,613,715,299,99,946,49623,10116,746,370,54,45,41,41,22,14,219,11663,16216,1655,830,139
214,582,180,157,197,211,54,24,34,2241,0,0,0,0,0,0,0,0,0,4,10,1357,916,1183,294,248,281,297,80,36,106,4795,2234,1047,764,101,75,60,56,23,7,96,4459,894,1040,627,143,78,103,99,38,21,40,3088,20,47,42,22,13,17,13,3,0,3,188,0,3,0,0,0,0,0,0,0,0,9,915,1089,670,163,91,125,111,40,21,51,3284,3,0,0,0,0,0,0,0,0,13,19,3154,2133,1440,262,168,185,173,66,26,156,7765,4572,1087,559,49,49,38,25,24,8,111,6519,1422,588,302,46,49,21,25,11,9,33,2499,69,64,62,12,11,13,28,8,0,3,274,0,0,0,0,0,0,0,0,0,0,8,1497,654,366,56,58,33,51,20,8,36,2783,0,0,0,0,0,0,0,0,0,3,6,6066,1737,928,106,109,71,77,46,16,158,9313,7113,563,196,14,22,11,12,15,0,191,8142,1696,172,84,9
215,630,328,419,455,564,160,58,124,3170,0,4,0,0,0,0,3,0,0,34,49,253,417,762,368,464,489,628,184,76,178,3821,256,151,106,15,12,9,19,4,8,20,603,208,511,424,101,116,122,151,30,36,59,1759,49,104,136,63,75,95,92,19,10,33,676,0,0,3,0,0,0,0,0,0,4,13,256,614,569,169,187,216,244,50,41,100,2447,0,0,0,0,0,0,0,0,0,69,75,514,769,678,177,197,230,262,65,46,182,3125,564,92,71,15,7,15,15,4,6,38,826,308,201,144,31,34,36,39,19,10,22,845,95,77,80,29,34,42,51,19,3,28,459,5,0,0,0,0,0,0,0,0,7,17,409,276,228,63,72,77,87,38,14,56,1329,0,0,0,4,0,0,0,0,0,43,47,972,373,298,75,85,91,105,38,15,139,2199,1089,66,41,3,5,4,6,4,0,44,1263,361,66,32,6
216,680,257,293,337,379,108,26,69,2728,0,0,0,0,0,0,0,0,0,10,12,324,496,810,289,317,388,410,131,32,105,3303,234,152,117,21,12,19,19,11,3,22,601,288,722,485,113,119,112,122,46,24,23,2053,37,83,121,45,35,48,48,10,3,23,445,3,4,0,0,5,0,0,0,0,0,10,329,807,604,158,155,154,165,57,24,44,2508,0,0,0,0,0,0,0,0,0,14,17,562,962,725,178,166,176,181,70,27,77,3123,572,110,71,9,12,13,3,13,4,30,835,314,267,143,31,29,29,35,15,0,13,878,94,89,100,18,26,23,39,5,3,14,412,0,0,0,0,0,0,0,0,0,0,6,408,353,245,51,58,57,74,24,5,30,1297,4,0,0,0,0,0,0,0,0,9,9,979,463,317,67,67,69,74,31,5,75,2143,1094,76,42,0,0,3,5,0,3,44,1277,377,92,45,3
217,248,119,151,224,242,51,30,20,1244,5,0,0,0,0,0,0,0,0,3,3,222,190,385,146,174,278,283,70,37,47,1834,336,178,111,15,15,16,25,12,3,24,733,102,246,235,39,42,69,61,23,13,12,849,0,20,21,9,28,22,16,0,0,0,122,0,0,0,0,0,4,0,3,0,0,11,108,262,255,55,66,100,75,34,13,14,982,0,0,0,0,0,0,0,0,0,0,0,444,442,359,66,87,116,100,38,13,41,1711,680,139,80,13,12,5,0,7,3,34,973,142,99,74,14,8,17,21,3,0,0,375,5,15,7,4,0,6,6,3,0,0,50,0,0,0,0,0,0,0,0,0,0,4,151,115,79,15,9,22,20,10,3,5,430,0,0,0,0,0,0,0,0,0,4,4,831,254,160,26,21,24,23,13,10,41,1404,1245,92,43,6,0,4,3,0,0,56,1463,154,30,15,0
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,43,5,18,30,42,30,14,14,251,0,0,0,0,0,0,0,0,0,5,5,53,29,58,11,32,51,66,44,26,17,379,66,24,13,0,0,3,3,0,7,3,119,25,22,16,5,0,5,0,4,37,4,114,3,4,9,4,4,3,0,0,4,5,27,0,0,0,0,0,0,0,0,0,0,0,30,26,20,3,4,9,0,4,38,6,138,0,0,0,0,0,0,0,0,0,5,8,99,42,36,3,6,12,0,8,46,13,262,62,13,14,0,0,0,0,0,0,4,101,31,11,4,0,0,0,4,0,3,0,61,3,5,8,0,0,6,4,0,4,3,28,0,0,0,0,0,0,0,0,0,0,0,34,13,14,0,0,6,8,0,8,6,84,0,0,0,0,0,0,0,0,0,0,9,97,26,23,0,4,6,6,0,6,16,187,88,11,11,0,0,0,0,0,4,4,117,31,0,0,0
301,554,138,128,149,148,45,15,38,2023,7,0,0,0,0,0,0,0,0,4,8,1691,1345,1330,261,244,255,243,85,31,114,5597,2388,1512,981,127,121,101,92,39,36,97,5493,862,1336,796,153,115,107,110,38,13,38,3563,17,45,50,7,8,10,4,3,0,4,160,0,3,0,0,0,0,0,0,0,0,12,888,1387,854,165,121,116,120,45,13,37,3734,0,0,6,0,0,0,0,0,0,11,9,3271,2890,1835,288,242,218,212,83,49,144,9244,4641,1812,801,70,61,65,49,25,16,99,7651,1202,842,377,55,48,24,32,19,6,27,2635,61,59,29,11,5,3,5,0,0,3,178,0,0,0,0,0,0,0,0,0,0,0,1259,905,408,61,52,32,34,25,9,32,2812,0,3,0,0,0,0,0,0,0,6,10,5906,2716,1215,135,117,94,84,51,19,133,10466,6179,985,290,24,26,25,41,21,6,126,7718,1278,277,99,8
302,1899,516,628,691,757,187,37,83,6569,0,0,3,5,0,0,0,0,0,58,62,2061,1920,2744,685,789,839,909,247,60,219,10476,2273,1354,856,104,87,73,55,30,23,76,4933,1324,3083,1810,291,296,262,267,95,32,67,7534,25,104,120,35,27,34,50,11,4,6,425,4,0,0,0,0,0,0,0,0,0,10,1354,3193,1934,328,323,297,317,103,41,78,7971,6,0,0,0,0,0,0,0,0,51,61,3634,4553,2791,429,413,375,371,136,62,205,12961,3419,857,359,33,34,28,31,12,4,72,4863,1573,1340,525,79,81,64,45,27,12,22,3771,79,98,84,15,17,17,24,9,4,5,356,0,0,0,0,0,0,0,0,0,0,3,1651,1443,607,96,95,82,72,34,20,29,4133,4,0,0,0,0,0,0,0,0,12,17,5078,2301,968,127,130,108,100,51,31,112,9007,3607,380,125,8,15,16,18,4,4,56,4237,1714,387,114,16
303,6319,1570,1703,2172,2435,674,133,364,23069,3,7,10,0,3,6,3,0,0,62,93,5456,6031,7589,1858,2006,2496,2750,799,183,563,29733,3699,1766,1018,146,119,114,106,42,19,150,7181,6775,7639,4063,733,648,665,570,218,100,203,21623,239,787,729,152,173,167,169,66,22,62,2564,3,10,3,0,0,0,0,0,0,3,23,7017,8437,4799,881,826,829,742,284,121,274,24215,0,6,0,0,0,0,0,3,0,26,42,10719,10207,5816,1028,945,948,843,328,137,449,31435,5234,1056,407,51,39,60,36,20,13,79,7000,5762,2896,1284,188,135,112,103,66,33,113,10693,756,837,479,97,84,108,139,61,9,63,2632,6,4,3,0,0,0,0,0,0,7,24,6525,3740,1770,277,225,220,237,125,49,178,13352,9,3,8,0,0,0,0,0,0,8,27,11767,4800,2178,331,263,283,277,146,56,263,20376,5086,460,148,15,23,16,18,14,3,94,5865,5538,853,301,39
304,963,296,341,488,617,218,77,38,4124,0,0,0,0,0,0,0,0,0,7,5,1658,1088,1444,397,452,626,757,290,98,78,6886,2076,1093,777,133,80,91,110,51,23,46,4473,1549,1935,1646,292,347,326,324,124,49,58,6645,36,65,91,26,26,43,48,10,6,13,359,0,0,5,0,0,4,0,0,0,0,10,1580,2002,1741,315,373,372,370,136,56,70,7012,0,0,0,0,0,0,0,0,0,6,7,3655,3095,2516,445,457,462,481,185,77,116,11494,3710,1158,537,67,62,47,58,32,9,75,5749,2021,1064,599,83,77,70,78,48,22,35,4084,97,88,68,23,24,28,21,22,8,8,382,0,0,0,0,0,0,0,0,0,0,3,2116,1154,667,104,106,99,98,68,24,42,4472,0,0,0,0,0,0,0,0,0,3,7,5822,2313,1201,169,167,140,155,100,35,125,10231,3964,494,125,15,9,6,19,5,5,46,4697,1992,278,93,10
305,3168,1340,1689,2228,3084,1170,155,203,15617,0,4,0,6,3,0,10,0,0,23,56,3884,2804,4961,1879,2276,2968,4023,1706,298,415,25203,3265,1945,1408,224,192,200,217,126,58,88,7730,1846,2436,2304,545,584,613,684,291,121,68,9482,37,97,143,37,49,54,102,40,9,9,587,0,9,4,0,0,0,4,0,0,0,15,1879,2538,2450,580,637,667,787,330,131,78,10085,9,3,4,0,0,0,6,0,0,16,31,5148,4479,3865,809,833,864,1009,458,192,185,17849,4876,1153,520,56,74,63,87,58,41,79,7003,1860,958,549,119,94,94,131,88,31,38,3964,94,93,88,32,42,38,47,23,15,16,486,0,0,0,0,0,0,0,0,0,0,6,1957,1053,633,155,137,132,179,111,50,54,4452,3,0,0,0,0,0,0,0,0,0,10,6834,2200,1155,207,208,191,272,167,89,136,11463,4776,457,202,39,37,38,43,26,33,72,5720,1502,203,93,29
306,1243,344,333,483,835,338,107,137,4751,0,0,0,3,0,0,5,3,0,10,16,1106,1097,1941,505,507,678,1034,437,141,204,7642,1697,1046,577,90,71,74,52,21,10,85,3725,730,1463,975,163,139,168,195,93,32,74,4040,56,159,147,29,32,41,58,15,6,18,562,0,3,4,0,0,3,0,0,0,3,19,787,1624,1132,194,175,209,255,110,37,99,4620,3,0,3,0,0,0,0,0,0,7,12,2483,2678,1716,282,249,282,307,135,43,194,8360,3628,743,327,58,46,18,36,10,9,143,5025,1412,733,387,56,53,49,55,30,6,56,2830,133,123,105,25,18,13,24,11,0,8,461,8,4,0,0,0,0,0,0,0,11,19,1548,859,491,75,68,60,88,43,12,74,3310,6,0,0,0,0,0,0,0,0,8,12,5181,1608,819,134,118,76,122,57,17,223,8348,5280,445,173,24,18,21,25,19,9,154,6170,1369,241,102,12
307,207,79,72,172,248,102,27,21,1095,0,0,0,0,0,0,0,0,0,0,0,198,215,323,98,91,210,296,121,36,50,1635,304,160,97,11,14,18,15,7,0,26,647,74,242,236,52,39,50,43,30,4,17,776,6,21,10,0,3,4,8,4,0,5,59,0,0,5,0,0,0,0,0,0,0,6,78,261,251,52,40,55,48,28,4,16,835,0,0,0,0,0,0,0,0,0,0,8,377,423,348,65,50,70,60,43,9,45,1490,726,119,53,4,6,3,9,3,0,45,974,101,210,113,13,8,6,15,4,9,9,491,7,30,12,0,3,0,14,3,0,0,72,0,0,3,0,0,0,0,0,0,0,7,113,239,132,14,9,12,26,11,9,9,559,0,0,0,0,0,0,0,0,0,3,4,833,361,186,19,18,14,27,10,9,59,1537,1266,82,45,0,5,9,8,0,0,52,1468,198,66,28,5
308,543,134,185,223,330,109,60,42,2030,0,0,0,0,0,0,0,0,0,24,26,537,619,919,212,255,282,413,147,83,100,3567,854,441,345,46,26,29,50,19,8,61,1882,210,786,670,125,134,123,143,56,42,23,2318,9,89,63,8,31,34,38,14,5,16,306,0,0,0,0,0,0,0,0,0,0,5,222,875,741,135,161,160,183,67,48,39,2629,0,5,0,0,0,0,0,0,0,22,27,1078,1318,1083,185,190,190,230,84,60,119,4539,1782,443,238,33,23,18,21,13,5,70,2654,342,635,321,28,28,22,31,22,4,23,1461,36,114,36,14,14,13,3,0,3,5,232,4,0,0,0,0,0,0,0,0,0,8,381,756,353,43,49,34,31,22,10,30,1700,4,4,0,0,0,0,0,0,0,10,17,2167,1203,595,75,69,56,52,39,15,109,4374,2548,313,160,11,14,10,13,8,6,76,3161,373,182,66,3
309,4072,1475,1574,1866,2166,640,108,262,15486,5,0,9,4,3,5,3,0,0,36,64,5474,4922,7106,2170,2215,2577,2911,994,232,647,29248,7500,4690,2817,449,340,333,325,190,87,322,17050,3278,4750,3096,630,538,534,593,223,77,188,13902,110,302,315,61,93,94,127,65,11,25,1200,0,6,0,3,0,0,0,0,0,5,20,3389,5058,3410,698,634,626,720,282,87,222,15124,0,8,0,0,0,0,0,0,0,42,60,10889,9758,6230,1152,975,955,1046,472,176,585,32230,12792,4082,1896,228,209,186,175,99,66,367,20096,4547,2112,1077,185,188,131,136,74,19,107,8577,369,309,265,66,73,87,64,44,3,22,1311,10,0,0,0,0,0,0,0,0,3,27,4935,2423,1346,251,270,219,201,116,27,137,9917,10,3,0,0,0,0,0,0,0,26,48,17737,6514,3242,479,474,408,376,215,86,534,30061,15760,2330,948,109,110,105,148,71,56,362,19996,4536,715,354,41
