SA4_CODE_2021,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Brazil_0_4,M_Brazil_5_14,M_Brazil_15_24,M_Brazil_25_44,M_Brazil_45_54,M_Brazil_55_64,M_Brazil_65_74,M_Brazil_75_84,M_Brazil_85ov,M_Brazil_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_SAR_Ch_0_4,M_Hong_Kong_SAR_Ch_5_14,M_Hong_Kong_SAR_Ch_15_24,M_Hong_Kong_SAR_Ch_25_44,M_Hong_Kong_SAR_Ch_45_54,M_Hong_Kong_SAR_Ch_55_64,M_Hong_Kong_SAR_Ch_65_74,M_Hong_Kong_SAR_Ch_75_84,M_Hong_Kong_SAR_Ch_85ov,M_Hong_Kong_SAR_Ch_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot
123,0,0,11,115,33,25,12,8,0,219,10669,19994,15864,25334,10624,8697,6359,2681,622,100855,13,118,188,1507,593,296,111,12,0,2841,0,0,0,70,39,31,20,7,0,162,0,0,0,35,6,3,0,0,0,47,0,4,17,89,61,28,31,6,0,242,0,11,7,41,21,15,11,0,0,114,0,6,6,114,116,137,106,60,4,553,0,41,64,363,167,221,151,55,19,1082,0,3,0,38,24,75,83,83,15,331,4,28,43,170,75,88,100,35,6,551,8,87,96,403,540,872,866,583,138,3587,0,27,66,565,359,315,165,50,9,1560,0,0,4,20,24,8,16,10,0,79,0,0,12,55,26,50,123,76,14,359,0,4,10,24,26,60,78,59,5,260,0,0,10,73,27,37,29,7,7,195,21,269,344,1953,698,351,202,81,18,3949,0,19,33,176,70,58,41,10,0,401,0,6,28,100,35,24,9,10,8,219
124,0,15,40,157,40,27,9,7,0,297,10837,20680,18105,32259,14397,12153,8878,3670,936,121920,0,20,13,165,43,20,14,6,0,282,0,0,0,40,15,26,16,10,3,115,0,3,7,43,10,10,0,0,0,73,0,0,7,36,24,12,8,4,0,93,0,7,9,42,55,36,23,7,0,183,0,0,0,47,38,44,41,26,6,198,0,23,46,292,125,129,103,52,16,785,0,0,0,34,32,90,75,67,12,314,0,15,29,98,50,81,100,47,12,433,3,85,141,636,864,1386,1343,842,170,5466,3,14,58,298,159,145,86,25,4,793,0,6,4,40,28,34,26,11,6,153,0,13,10,56,68,99,204,150,31,628,0,4,6,21,18,46,70,75,22,274,0,0,3,39,31,28,20,8,0,137,21,214,315,2270,504,237,193,97,29,3888,0,7,10,79,36,22,24,16,3,197,6,17,20,146,56,37,32,18,3,329
125,28,209,558,2597,629,343,166,55,17,4597,14966,23648,17851,24580,8655,6278,4722,2701,1090,104488,3,60,100,785,160,97,48,8,0,1255,0,0,8,109,47,89,49,32,8,336,5,9,18,138,26,15,8,0,0,225,0,0,15,87,93,69,62,26,11,359,6,18,14,79,22,31,14,6,0,186,0,4,14,118,70,75,85,57,10,430,51,473,1355,7965,2575,3308,1884,752,342,18701,0,4,3,43,57,96,136,172,45,558,3,62,40,285,76,105,134,83,24,813,11,80,93,448,335,489,440,307,108,2304,0,29,74,530,271,297,202,86,21,1507,0,3,5,71,17,18,14,4,3,129,0,3,17,83,58,37,83,87,13,387,0,5,3,30,26,66,124,199,106,559,14,88,185,934,287,588,416,85,19,2626,525,2144,2292,16454,2033,874,523,209,54,25110,3,36,106,429,185,113,126,43,8,1049,7,159,279,1785,392,275,155,52,21,3134
126,0,0,4,69,26,26,26,12,0,163,4919,9500,8335,11110,5276,4496,3158,1817,846,49461,0,25,95,280,38,13,12,4,0,465,0,0,0,17,10,9,9,7,3,52,0,14,10,171,23,7,4,0,0,230,0,0,3,13,15,7,10,0,0,52,3,7,21,80,32,21,26,4,0,201,0,4,0,27,18,25,22,9,0,105,35,487,796,5117,1299,1633,1139,428,257,11200,0,0,0,20,17,36,37,43,14,165,3,19,4,86,30,43,50,43,23,300,20,95,138,460,501,423,329,212,71,2238,0,4,3,58,50,53,34,16,5,237,0,11,13,100,30,11,11,6,0,179,3,4,13,76,45,23,55,56,19,295,0,0,8,29,10,35,56,86,39,277,13,130,189,1006,369,563,500,95,25,2879,84,414,304,2810,526,341,211,85,37,4810,7,24,90,329,122,88,75,38,12,784,3,28,36,749,149,141,118,47,20,1296
127,3,7,38,215,50,35,17,0,0,366,15357,27557,23373,27871,8496,6243,3384,1629,478,114387,0,36,37,591,157,84,45,11,0,962,0,5,19,391,205,282,201,92,13,1211,0,0,3,52,13,8,11,0,0,92,12,79,196,1130,914,959,662,245,68,4269,0,11,23,43,22,10,0,0,0,114,0,13,28,228,252,270,310,183,30,1310,6,73,129,927,477,655,492,213,155,3123,0,4,7,267,200,356,403,323,118,1678,8,110,85,383,155,210,149,93,32,1227,13,92,61,242,223,390,326,194,82,1620,3,70,183,1462,885,895,491,147,31,4167,0,5,10,49,20,15,8,7,5,121,0,11,20,70,49,38,107,108,34,442,0,14,37,75,41,122,162,179,48,690,0,6,17,187,60,75,77,9,3,435,23,265,423,2409,822,498,251,79,14,4782,6,20,54,310,105,78,96,35,0,698,0,38,94,482,168,211,111,76,31,1217
128,0,0,0,3,0,0,0,0,0,3,6528,13964,12587,20972,11444,9783,7430,4001,1574,88278,0,0,6,34,10,7,4,0,0,58,0,0,0,36,24,29,19,12,0,121,3,9,9,238,20,17,11,0,0,311,0,0,3,14,4,4,3,4,0,40,10,12,10,63,56,37,19,15,0,220,0,9,0,45,50,37,33,17,0,191,6,49,65,502,194,328,237,73,36,1480,0,0,0,22,15,45,51,59,16,207,0,9,15,80,49,93,120,90,19,471,23,196,209,974,800,836,641,509,165,4362,0,0,0,48,39,31,25,7,10,168,4,8,0,63,23,19,13,10,3,152,0,8,15,66,53,55,75,96,29,401,0,5,4,34,34,102,165,130,64,536,3,29,24,102,47,87,102,15,4,410,0,19,44,241,91,79,53,33,18,581,0,9,18,49,33,27,30,9,12,185,0,8,11,56,12,9,8,0,0,110
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,7,0,0,0,0,0,7,159,198,367,1034,507,518,413,99,10,3314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,10,0,0,3,18,3,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,9,4,4,10,53,21,44,40,10,0,185,0,0,0,8,4,0,0,0,0,14,0,0,7,19,5,4,0,0,0,35,0,0,4,12,0,3,0,0,0,15,0,0,0,3,0,0,0,4,0,8,0,0,0,10,3,0,0,0,0,20,0,0,0,41,0,7,5,0,0,46,0,0,0,15,0,3,0,0,0,19,0,0,0,9,5,5,0,0,0,20
201,0,0,4,6,4,0,0,0,0,19,4435,10234,8785,16247,8964,8915,7697,3863,1160,70303,0,0,8,31,11,0,3,0,0,54,0,0,0,0,0,6,0,4,3,19,0,0,0,12,4,0,0,0,0,21,0,3,4,6,0,3,0,0,0,12,0,0,3,28,17,22,23,5,0,112,0,0,0,7,3,0,3,3,0,24,0,26,33,169,29,37,25,8,0,328,0,0,0,9,11,18,35,33,7,103,0,0,11,5,3,5,13,11,0,46,0,75,65,255,324,501,611,391,98,2325,0,5,5,11,8,3,5,0,0,41,0,3,5,19,8,8,6,0,0,49,0,4,0,19,23,33,122,58,7,279,0,0,0,4,0,13,28,19,3,65,0,5,6,16,13,3,9,0,0,55,6,44,171,693,98,24,22,15,4,1082,0,3,4,15,6,0,3,3,0,40,0,0,0,20,9,3,3,0,0,40
202,0,6,5,29,3,7,0,0,0,45,4415,9795,7997,15381,8321,8713,7973,4024,1363,67984,0,3,4,22,3,3,0,0,0,37,0,0,0,5,0,0,0,0,0,3,0,6,0,17,6,0,0,0,0,31,0,0,7,3,3,0,0,0,0,9,0,5,9,26,23,11,13,6,0,92,0,0,0,3,3,7,0,0,0,12,0,13,17,88,25,18,11,4,0,172,0,0,0,3,0,8,14,13,0,49,4,3,10,18,6,4,6,10,4,57,4,48,56,220,329,456,500,338,75,2027,0,0,4,12,5,3,3,0,0,28,0,0,4,23,6,7,15,5,0,63,0,3,3,25,22,30,84,61,10,237,0,0,0,0,6,17,18,10,7,54,0,3,3,13,12,0,3,0,0,41,0,66,77,481,65,23,25,17,0,754,0,0,7,9,11,3,9,0,0,42,0,8,3,18,5,0,0,0,0,42
203,0,35,72,186,47,19,4,0,0,360,9262,18637,16250,31820,15452,14200,12271,5820,1830,125544,0,0,11,60,12,9,0,0,0,92,0,0,7,77,22,66,35,28,5,238,0,0,8,43,8,4,3,0,0,68,0,0,4,5,4,4,4,0,0,28,4,23,16,81,51,33,15,3,4,238,0,0,0,22,11,3,0,6,0,45,5,64,115,353,77,67,72,27,4,783,0,3,4,67,56,149,149,168,75,680,5,16,12,41,6,14,26,21,3,140,20,189,247,778,782,1058,1120,791,259,5235,0,3,8,38,21,6,11,0,0,93,5,8,9,70,30,18,12,6,4,156,5,12,15,70,73,55,246,172,69,708,0,4,7,8,22,41,93,86,37,299,0,25,32,33,11,12,18,0,0,128,22,119,485,2213,138,63,49,25,10,3123,5,12,16,63,22,7,11,0,3,126,3,27,45,129,39,26,11,6,5,287
204,0,0,0,10,0,0,0,0,0,12,4412,10283,8830,16110,9315,10542,9649,4642,1350,75138,0,0,4,8,8,4,5,0,0,28,0,0,0,0,0,0,6,4,0,13,0,0,0,10,4,0,0,0,0,13,0,8,6,8,3,0,0,0,0,28,0,4,9,38,19,18,15,8,0,114,0,0,0,0,0,0,0,0,0,8,3,12,82,69,22,14,14,3,0,208,0,0,0,3,3,29,22,37,9,102,0,0,0,14,3,0,5,3,0,27,8,25,72,233,278,521,605,423,110,2270,0,0,0,17,11,8,5,5,0,44,0,0,11,19,9,14,22,8,0,77,0,3,4,23,26,74,198,120,36,488,0,0,0,3,11,13,23,17,4,76,0,3,8,16,8,0,4,0,0,37,10,35,53,361,53,24,13,12,0,560,0,0,8,7,0,0,5,7,0,31,0,0,0,15,3,4,0,0,0,25
205,0,0,0,6,0,0,0,0,0,8,7433,16570,13529,25727,14060,16575,15491,7308,1993,118674,0,0,0,25,3,3,4,0,0,33,0,0,0,9,4,11,6,11,0,35,0,3,3,11,4,4,0,0,0,22,0,3,4,13,3,5,4,0,0,30,3,11,3,53,30,33,25,13,0,185,0,5,0,13,16,13,19,9,0,67,0,19,10,116,31,42,28,8,3,265,0,0,0,8,10,20,31,41,13,120,0,3,6,19,4,7,27,9,6,79,9,63,91,416,479,1050,1533,1064,285,4999,0,4,9,41,12,17,6,3,0,91,0,5,3,25,4,10,12,7,3,68,0,13,4,43,30,71,306,226,57,761,0,0,0,6,8,29,64,41,16,170,0,0,4,27,9,9,12,4,0,59,8,36,82,534,83,32,53,35,8,864,6,8,6,35,5,5,12,8,0,92,0,0,0,21,7,4,0,0,0,38
206,3,11,21,81,11,6,9,0,0,141,11184,18113,23277,69665,22792,17219,10528,4438,1177,178397,0,5,69,239,18,9,3,0,0,353,0,0,7,124,25,30,18,13,6,226,4,19,57,841,53,18,6,0,0,1006,5,5,57,74,20,27,18,6,3,208,14,35,52,543,151,88,45,20,0,956,0,14,26,402,59,59,39,17,5,623,25,236,3127,4628,480,612,465,198,156,9928,0,3,0,81,58,101,82,65,27,424,0,11,27,167,36,76,106,76,21,530,84,302,658,5173,1854,1620,1038,523,121,11364,0,0,16,134,50,32,15,10,5,258,7,32,83,930,129,72,57,24,9,1349,9,35,75,586,205,131,173,141,33,1376,0,11,29,186,161,500,663,1284,608,3441,15,80,322,845,150,121,99,39,8,1669,163,359,1154,7116,434,235,169,94,24,9740,10,46,762,1077,95,47,63,19,6,2134,4,21,54,887,107,59,41,7,0,1178
207,0,0,0,25,3,9,8,0,0,42,7439,17497,18480,21965,13381,11544,7602,5042,2191,105140,4,17,17,92,24,13,10,4,0,177,0,0,0,24,10,24,8,9,0,79,3,15,4,80,16,13,3,0,0,135,3,9,30,32,36,27,28,12,6,178,12,31,33,102,78,58,19,11,4,334,0,4,5,36,21,13,16,3,0,101,101,1244,2242,7325,2305,2511,1684,583,280,18277,0,0,0,19,18,37,45,76,37,236,3,31,40,139,52,101,96,93,33,585,31,303,359,807,765,810,696,579,190,4542,0,0,3,59,33,64,33,19,6,221,3,28,27,108,63,35,18,15,3,296,0,14,14,91,80,74,122,147,39,595,0,20,32,69,110,346,525,933,442,2474,37,316,279,1037,478,538,497,149,37,3371,32,339,731,3114,620,334,289,171,44,5672,0,31,81,363,136,75,92,55,15,845,13,171,208,984,428,199,107,68,13,2186
208,0,5,9,40,3,9,5,0,0,67,10161,22543,19975,30950,18976,15268,10381,5208,2166,135623,0,5,8,99,8,14,10,0,0,148,0,0,4,83,28,50,15,14,3,205,8,22,26,191,42,16,8,3,0,315,0,0,12,48,46,33,18,6,4,170,4,53,39,174,122,80,45,13,4,537,0,13,0,81,66,31,24,15,0,248,26,449,816,2380,721,803,440,164,66,5861,0,4,4,54,33,61,71,98,16,340,0,6,15,51,25,67,118,80,33,400,64,591,604,1992,1800,1486,1178,845,258,8821,0,0,11,64,49,49,20,4,0,185,9,55,62,253,113,64,74,26,12,663,4,23,45,182,159,123,261,199,76,1078,0,20,36,108,160,347,491,819,390,2366,15,113,98,264,87,76,71,26,11,763,63,371,589,3807,572,422,274,147,39,6287,0,24,40,219,59,32,39,20,4,440,0,5,10,227,60,33,21,6,6,365
209,0,11,23,118,33,31,15,5,0,226,16833,30932,25326,46268,22433,16588,10423,4763,1390,174959,6,26,39,259,52,24,6,3,0,412,0,0,0,102,39,89,50,33,3,322,0,6,13,115,21,11,3,0,0,175,0,4,17,51,51,43,37,3,0,205,9,28,17,135,83,48,24,5,0,342,0,3,0,69,56,28,19,21,0,200,18,161,584,2407,654,794,499,143,68,5326,0,0,4,51,68,148,148,161,46,625,0,20,45,196,81,121,174,109,19,767,32,254,353,1255,1049,1133,813,566,164,5616,0,9,37,214,103,98,54,17,3,534,0,0,8,114,60,46,23,11,7,268,9,20,29,150,108,86,163,134,31,731,0,33,93,214,226,671,914,996,402,3554,0,28,48,246,71,78,77,20,8,573,89,595,1645,8824,1080,498,353,107,41,13229,0,21,44,202,67,44,43,17,8,441,5,139,192,1188,295,109,56,11,5,1992
210,0,19,42,167,35,25,5,4,0,297,14497,24349,19235,32978,14196,11011,6316,2933,959,126484,3,35,42,257,74,45,33,3,3,500,0,0,3,82,32,61,39,19,10,247,0,10,0,88,13,6,7,0,0,124,0,3,6,20,3,9,4,0,0,52,0,15,11,65,39,32,18,4,0,189,0,0,6,44,59,46,27,29,6,211,7,36,86,425,153,224,146,59,19,1152,0,0,3,45,66,140,154,209,61,684,5,57,34,208,73,134,184,124,50,866,14,124,130,646,505,664,554,379,104,3115,0,11,50,253,137,121,64,21,3,659,0,0,4,47,13,28,14,9,0,123,0,8,10,81,62,69,171,139,31,564,0,22,28,102,87,251,358,420,174,1440,0,15,17,98,35,28,20,3,0,212,72,610,1152,7541,957,461,369,141,29,11333,0,9,29,128,51,19,16,10,3,260,3,49,77,482,97,77,43,20,6,858
211,0,0,7,76,25,33,20,4,0,164,14187,29089,26186,43534,23210,19936,13942,7290,2211,179590,0,3,8,67,24,20,10,0,0,136,0,0,0,39,13,36,13,12,0,113,0,3,3,56,14,8,4,5,0,93,0,7,15,91,126,120,97,34,4,492,3,21,18,114,88,57,34,21,0,355,0,5,4,30,57,43,34,24,4,202,32,505,767,4363,1214,1168,944,288,112,9401,0,0,0,32,29,70,82,92,24,321,0,25,27,98,40,97,102,93,24,507,20,197,376,1169,1432,2275,1971,1497,509,9452,0,0,8,72,69,52,40,22,3,256,0,8,14,89,33,37,35,22,7,241,0,19,39,122,120,177,347,421,163,1409,0,11,5,43,69,164,207,201,72,774,14,121,137,714,259,329,242,33,7,1861,43,365,495,2952,883,530,372,161,49,5843,0,17,57,268,127,49,47,36,15,639,3,100,108,716,253,135,79,25,13,1432
212,51,775,1793,5988,1648,728,278,76,18,11357,26782,46774,35355,51441,22491,17362,11459,6315,2242,220213,4,79,131,623,170,92,65,10,0,1169,0,12,47,504,256,333,197,102,18,1463,0,8,17,101,21,19,10,0,0,171,16,164,617,1990,1096,864,599,214,46,5619,9,34,49,113,82,44,26,13,3,372,0,4,30,196,225,194,195,131,12,978,72,812,1951,6933,2044,2130,1436,483,229,16104,0,0,7,240,143,297,300,263,79,1326,8,76,168,330,134,217,218,167,51,1367,18,323,536,1297,1354,1862,1563,1281,441,8663,3,26,94,604,345,330,161,52,10,1625,0,5,14,107,48,42,36,18,10,289,0,19,50,178,138,151,277,320,115,1243,9,61,139,294,314,607,807,1285,466,3987,26,138,227,748,198,304,250,65,15,1972,212,1856,4348,20438,4129,2075,1364,564,146,35136,12,82,195,822,303,131,157,55,12,1770,5,199,400,885,208,125,58,22,8,1905
213,3,40,83,533,112,56,26,6,5,864,29617,48986,33052,58963,24372,17145,9912,3740,1017,226805,11,138,162,1339,374,88,47,8,0,2174,0,4,22,433,204,296,177,109,23,1279,0,15,22,241,60,11,4,7,0,363,0,10,24,65,76,81,65,18,12,334,12,34,28,155,79,64,12,4,0,387,5,21,18,225,232,204,210,112,11,1033,20,235,456,2730,750,783,623,163,77,5843,0,11,12,190,202,471,437,479,123,1929,18,91,215,344,143,202,226,131,29,1389,31,343,411,1721,1350,1514,1148,687,194,7402,0,48,82,539,283,190,120,35,7,1294,5,10,16,147,56,50,27,10,3,320,6,17,54,204,136,115,358,263,51,1200,0,35,51,113,169,401,541,671,261,2247,11,52,49,542,105,125,95,11,5,995,421,2646,4611,29457,3261,1148,1004,292,55,42894,12,57,132,897,251,79,88,25,0,1541,5,68,85,678,157,62,22,6,0,1090
214,0,0,0,39,12,20,5,4,0,83,8029,17052,14615,26852,14410,13089,11129,6123,1983,113273,0,0,4,20,6,0,4,0,0,32,0,0,0,35,18,43,24,12,0,138,0,0,4,38,12,0,5,0,0,66,0,6,17,19,11,3,7,0,0,64,7,16,14,94,56,43,41,16,3,285,0,0,6,25,42,25,24,15,4,136,3,41,82,182,99,89,74,23,10,609,0,0,4,30,22,52,83,66,17,272,0,0,7,15,3,26,58,44,4,165,19,279,548,1131,1426,1945,1854,1483,536,9222,0,0,16,48,37,30,12,14,0,154,4,3,11,56,23,23,32,9,9,175,0,12,26,77,82,115,215,217,76,816,0,7,10,43,40,97,177,173,68,622,0,7,32,32,15,15,18,4,4,134,7,44,95,516,158,121,88,58,18,1103,4,9,9,40,11,15,15,9,4,106,0,0,5,50,16,7,11,7,0,102
215,0,15,38,82,41,38,17,0,0,234,3932,8477,7240,13041,7341,9007,7764,4084,1435,62324,0,0,4,24,4,0,0,0,0,39,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,0,0,0,0,8,0,4,3,12,3,11,3,4,0,47,0,3,0,16,9,9,0,0,0,41,0,0,0,8,0,0,0,0,0,13,0,11,18,114,27,18,14,9,0,218,0,0,0,0,0,3,16,17,13,45,0,4,3,6,3,4,6,6,0,27,0,20,18,109,84,245,285,192,47,995,0,4,6,42,14,6,5,0,0,82,0,0,0,13,0,0,0,0,0,20,0,0,3,17,9,20,62,30,14,159,0,0,0,3,4,21,36,23,7,100,0,0,4,29,0,8,0,0,0,46,11,48,68,538,71,37,18,6,0,799,0,4,10,51,16,5,0,0,0,94,0,0,3,16,4,3,0,0,0,28
216,0,35,67,185,83,51,17,0,0,430,3588,7816,6562,10773,6750,7382,6486,3632,1127,54119,0,3,0,19,0,4,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,3,8,6,0,0,0,0,18,0,3,4,14,5,3,9,3,0,40,0,0,0,8,0,0,0,0,0,10,0,5,9,71,20,23,13,3,0,142,0,0,0,3,0,10,10,16,0,43,0,13,4,12,3,0,3,6,4,42,5,20,32,115,111,216,264,253,63,1075,0,3,3,28,7,10,0,0,0,60,0,0,0,16,10,10,0,0,0,39,0,4,5,9,20,14,51,40,4,138,0,5,4,6,0,16,36,27,12,101,0,0,4,24,0,3,0,0,0,37,11,64,106,794,132,69,56,6,9,1237,0,0,4,26,7,4,0,0,0,47,0,11,25,19,4,3,3,0,0,74
217,0,3,0,20,3,0,0,0,0,23,3083,7213,6152,11037,6664,7638,6907,3441,1092,53241,0,0,0,11,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,8,0,0,5,9,4,13,9,0,0,46,0,0,0,3,0,0,0,0,0,7,0,27,27,137,16,10,6,3,0,232,0,0,0,0,0,6,4,3,0,19,0,0,6,10,4,6,0,0,0,29,4,31,33,113,135,258,358,241,51,1217,0,0,0,12,4,6,0,0,0,24,0,0,0,13,6,0,3,0,0,31,0,0,3,13,12,12,49,23,10,127,0,0,0,0,0,8,16,8,0,35,0,0,5,0,3,3,0,0,0,12,4,20,17,167,25,13,10,4,3,270,0,4,0,27,0,0,0,0,0,36,0,0,0,10,0,0,0,0,0,12
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,3,5,0,0,0,0,0,7,138,183,312,806,389,274,199,43,5,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,5,0,0,14,0,0,6,4,0,0,0,0,0,7,0,0,3,3,3,3,6,0,0,22,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,9,30,9,29,13,11,0,97,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,9,4,0,0,16,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,5,0,0,3,0,4,8,47,5,0,0,0,0,60,0,0,0,3,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,13
301,0,0,0,8,0,3,0,4,0,16,6422,14380,11827,19460,10738,9796,8207,4072,1249,86154,0,0,0,0,6,0,0,0,0,5,0,0,0,17,10,11,9,0,0,53,0,9,9,73,17,7,0,0,0,117,0,0,0,8,3,3,0,0,0,17,5,21,14,63,51,43,40,13,6,252,0,5,0,13,10,8,3,9,0,48,5,38,43,207,72,65,54,27,4,515,0,0,0,16,9,23,21,21,10,102,0,9,3,11,4,4,18,10,0,57,28,313,563,1075,1251,1516,1120,878,248,7009,0,8,11,115,55,81,46,13,4,331,0,11,8,62,25,27,10,19,3,167,0,3,24,75,71,77,132,130,23,540,0,0,8,7,6,22,32,24,8,108,0,20,13,42,22,26,22,9,0,159,7,46,61,506,126,78,59,29,12,914,0,12,13,27,8,7,27,11,10,105,0,0,3,70,26,19,13,4,3,144
