SA4_CODE_2021,MOL_SAL_Filipin_UOLSE_NWorNAA,MOL_SAL_Filipin_UOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_UOLSE_VWorW,MOL_SAL_Indon_UOLSE_NWorNAA,MOL_SAL_Indon_UOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_UOLSE_VWorW,MOL_SAL_Tagalog_UOLSE_NWorNAA,MOL_SAL_Tagalog_UOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_UOLSE_VWorW,MOL_SAL_Oth_UOLSE_NWorNAA,MOL_SAL_Oth_UOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_UOLSE_VWorW,MOL_SAL_Tot_UOLSE_NWorNAA,MOL_SAL_Tot_UOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_UOLSE_VWorW,MOL_Spanish_UOLSE_NWorNAA,MOL_Spanish_UOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_UOLSE_VWorW,MOL_Tamil_UOLSE_NWorNAA,MOL_Tamil_UOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_UOLSE_VWorW,MOL_Thai_UOLSE_NWorNAA,MOL_Thai_UOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_UOLSE_VWorW,MOL_Turkish_UOLSE_NWorNAA,MOL_Turkish_UOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_UOLSE_VWorW,MOL_Vietnamese_UOLSE_NWorNAA,MOL_Vietnamese_UOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_UOLSE_VWorW,MOL_Oth_UOLSE_NWorNAA,MOL_Oth_UOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_UOLSE_VWorW,MOL_Tot_UOLSE_NWorNAA,MOL_Tot_UOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LUatH_NS_SEO,M_LUatH_NS_UOLSE_VWorW,M_LUatH_NS_UOLSE_NWorNAA,M_LUatH_NS_UOLSE_Tot,M_LUatH_NS_NS,M_LUatH_NS_Tot,M_Tot_SEO,M_Tot_UOLSE_VWorW,M_Tot_UOLSE_NWorNAA,M_Tot_UOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_UOLSE_VWorW,FSEO_UOLSE_NWorNAA,FSEO_UOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_UOLSE_VWorW,FOL_Afrikaans_UOLSE_NWorNAA,FOL_Afrikaans_UOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_UOLSE_VWorW,FOL_Arabic_UOLSE_NWorNAA,FOL_Arabic_UOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_UOLSE_VWorW,FOL_AIndLng_UOLSE_NWorNAA,FOL_AIndLng_UOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Canton_SEO,FOL_CL_Canton_UOLSE_VWorW,FOL_CL_Canton_UOLSE_NWorNAA,FOL_CL_Canton_UOLSE_Tot,FOL_CL_Canton_NS,FOL_CL_Canton_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_UOLSE_VWorW,FOL_CL_Mandarin_UOLSE_NWorNAA,FOL_CL_Mandarin_UOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_UOLSE_VWorW,FOL_CL_Oth_UOLSE_NWorNAA,FOL_CL_Oth_UOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_UOLSE_VWorW,FOL_CL_Tot_UOLSE_NWorNAA,FOL_CL_Tot_UOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_UOLSE_VWorW,FOL_Croatian_UOLSE_NWorNAA,FOL_Croatian_UOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_French_SEO,FOL_French_UOLSE_VWorW,FOL_French_UOLSE_NWorNAA,FOL_French_UOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_UOLSE_VWorW,FOL_German_UOLSE_NWorNAA,FOL_German_UOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_UOLSE_VWorW,FOL_Greek_UOLSE_NWorNAA,FOL_Greek_UOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_UOLSE_VWorW,FOL_IAL_Bengali_UOLSE_NWorNAA,FOL_IAL_Bengali_UOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Guj_SEO,FOL_IAL_Guj_UOLSE_VWorW,FOL_IAL_Guj_UOLSE_NWorNAA,FOL_IAL_Guj_UOLSE_Tot,FOL_IAL_Guj_NS,FOL_IAL_Guj_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_UOLSE_VWorW,FOL_IAL_Hindi_UOLSE_NWorNAA,FOL_IAL_Hindi_UOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Nepali_SEO,FOL_IAL_Nepali_UOLSE_VWorW,FOL_IAL_Nepali_UOLSE_NWorNAA,FOL_IAL_Nepali_UOLSE_Tot,FOL_IAL_Nepali_NS,FOL_IAL_Nepali_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_UOLSE_VWorW,FOL_IAL_Punjabi_UOLSE_NWorNAA,FOL_IAL_Punjabi_UOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhal_SEO,FOL_IAL_Sinhal_UOLSE_VWorW,FOL_IAL_Sinhal_UOLSE_NWorNAA,FOL_IAL_Sinhal_UOLSE_Tot,FOL_IAL_Sinhal_NS,FOL_IAL_Sinhal_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_UOLSE_VWorW,FOL_IAL_Urdu_UOLSE_NWorNAA,FOL_IAL_Urdu_UOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_UOLSE_VWorW,FOL_IAL_Oth_UOLSE_NWorNAA,FOL_IAL_Oth_UOLSE_Tot
308,9,323,0,329,..,37,3,45,0,45,..,429,10,437,0,440,..,71,8,82,0,78,..,849,31,883,8,889,..,157,13,170,0,170,..,162,40,201,3,202,..,60,8,67,0,67,..,12,0,12,0,12,..,180,90,273,0,272,..,976,193,1169,45,1216,..,5063,764,5830,110,5933,..,322,47,371,11020,11391,98091,5386,811,6199,11132,115421,98508,..,..,..,..,98508,..,458,5,466,5,468,..,45,5,50,0,50,..,156,8,163,5,167,..,66,24,88,0,88,..,300,148,450,0,455,..,13,9,25,0,25,..,381,185,564,0,569,..,23,4,27,0,31,..,83,3,89,5,88,..,178,6,186,3,186,..,50,0,50,0,52,..,74,7,88,0,88,..,54,4,56,0,61,..,162,5,169,0,171,..,141,12,148,0,148,..,180,18,197,3,205,..,89,10,98,0,98,..,56,4,59,0,60,..,18,5,22
309,15,442,3,449,..,314,15,323,4,332,..,641,14,655,5,665,..,205,8,213,4,217,..,1586,49,1640,17,1654,..,2169,174,2335,24,2367,..,220,0,221,4,219,..,453,65,519,7,522,..,316,47,367,0,371,..,583,98,673,6,682,..,4894,574,5472,117,5585,..,34702,4343,39041,438,39481,..,1184,127,1312,17952,19265,252412,35881,4470,40355,18388,311152,263605,..,..,..,..,263605,..,926,17,941,0,941,..,793,100,892,9,901,..,137,4,140,0,140,..,1410,392,1803,14,1813,..,5046,1533,6578,49,6626,..,188,78,258,0,260,..,6642,1996,8642,64,8706,..,496,62,559,3,562,..,1079,64,1141,10,1153,..,1131,36,1168,13,1177,..,734,67,804,8,808,..,223,20,243,0,242,..,427,49,478,0,482,..,804,46,850,3,855,..,430,27,458,5,461,..,1218,98,1317,15,1324,..,238,12,246,0,249,..,281,15,297,0,301,..,156,5,156
310,6,483,5,492,..,137,16,150,0,149,..,735,23,759,7,765,..,128,3,132,0,132,..,1477,41,1523,15,1536,..,878,128,1011,10,1019,..,460,37,501,8,507,..,112,24,133,4,137,..,52,8,62,0,62,..,4454,1908,6360,49,6412,..,5606,983,6583,150,6741,..,25753,4608,30365,393,30761,..,803,140,948,13510,14451,137408,26559,4746,31307,13908,182621,139720,..,..,..,..,139720,..,376,7,382,0,384,..,675,145,819,3,820,..,167,5,174,0,173,..,376,134,508,4,510,..,1061,360,1418,16,1436,..,56,21,74,0,74,..,1493,514,2001,16,2019,..,76,15,94,0,94,..,272,17,285,5,288,..,342,6,350,4,356,..,113,14,122,0,125,..,287,52,341,5,346,..,334,33,369,6,369,..,1119,79,1197,9,1208,..,320,27,350,8,355,..,1384,160,1543,21,1562,..,460,32,494,4,495,..,297,27,324,3,326,..,160,7,163
311,14,395,7,403,..,165,16,183,4,186,..,533,23,563,0,564,..,110,13,128,5,129,..,1198,62,1263,16,1279,..,675,78,754,3,756,..,253,19,268,3,274,..,125,43,168,3,174,..,216,39,255,6,263,..,625,190,819,4,826,..,7913,2124,10032,159,10194,..,25403,4708,30114,387,30501,..,859,172,1032,11456,12485,134614,26260,4879,31138,11846,177600,137645,..,..,..,..,137645,..,335,6,341,6,347,..,1107,290,1396,10,1406,..,158,6,161,3,165,..,664,208,872,10,884,..,1567,578,2138,23,2162,..,96,47,148,0,150,..,2327,833,3161,33,3190,..,229,39,266,0,269,..,254,15,264,6,277,..,358,6,361,5,373,..,221,22,240,0,240,..,129,16,142,0,144,..,219,27,243,3,248,..,1232,82,1309,13,1331,..,48,0,50,0,50,..,1675,208,1883,24,1910,..,167,6,175,0,171,..,670,88,754,11,770,..,142,11,150
312,12,359,4,363,..,48,0,48,0,48,..,501,17,518,6,525,..,62,0,67,0,67,..,963,25,992,9,1004,..,220,8,237,0,236,..,51,0,52,0,52,..,66,18,83,0,83,..,17,0,24,0,24,..,79,22,101,3,102,..,984,130,1112,25,1142,..,4497,440,4936,71,5007,..,289,24,312,11521,11836,75869,4782,465,5247,11589,92710,74332,..,..,..,..,74332,..,410,3,416,0,422,..,40,13,51,0,53,..,131,0,131,0,133,..,78,27,103,0,103,..,284,93,381,0,381,..,4,3,12,0,12,..,368,124,495,0,495,..,14,0,15,0,15,..,111,10,120,5,120,..,204,3,204,4,206,..,29,0,32,0,32,..,45,7,54,0,54,..,53,10,61,0,61,..,110,3,107,0,112,..,52,0,53,4,62,..,118,9,129,0,127,..,59,8,68,3,68,..,37,3,40,0,41,..,18,3,18
313,13,357,4,363,..,44,3,50,6,50,..,382,15,401,4,404,..,127,14,141,0,141,..,902,45,948,12,959,..,266,27,289,5,289,..,20,0,23,0,23,..,83,60,150,3,152,..,27,4,33,0,33,..,135,40,174,0,174,..,1358,224,1581,36,1619,..,6275,1049,7330,94,7422,..,429,44,470,8365,8838,112805,6705,1093,7798,8466,129066,119322,..,..,..,..,119322,..,335,6,339,0,341,..,110,18,129,0,130,..,110,5,112,0,112,..,129,45,174,0,174,..,493,283,783,9,782,..,28,15,41,0,40,..,652,344,997,7,1006,..,46,9,55,0,55,..,232,11,249,0,248,..,309,8,316,0,316,..,88,13,103,0,108,..,21,0,24,0,24,..,25,3,24,0,24,..,264,11,278,0,280,..,54,16,75,0,75,..,151,23,171,4,176,..,43,6,47,0,47,..,20,0,27,0,27,..,29,0,29
314,8,335,5,336,..,48,0,48,5,49,..,459,13,471,8,478,..,74,0,75,0,75,..,898,26,928,11,940,..,491,39,537,8,544,..,118,0,120,0,122,..,107,13,114,4,115,..,24,7,29,0,29,..,91,23,111,0,112,..,1774,240,2016,56,2072,..,10530,978,11511,163,11671,..,320,43,364,3501,3862,91410,10856,1020,11873,3666,106946,93936,..,..,..,..,93936,..,713,10,722,7,733,..,279,87,374,0,368,..,68,0,71,0,74,..,208,43,245,3,252,..,540,153,690,3,700,..,31,9,39,0,39,..,771,203,976,8,982,..,32,0,33,0,33,..,200,8,206,0,206,..,307,7,308,3,315,..,77,9,85,0,85,..,79,7,83,0,83,..,194,21,217,0,218,..,713,44,757,11,765,..,278,41,315,0,323,..,1010,114,1122,13,1132,..,145,10,152,0,155,..,97,6,107,0,107,..,83,8,89
315,5,83,0,86,..,17,0,20,0,20,..,96,0,98,0,98,..,18,3,17,0,17,..,212,6,225,5,228,..,49,7,58,0,58,..,23,0,22,0,22,..,14,0,14,0,14,..,0,0,0,0,0,..,46,36,84,0,84,..,4620,816,5435,184,5622,..,5783,946,6733,205,6941,..,274,58,331,5745,6074,28374,6056,1007,7062,5951,41390,26991,..,..,..,..,26991,..,134,4,135,3,139,..,12,6,9,0,9,..,4499,609,5105,175,5283,..,11,7,20,0,20,..,68,11,79,0,79,..,4,3,3,0,3,..,82,24,104,0,104,..,15,4,16,0,16,..,45,0,50,0,50,..,86,0,87,0,87,..,27,3,22,0,22,..,6,0,12,0,12,..,6,6,12,0,12,..,24,3,23,0,23,..,9,3,17,0,17,..,32,0,32,0,32,..,24,0,23,3,27,..,13,0,17,0,17,..,0,0,0
316,5,133,0,136,..,102,4,108,0,108,..,178,8,180,0,183,..,51,4,49,4,53,..,460,15,472,6,479,..,642,45,686,15,697,..,49,0,51,0,51,..,157,28,186,3,183,..,32,3,32,0,38,..,170,39,212,5,218,..,1692,212,1903,45,1945,..,9910,839,10749,167,10917,..,515,52,573,9960,10529,170559,10431,893,11323,10129,192005,183366,..,..,..,..,183366,..,606,5,611,3,612,..,84,5,90,4,94,..,80,0,80,0,82,..,194,34,229,0,230,..,559,126,682,7,690,..,22,7,28,0,28,..,777,165,941,10,949,..,95,12,105,0,105,..,652,18,666,10,675,..,1043,23,1068,9,1080,..,155,15,166,6,174,..,24,0,24,0,24,..,193,18,212,0,214,..,178,17,193,0,198,..,408,17,429,11,438,..,383,43,422,7,428,..,73,8,78,0,78,..,50,5,55,0,52,..,30,0,30
317,3,180,5,183,..,33,0,34,0,38,..,191,8,208,0,210,..,60,4,63,0,63,..,461,22,484,4,489,..,141,8,152,0,154,..,86,9,97,0,97,..,43,7,46,0,46,..,16,0,21,0,21,..,95,17,106,0,107,..,1886,767,2659,51,2717,..,6581,1417,7999,115,8113,..,243,46,289,3876,4171,65859,6826,1463,8291,3996,78137,71277,..,..,..,..,71277,..,261,3,262,0,264,..,375,106,475,0,482,..,76,5,81,0,81,..,134,30,162,0,163,..,629,271,902,14,910,..,12,13,27,0,27,..,780,312,1092,9,1101,..,24,5,27,0,27,..,90,5,94,4,94,..,124,5,126,0,125,..,39,3,40,0,40,..,76,8,81,0,81,..,192,26,215,5,222,..,163,10,181,3,183,..,369,21,395,3,394,..,313,39,356,7,360,..,179,12,191,0,191,..,72,6,75,0,78,..,36,0,41
318,4,226,0,230,..,47,5,54,0,54,..,368,9,376,3,376,..,51,3,55,5,55,..,687,16,712,9,716,..,211,20,230,3,231,..,117,0,117,0,117,..,72,17,90,0,88,..,11,0,11,0,11,..,187,50,237,5,242,..,2422,396,2818,54,2872,..,7376,868,8242,121,8362,..,479,57,540,10835,11373,97408,7858,925,8782,10949,117138,99065,..,..,..,..,99065,..,256,3,265,0,265,..,126,21,145,0,148,..,835,35,876,13,885,..,140,46,181,0,187,..,262,60,321,4,328,..,17,4,22,0,22,..,414,110,527,9,534,..,23,0,23,0,23,..,188,12,199,0,202,..,270,0,277,6,279,..,193,33,226,5,231,..,36,0,40,0,40,..,53,6,60,0,60,..,170,11,177,0,181,..,96,19,110,0,110,..,189,23,213,3,216,..,109,4,111,0,114,..,50,0,54,0,54,..,40,0,40
319,8,137,0,139,..,36,3,38,0,42,..,144,0,144,6,153,..,72,38,111,3,111,..,385,50,435,11,441,..,134,14,146,6,148,..,50,3,53,3,55,..,92,65,155,0,155,..,43,7,51,0,51,..,134,48,182,0,180,..,1161,230,1392,32,1424,..,4689,753,5443,84,5528,..,383,45,428,11017,11445,134743,5069,801,5871,11102,151711,139175,..,..,..,..,139175,..,304,6,306,0,312,..,104,13,110,0,112,..,133,0,138,6,134,..,72,30,103,0,104,..,377,141,520,6,529,..,19,9,27,0,27,..,475,178,654,8,658,..,26,5,29,0,29,..,181,12,189,0,187,..,447,11,454,4,460,..,49,0,56,0,56,..,27,4,32,0,32,..,28,3,29,4,38,..,132,5,138,0,138,..,163,23,187,0,188,..,116,5,129,0,132,..,51,4,54,3,57,..,56,0,56,0,56,..,16,3,20
397,0,8,0,8,..,0,0,0,0,0,..,7,0,8,0,8,..,0,0,0,0,0,..,15,0,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,16,0,18,..,0,0,0,109,109,27,14,0,16,109,149,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
399,0,0,0,0,..,8,0,8,0,8,..,6,0,6,0,6,..,6,0,6,0,3,..,22,0,24,0,23,..,55,0,63,0,63,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,4,4,10,0,10,..,146,12,160,7,163,..,484,61,546,10,551,..,29,4,34,2068,2109,5206,516,65,576,2082,7861,4768,..,..,..,..,4768,..,5,0,4,0,4,..,15,0,15,0,16,..,27,0,29,0,29,..,14,0,9,0,9,..,55,27,82,0,82,..,0,0,0,0,0,..,71,26,96,0,96,..,0,0,0,0,0,..,47,0,47,0,47,..,40,0,40,3,41,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,7,0,7,..,0,0,6,0,6,..,7,0,7,0,7,..,0,0,0,0,0,..,5,0,3,0,3,..,0,0,0
401,3,218,6,222,..,164,4,173,0,173,..,237,4,250,5,248,..,138,3,141,0,142,..,759,12,778,7,788,..,770,46,819,10,829,..,483,11,498,0,493,..,117,27,146,3,147,..,56,0,62,0,60,..,1028,125,1152,8,1160,..,2251,237,2485,75,2563,..,29940,3447,33388,323,33707,..,364,43,409,5293,5694,112547,30301,3491,33795,5609,151952,117565,..,..,..,..,117565,..,239,5,241,0,241,..,742,70,808,6,817,..,75,3,74,0,74,..,1820,326,2146,15,2158,..,6709,1517,8221,53,8277,..,265,50,310,0,310,..,8789,1894,10683,66,10754,..,207,20,225,0,224,..,466,12,474,5,482,..,721,24,736,5,748,..,2323,372,2702,14,2709,..,301,14,321,0,321,..,432,35,470,0,471,..,1103,56,1155,7,1158,..,466,24,486,0,488,..,1196,109,1306,13,1318,..,764,36,801,4,806,..,474,18,491,4,494,..,248,10,253
402,18,687,7,699,..,193,22,212,4,212,..,923,33,950,8,957,..,259,33,291,4,293,..,2040,101,2142,19,2164,..,969,123,1092,16,1102,..,539,42,580,3,581,..,201,34,239,4,245,..,152,27,175,0,175,..,3078,1129,4207,26,4232,..,10466,3145,13609,214,13822,..,45331,8801,54130,611,54740,..,1069,267,1339,9331,10671,161255,46404,9066,55467,9941,226664,163828,..,..,..,..,163828,..,282,9,286,0,288,..,1802,393,2197,25,2226,..,236,9,238,0,238,..,856,270,1125,7,1131,..,2484,716,3203,35,3239,..,136,60,200,0,197,..,3477,1047,4526,42,4571,..,325,44,371,3,374,..,161,17,178,0,184,..,513,14,523,8,531,..,1338,245,1583,8,1590,..,509,55,561,6,563,..,2280,276,2558,22,2575,..,1601,106,1705,13,1724,..,1382,813,2192,20,2216,..,3677,426,4105,59,4165,..,658,53,710,7,723,..,647,56,708,16,719,..,241,15,257
403,9,307,4,306,..,150,10,161,0,161,..,374,9,380,3,381,..,121,5,129,3,129,..,941,29,974,11,983,..,620,48,662,8,675,..,264,4,266,3,271,..,102,9,113,0,113,..,44,9,50,0,50,..,327,57,380,3,389,..,2456,390,2838,96,2936,..,19298,2241,21534,281,21819,..,526,61,583,5911,6489,153805,19817,2303,22114,6192,182112,161876,..,..,..,..,161876,..,457,9,460,5,464,..,907,168,1075,7,1084,..,104,3,111,4,109,..,713,191,901,8,909,..,2583,662,3243,35,3276,..,101,36,139,0,139,..,3396,887,4279,37,4323,..,226,32,253,3,261,..,385,6,392,7,401,..,813,19,831,11,838,..,1483,215,1702,9,1709,..,211,9,219,0,219,..,132,16,149,0,153,..,719,45,765,4,770,..,1027,77,1100,16,1122,..,844,92,934,6,941,..,274,23,291,4,294,..,381,76,447,5,451,..,138,9,149
404,8,358,0,363,..,131,8,136,0,136,..,569,15,581,11,588,..,148,4,158,3,160,..,1205,27,1234,16,1247,..,622,53,674,6,682,..,301,18,322,8,325,..,100,26,128,0,122,..,53,8,55,0,59,..,2893,1151,4041,26,4073,..,3069,517,3587,115,3703,..,27895,4433,32328,358,32688,..,500,80,575,4078,4660,82246,28392,4512,32903,4443,119593,84742,..,..,..,..,84742,..,162,0,160,0,160,..,896,188,1082,10,1097,..,151,3,154,0,157,..,731,261,990,7,998,..,1720,494,2210,15,2222,..,147,57,204,0,204,..,2602,806,3403,21,3428,..,451,80,539,5,544,..,225,7,239,0,238,..,412,15,428,4,430,..,3778,917,4697,27,4729,..,199,13,209,0,212,..,209,20,228,3,232,..,842,34,873,6,878,..,825,32,858,7,858,..,1972,209,2190,20,2202,..,151,6,153,0,153,..,418,53,472,3,474,..,161,17,178
405,3,62,0,62,..,6,0,6,0,6,..,56,0,63,0,63,..,9,0,8,0,8,..,132,13,148,0,148,..,52,0,50,0,55,..,7,0,7,0,8,..,22,0,22,0,22,..,0,0,0,0,0,..,18,5,29,0,29,..,281,59,338,15,352,..,1288,141,1427,35,1465,..,139,9,146,3442,3585,52174,1426,145,1569,3480,57223,52172,..,..,..,..,52172,..,64,0,67,0,67,..,21,6,21,0,23,..,36,0,41,0,41,..,20,5,25,0,22,..,85,15,105,3,106,..,3,0,8,0,8,..,108,24,132,4,136,..,7,0,9,0,12,..,31,4,33,0,33,..,140,7,142,4,148,..,76,14,89,0,90,..,14,0,14,0,13,..,7,4,10,0,10,..,23,0,23,0,23,..,15,0,15,0,15,..,33,4,37,0,37,..,14,0,15,0,15,..,21,0,22,0,22,..,6,0,7
406,0,72,0,67,..,17,0,17,0,17,..,131,0,133,0,133,..,28,3,32,0,32,..,242,4,246,6,247,..,39,6,46,0,46,..,42,0,44,5,45,..,10,3,16,0,14,..,4,0,4,0,5,..,30,6,34,0,34,..,1375,180,1554,91,1643,..,2894,287,3176,119,3298,..,217,13,228,3987,4213,34671,3105,300,3407,4101,42179,33983,..,..,..,..,33983,..,86,0,86,0,88,..,28,0,29,0,29,..,1396,128,1522,93,1615,..,15,3,26,0,26,..,71,13,82,6,85,..,3,0,7,0,7,..,89,16,109,6,113,..,62,15,70,0,71,..,28,0,32,0,32,..,79,9,83,0,83,..,88,15,103,4,104,..,14,0,12,0,12,..,17,0,17,0,17,..,33,0,38,0,38,..,35,0,35,0,35,..,117,14,126,0,128,..,56,3,64,0,63,..,16,0,15,0,18,..,6,0,6
407,8,176,0,176,..,55,11,67,0,65,..,184,6,192,0,188,..,134,53,188,0,187,..,539,80,620,6,620,..,59,3,60,0,60,..,35,3,38,0,36,..,50,13,64,4,62,..,62,13,78,0,78,..,104,38,142,0,144,..,1087,434,1517,23,1539,..,4315,984,5291,80,5374,..,235,28,262,7060,7326,84291,4547,1006,5557,7140,96986,85533,..,..,..,..,85533,..,180,4,187,0,188,..,52,3,57,0,57,..,128,5,131,5,135,..,49,12,59,0,63,..,242,147,396,3,401,..,11,12,16,0,16,..,308,168,472,6,477,..,45,10,52,0,52,..,85,6,91,0,91,..,274,3,280,4,280,..,351,99,450,4,448,..,21,0,19,0,19,..,8,0,8,0,8,..,35,3,39,0,39,..,35,4,47,0,47,..,332,81,409,7,422,..,35,0,39,4,39,..,36,7,45,0,45,..,8,0,8
497,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,5,5,0,8,0,8,5,12,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
499,0,0,0,0,..,3,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,8,0,8,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,41,9,44,3,48,..,126,19,141,6,148,..,21,0,22,472,491,1230,145,18,166,476,1873,1034,..,..,..,..,1034,..,0,0,0,0,0,..,6,0,7,0,7,..,12,0,12,6,26,..,4,0,9,0,9,..,6,0,6,0,6,..,0,0,0,0,0,..,11,7,16,0,16,..,0,0,0,0,0,..,13,0,13,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
501,11,307,4,307,..,83,3,91,0,89,..,293,6,301,0,303,..,135,25,168,0,165,..,819,48,859,7,871,..,176,7,190,0,188,..,32,0,33,0,35,..,49,14,60,0,60,..,10,0,10,0,10,..,81,33,117,0,117,..,929,209,1139,31,1174,..,5140,625,5761,77,5845,..,241,18,262,6587,6855,80567,5387,641,6023,6667,93269,83346,..,..,..,..,83346,..,507,8,514,5,517,..,84,19,96,0,96,..,134,0,134,0,137,..,78,20,96,0,93,..,366,132,501,3,505,..,19,3,26,0,26,..,463,155,623,8,624,..,18,0,25,0,25,..,241,4,245,3,250,..,378,10,387,3,394,..,62,6,69,0,72,..,20,0,27,0,27,..,32,8,37,0,37,..,61,7,67,0,67,..,40,0,45,0,46,..,107,15,124,0,125,..,39,5,42,0,42,..,47,3,52,0,52,..,11,0,13
