SA4_CODE_2021,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
203,25,340,0,367,8510,531,9408,163,237,3,408,8927,676,10003,4927,457,83,5466,14777,1629,21876,11657,314,255,12222,6803,1333,20360,7297,414,114,7827,10715,1130,19673,1155,1489,17,2659,15040,961,18661,174,2378,9,2564,13853,985,17397,22,480,0,504,7977,685,9172,0,17,0,17,2647,382,3048,25420,6125,486,32032,89245,8304,129587,30,557,3,585,7865,511,8967,416,471,28,912,8118,499,9533,7358,910,343,8605,12173,1074,21849,13933,608,581,15125,5763,1021,21909,7133,1074,214,8425,11727,898,21052,561,3923,56,4539,15538,843,20919,135,4039,21,4195,14009,1006,19209,34,572,3,604,9254,889,10747,4,22,0,30,4189,683,4904,29605,12177,1234,43020,88645,7428,139095,57,896,4,957,16376,1040,18372,573,709,32,1316,17047,1174,19539,12283,1363,424,14076,26952,2700,43726,25589,919,838,27345,12569,2351,42274,14439,1488,324,16249,22441,2031,40725,1714,5411,67,7200,30577,1809,39586,308,6413,34,6752,27865,1991,36603,57,1052,3,1113,17231,1569,19915,7,44,0,47
204,19,193,5,225,4792,497,5517,181,123,4,308,3898,385,4595,2796,238,75,3107,5828,762,9700,5247,174,145,5565,3520,771,9852,3411,343,69,3823,6643,806,11275,658,872,17,1546,10585,938,13068,120,1133,7,1259,10372,913,12546,22,206,3,234,5771,552,6561,4,17,0,19,1706,223,1946,12458,3300,327,16085,53124,5843,75047,38,335,0,372,4205,469,5049,365,258,18,636,3140,334,4106,4054,366,234,4659,4564,673,9890,6429,317,333,7080,2953,689,10723,3339,821,123,4278,7151,766,12199,307,2335,22,2658,10347,831,13837,80,1844,12,1930,9724,762,12421,17,295,0,313,6004,644,6958,0,15,0,14,2625,410,3050,14624,6591,742,21952,50713,5569,78234,57,536,5,596,8999,969,10563,543,381,21,946,7042,720,8704,6851,609,310,7762,10389,1435,19590,11673,488,482,12643,6476,1456,20571,6747,1168,190,8108,13796,1567,23472,963,3200,38,4208,20936,1766,26908,200,2971,16,3186,20101,1672,24963,37,504,4,552,11775,1193,13515,7,28,0,38
205,34,305,0,344,7037,741,8120,320,241,13,564,5922,583,7068,4701,397,132,5225,9211,1490,15931,8233,305,246,8780,5461,1530,15772,4745,514,107,5377,10577,1375,17328,958,1633,34,2624,17070,1483,21171,190,1961,3,2151,17974,1539,21666,37,342,0,375,9917,1005,11297,0,17,0,17,2696,500,3215,19217,5711,534,25459,85855,10253,121572,67,610,5,680,6401,711,7793,673,462,30,1163,5025,486,6672,7146,695,417,8260,7295,1238,16790,9867,497,594,10958,4541,1250,16752,4649,1385,205,6236,11400,1206,18848,465,4176,31,4668,16963,1386,23021,112,2984,13,3107,17294,1458,21864,39,414,5,456,10204,1138,11790,5,24,0,30,3973,711,4716,23011,11242,1311,35563,83101,9589,128245,101,913,6,1023,13438,1456,15913,986,698,41,1728,10948,1072,13743,11847,1096,551,13486,16504,2733,32721,18095,800,839,19738,10006,2783,32526,9397,1903,311,11610,21978,2585,36176,1417,5808,66,7291,34035,2865,44190,300,4942,21,5264,35273,2996,43532,72,755,6,833,20118,2142,23088,5,40,0,49
206,16,295,4,318,10278,607,11202,51,257,4,319,24567,1754,26641,3805,877,45,4733,70360,5234,80322,15763,640,221,16626,31162,3197,50981,11776,368,158,12295,20921,2161,35375,2498,895,27,3422,22876,1708,28011,362,2184,15,2561,15508,1179,19248,55,679,0,738,8888,793,10415,5,43,0,47,3307,446,3804,34332,6246,471,41058,207862,17090,266006,20,445,4,464,11104,656,12229,165,603,17,780,27999,1893,30675,6329,1978,123,8435,71675,5091,85196,19020,1389,524,20940,26427,2750,50110,12052,938,261,13249,21561,1818,36623,1305,2656,45,3999,23638,1464,29097,214,4138,32,4388,16076,1139,21595,81,899,8,980,10549,909,12443,11,54,0,64,5291,726,6077,39201,13084,1009,53301,214312,16440,284057,41,736,4,786,21381,1263,23434,223,859,22,1104,52565,3642,57314,10137,2858,167,13166,142027,10325,165518,34787,2027,745,37559,57589,5943,101098,23829,1298,415,25544,42484,3974,72005,3803,3553,71,7423,46509,3172,57113,574,6327,42,6943,31581,2319,40849,125,1575,13,1719,19434,1707,22859,15,94,0,109
207,18,263,0,281,11469,359,12109,47,218,0,261,13144,604,14010,2845,282,23,3148,19934,1294,24376,12664,225,122,13012,8791,862,22670,10796,205,108,11112,11716,800,23630,2159,944,28,3129,17455,598,21188,382,2733,11,3127,12448,537,16112,73,905,3,981,9366,503,10853,12,46,3,53,4351,355,4758,28985,5822,303,35110,108680,5923,149715,27,431,0,456,10799,342,11605,82,442,4,532,11972,556,13055,4715,566,69,5354,17929,1109,24394,16140,452,314,16907,7454,835,25194,11668,489,195,12349,13730,781,26853,1236,2818,63,4116,18732,653,23503,334,4788,35,5162,13317,652,19137,79,1069,12,1155,11856,677,13688,10,34,0,43,6760,706,7512,34297,11082,693,46079,112552,6309,164939,46,696,0,746,22267,697,23713,129,657,7,791,25118,1162,27065,7561,849,93,8501,37864,2408,48770,28803,678,436,29916,16246,1702,47868,22465,693,300,23459,25449,1576,50484,3396,3759,95,7250,36185,1253,44690,720,7526,48,8289,25764,1190,35247,140,1974,15,2135,21223,1180,24535,20,79,3,103
208,29,339,0,370,11996,405,12769,64,216,4,280,11679,472,12430,3360,392,41,3794,20464,1314,25576,15676,295,212,16184,10425,1109,27721,13697,282,168,14149,14364,956,29467,2545,1108,28,3683,19903,772,24358,304,2891,24,3216,14586,704,18507,65,787,3,860,9211,614,10679,8,40,0,47,4002,366,4420,35748,6348,484,42573,116639,6715,165927,13,587,9,612,11349,378,12339,114,444,12,568,11011,392,11979,5525,810,129,6463,19136,1173,26776,19330,612,563,20505,8859,1054,30426,14303,709,264,15277,16331,944,32552,1302,3325,52,4679,21036,791,26501,231,5195,27,5453,15225,880,21564,77,984,6,1066,11621,826,13521,11,40,0,55,7028,830,7908,40910,12711,1055,54677,121612,7275,183563,43,927,12,980,23347,784,25117,179,657,15,849,22687,870,24406,8886,1199,170,10252,39604,2498,52356,35005,909,777,36690,19288,2168,58144,27997,995,429,29422,30698,1896,62017,3850,4431,82,8360,40943,1560,50866,539,8084,49,8669,29812,1589,40065,137,1772,10,1923,20835,1443,24201,20,86,0,103
209,20,461,0,485,14521,774,15777,174,376,0,550,15842,983,17366,7596,628,91,8319,28983,2205,39505,21975,432,278,22690,16021,1897,40614,12969,436,163,13567,19604,1480,34656,2038,1675,37,3746,23580,1184,28513,331,3079,13,3424,16970,996,21396,54,706,0,760,10169,755,11676,4,37,0,43,3563,467,4066,45163,7824,593,53583,149245,10741,213566,41,767,4,814,13148,667,14632,458,723,10,1195,13946,723,15866,12403,1304,311,14015,24423,1966,40405,25945,820,753,27521,12410,1675,41601,12677,1216,268,14165,20597,1314,36074,1102,5212,64,6375,23462,1163,30997,274,5159,39,5467,17381,1111,23962,63,797,3,868,11878,878,13627,13,29,3,45,5611,783,6438,52972,16028,1457,70455,142861,10287,223604,64,1221,5,1289,27673,1443,30410,632,1096,16,1748,29787,1700,33231,19997,1932,404,22331,53404,4168,79907,47918,1254,1039,50210,28432,3572,82221,25647,1653,431,27731,40199,2793,70726,3136,6887,99,10119,47040,2346,59510,608,8237,51,8895,34353,2111,45359,116,1503,3,1624,22045,1635,25301,17,64,3,86
210,30,385,8,417,11728,799,12944,185,299,0,480,12774,953,14211,6729,558,84,7374,23373,2451,33196,16246,330,185,16762,13068,1981,31808,8542,336,89,8967,15131,1411,25501,1541,1160,32,2732,17916,1064,21714,245,1734,13,1992,11991,690,14669,38,439,6,484,7393,561,8437,3,21,0,22,2770,305,3093,33553,5257,420,39226,116133,10221,165579,38,697,7,738,10569,690,11992,555,692,13,1266,10792,716,12776,11749,1007,270,13026,18295,1973,33290,19360,608,467,20429,9668,1703,31796,8266,1127,202,9593,15858,1292,26741,756,3566,63,4381,17223,984,22592,217,3031,31,3281,12585,802,16667,46,480,9,535,8850,693,10075,8,29,0,38,4161,523,4717,41000,11228,1053,53283,107996,9372,170650,63,1084,8,1152,22296,1485,24940,745,986,17,1749,23566,1670,26989,18478,1563,355,20397,41663,4424,66484,35605,933,649,37188,22732,3681,63605,16804,1456,289,18549,30984,2703,52242,2298,4726,94,7116,35137,2051,44310,462,4763,47,5272,24576,1490,31338,86,921,10,1020,16243,1251,18511,13,46,0,58
211,30,540,4,572,15000,554,16127,196,346,11,548,14528,596,15671,6962,591,139,7695,22316,1388,31399,20363,470,365,21196,12058,1278,34537,13169,537,212,13916,19126,1269,34313,2118,2229,40,4391,25866,1003,31261,383,3858,32,4268,19136,930,24332,73,896,6,972,11965,782,13721,9,40,0,42,4011,484,4532,43302,9506,808,53613,144003,8281,205898,38,879,4,924,13262,500,14681,387,712,12,1120,12800,502,14421,10496,1222,422,12147,18858,1236,32234,24369,776,911,26056,9553,1241,36842,12859,1370,327,14559,21137,1061,36762,1074,6306,70,7447,25306,1025,33787,369,6528,42,6937,19801,999,27731,81,956,8,1050,14280,1034,16357,13,30,0,46,6243,998,7282,49698,18791,1798,70288,141236,8586,220103,70,1417,14,1500,28262,1049,30811,584,1061,21,1664,27329,1096,30089,17459,1818,563,19834,41177,2626,63632,44733,1248,1279,47252,21608,2522,71380,26032,1913,537,28477,40263,2334,71072,3189,8540,111,11845,51177,2031,65046,753,10387,72,11207,38936,1924,52068,157,1852,16,2026,26242,1817,30085,19,71,0,91
212,100,858,8,971,24175,1408,26552,564,779,19,1369,28529,2052,31952,13834,1193,247,15279,48601,5053,68929,33356,727,449,34529,26032,3576,64140,17514,860,224,18596,30750,2544,51892,3303,2428,56,5784,35294,1979,43062,657,3693,32,4379,24991,1439,30810,121,979,8,1109,15692,1187,17994,15,54,0,66,5643,614,6328,69462,11577,1045,82085,239713,19857,341651,124,1469,9,1604,22089,1298,24988,1383,1402,74,2860,24299,1603,28762,23347,2016,661,26027,36384,4026,66444,39924,1210,952,42083,18835,3086,64012,16252,2344,392,18988,31994,2386,53359,1729,7161,144,9035,33719,1917,44674,552,6507,73,7137,25721,1635,34490,125,1038,19,1178,18197,1413,20783,15,67,0,85,8574,1109,9768,83456,23216,2329,108997,219809,18482,347284,224,2330,15,2575,46263,2710,51538,1945,2183,96,4224,52831,3654,60714,37182,3213,910,41304,84987,9081,135372,73280,1936,1397,76617,44863,6670,128149,33761,3200,617,37587,62740,4929,105254,5034,9590,200,14820,69015,3899,87733,1211,10200,105,11517,50710,3076,65298,246,2014,26,2283,33892,2603,38777,30,118,0,148
213,78,774,8,865,21726,1638,24223,483,764,17,1260,24433,2531,28223,13668,1251,179,15098,48892,6826,70814,37182,764,429,38373,29574,5534,73482,17193,800,220,18212,30078,3232,51521,3150,2136,58,5343,31817,2219,39381,540,3118,30,3691,22553,1507,27746,68,605,3,684,11271,1015,12961,10,27,0,40,3372,403,3818,72378,10239,948,83565,223706,24905,332176,125,1367,12,1502,20155,1429,23082,1251,1377,59,2684,20721,1708,25110,25193,2068,573,27834,39157,5195,72199,43194,1391,909,45499,22000,4139,71635,16133,2216,377,18726,30816,2651,52192,1555,6465,126,8145,31126,1931,41202,484,5226,51,5771,22720,1533,30017,77,684,18,777,12836,1084,14698,15,46,0,58,5587,802,6447,88022,20844,2130,110999,205106,20473,336570,199,2142,18,2364,41879,3066,47305,1733,2138,76,3943,45153,4238,53336,38866,3321,750,42936,88056,12024,143011,80377,2161,1338,83874,51570,9672,145115,33329,3012,596,36942,60890,5887,103717,4707,8604,186,13495,62941,4149,80576,1029,8345,83,9459,45270,3033,57764,147,1290,24,1464,24106,2096,27656,22,72,0,98
214,22,323,6,348,8255,549,9155,137,203,6,344,7180,421,7944,4229,361,75,4665,10795,1012,16476,10109,302,260,10677,6201,1074,17951,7158,447,115,7721,11069,1203,19988,1283,1412,30,2723,15356,1052,19136,190,2328,8,2528,13844,997,17371,31,531,0,566,9277,806,10652,7,22,0,28,3113,526,3666,23170,5931,499,29605,85094,7639,122334,37,519,5,560,7151,575,8283,341,429,21,797,6233,431,7452,6322,733,300,7354,8834,969,17164,12430,547,634,13614,4963,1008,19583,7227,1073,229,8532,12001,1071,21605,590,3929,35,4554,15494,942,20994,168,4023,16,4205,14411,1040,19666,36,652,4,697,10621,1098,12419,12,36,0,50,4404,925,5380,27156,11947,1248,40349,84123,8062,132541,63,838,0,908,15409,1128,17441,478,632,27,1135,13411,854,15401,10552,1096,376,12020,19629,1984,33635,22544,848,893,24287,11170,2081,37531,14382,1519,345,16254,23073,2271,41592,1875,5342,69,7286,30855,1993,40137,351,6354,27,6735,28261,2036,37037,65,1189,6,1261,19900,1905,23071,20,57,0,76
215,17,175,0,193,3740,453,4384,176,124,3,309,3465,369,4144,2516,210,74,2796,5756,1013,9561,4071,143,109,4327,3228,911,8461,2313,246,41,2598,5696,904,9196,443,792,11,1248,8900,955,11104,100,781,5,884,7945,916,9746,20,165,0,181,4584,574,5336,3,9,0,12,1605,280,1897,9655,2640,247,12544,44914,6373,63831,35,332,3,368,3195,390,3956,368,248,22,634,2821,298,3752,3760,348,222,4337,4384,742,9459,4989,226,270,5482,2447,708,8635,2217,695,86,2999,5914,677,9593,220,2014,19,2255,7978,718,10947,50,1286,10,1347,7364,709,9415,16,206,0,222,5050,649,5917,4,21,0,22,2565,452,3033,11669,5375,632,17675,41708,5331,64712,54,503,3,563,6939,836,8340,545,378,24,941,6282,667,7898,6279,559,292,7127,10139,1749,19014,9063,367,377,9814,5672,1617,17096,4529,944,130,5599,11606,1578,18791,665,2806,34,3503,16875,1669,22053,149,2064,10,2226,15310,1621,19161,32,373,0,398,9629,1224,11254,10,29,0,42
216,19,133,0,151,3664,423,4240,161,111,4,279,2999,312,3583,2146,195,55,2398,4600,752,7754,3704,140,79,3923,2712,661,7293,2326,246,58,2632,5154,696,8476,439,647,9,1098,7382,670,9148,85,716,4,811,6932,638,8378,13,153,0,169,4344,497,5007,0,3,0,3,1364,227,1592,8902,2342,214,11461,39153,4866,55482,29,266,4,293,3104,342,3741,352,220,22,593,2588,246,3426,3343,340,147,3830,3619,639,8095,4632,229,198,5066,2146,591,7796,2197,621,81,2903,5171,553,8627,219,1692,20,1929,6928,598,9453,68,1158,7,1236,6714,599,8547,7,160,0,171,4440,579,5183,0,19,0,19,1990,375,2383,10846,4708,486,16039,36701,4523,57259,48,392,6,444,6771,765,7982,519,329,24,871,5585,553,7014,5489,537,204,6231,8223,1396,15849,8340,372,280,8985,4860,1250,15095,4524,870,139,5532,10318,1249,17103,660,2337,32,3029,14310,1266,18610,154,1877,15,2044,13651,1238,16928,22,316,0,336,8785,1072,10196,0,20,0,20
217,10,119,0,131,3329,358,3816,117,87,4,204,2678,217,3103,1961,186,53,2204,4261,484,6951,3592,126,100,3815,2411,493,6722,2420,226,43,2691,4667,545,7902,413,659,10,1082,7443,534,9056,82,839,4,929,7035,560,8525,9,181,0,191,3813,376,4387,0,13,0,8,1220,179,1413,8606,2441,213,11254,36867,3750,51875,26,242,5,271,2949,315,3542,227,172,16,410,2252,178,2837,2843,313,157,3308,3237,410,6956,4440,242,227,4905,1831,453,7198,2212,555,62,2830,5094,443,8374,195,1757,25,1976,7144,513,9634,61,1350,9,1420,6603,545,8560,15,238,0,251,4187,468,4906,3,13,0,14,2027,340,2384,10027,4875,490,15391,35336,3664,54393,37,360,5,399,6278,678,7353,343,260,15,616,4931,390,5941,4801,501,210,5512,7501,895,13911,8034,363,324,8722,4246,950,13918,4636,783,99,5516,9766,989,16268,611,2420,33,3056,14586,1049,18691,140,2189,10,2344,13638,1102,17082,26,413,6,438,8006,847,9292,4,19,0,27
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,9,16,0,0,0,0,0,3,3,0,0,0,0,3,7,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,9,16,0,0,0,0,0,3,3,0,0,0,0,6,9,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
299,0,8,0,10,133,94,234,12,7,0,20,199,128,345,99,15,7,118,433,385,939,132,16,4,158,324,523,1008,64,11,0,77,374,463,912,11,12,0,23,327,294,644,0,26,0,27,231,135,392,0,0,0,0,61,29,90,0,0,0,0,4,11,15,319,104,16,432,2082,2059,4576,3,14,0,19,125,84,229,28,17,5,46,187,91,321,157,34,10,202,372,306,878,135,25,3,166,219,345,730,52,18,0,74,227,181,479,6,45,0,51,262,117,429,0,23,0,24,128,62,224,0,3,0,3,42,7,58,0,0,0,0,12,10,19,376,181,25,583,1582,1205,3373,9,28,0,33,251,174,459,38,25,5,63,389,216,671,252,49,16,315,806,691,1819,261,43,12,321,545,870,1736,115,31,9,152,600,644,1393,15,58,0,74,591,403,1074,3,48,0,49,364,196,613,0,10,0,10,107,40,152,0,0,0,0
301,25,321,0,342,7269,241,7856,208,192,3,397,5919,283,6606,3586,271,96,3953,7682,594,12230,8759,262,239,9256,5159,585,15006,5624,443,112,6182,9360,688,16227,952,1182,13,2149,12344,614,15110,144,1586,4,1741,10187,540,12464,17,374,0,394,5841,428,6664,0,11,0,11,1698,332,2045,19312,4632,475,24424,65453,4316,94193,31,500,5,531,6354,258,7141,390,343,22,749,4844,236,5825,5457,503,264,6227,6247,515,12987,10886,426,461,11772,4180,560,16509,5523,1022,194,6742,10399,577,17719,408,3059,26,3494,12357,506,16354,96,2614,12,2729,10433,525,13680,17,408,3,427,6611,585,7626,3,26,0,28,2593,693,3314,22806,8899,991,32696,64010,4446,101156,51,819,5,869,13623,500,14997,590,534,26,1149,10758,518,12431,9048,771,357,10178,13924,1108,25213,19649,683,693,21024,9335,1150,31512,11152,1465,313,12927,19758,1262,33944,1356,4242,44,5638,24699,1122,31466,242,4202,18,4468,20625,1061,26149,33,784,4,820,12450,1014,14286,4,36,0,40
302,14,227,0,244,5775,240,6257,107,149,8,272,6325,377,6973,3353,340,45,3741,12265,954,16955,8817,280,179,9269,6850,770,16891,5189,279,90,5558,8209,599,14360,786,735,17,1534,9620,430,11586,117,1209,3,1326,6972,362,8658,22,293,0,314,4320,306,4934,0,8,0,11,1742,228,1979,18411,3517,342,22271,62077,4250,88597,24,385,5,407,5332,198,5942,262,327,11,603,6217,320,7146,5241,584,154,5981,11070,796,17849,10528,422,336,11290,5487,587,17359,4877,621,141,5636,8983,432,15056,343,1953,23,2320,9737,362,12419,88,2078,16,2180,7269,350,9799,22,409,0,431,5759,404,6596,3,16,0,25,3087,577,3686,21393,6802,683,28874,62948,4031,95851,39,616,3,655,11110,438,12203,372,477,25,876,12545,698,14116,8597,925,199,9720,23333,1748,34804,19342,704,512,20561,12340,1354,34255,10068,899,228,11191,17192,1030,29413,1130,2688,40,3861,19354,790,24008,207,3289,16,3507,14243,706,18455,44,699,0,746,10080,706,11532,8,27,0,38
303,36,378,3,416,9965,410,10794,199,337,5,540,13090,803,14438,5085,514,69,5669,23717,1823,31212,14919,394,216,15537,11867,1286,28691,8534,387,131,9056,12573,976,22606,1502,1127,29,2658,14318,736,17710,329,1875,15,2225,10013,527,12765,45,454,0,501,6050,352,6905,3,23,0,20,2160,188,2369,30664,5496,467,36623,103760,7102,147481,55,635,11,699,9393,404,10490,380,611,17,1014,12449,689,14142,8166,955,214,9340,20604,1497,31438,18031,710,483,19233,9520,1123,29873,8102,937,206,9250,13548,772,23576,722,2971,50,3739,14691,671,19099,257,3053,32,3336,10432,496,14265,45,560,3,613,7182,457,8254,6,28,0,31,3735,414,4184,35776,10464,1015,47251,101545,6521,155320,90,1016,14,1117,19356,807,21283,586,949,23,1555,25538,1488,28582,13254,1469,278,15009,44318,3324,62651,32955,1105,704,34769,21391,2409,58565,16638,1323,341,18305,26121,1754,46177,2222,4095,74,6393,29007,1413,36808,580,4933,48,5564,20443,1021,27025,98,1012,9,1114,13229,811,15159,6,52,0,61
304,11,221,4,238,6952,172,7364,51,125,6,183,6771,348,7303,1873,192,22,2091,7924,461,10472,7835,125,139,8098,4294,401,12794,5980,182,85,6239,6234,366,12846,867,538,12,1419,7827,309,9555,128,1273,4,1409,5943,232,7583,27,409,0,434,3833,165,4435,4,18,0,17,1308,117,1444,16777,3083,267,20128,51086,2568,73781,14,373,3,393,6423,179,6990,100,221,3,325,6088,211,6622,3016,323,98,3433,6979,384,10802,9884,277,278,10437,3363,370,14174,5912,381,133,6429,7121,284,13836,373,1477,21,1869,8203,239,10307,92,2233,12,2331,6144,238,8715,21,481,0,506,4391,227,5124,3,27,0,29,2253,238,2527,19418,5791,550,25763,50971,2365,79104,26,596,3,631,13379,345,14353,154,343,4,501,12862,554,13919,4893,512,121,5521,14906,836,21274,17719,400,417,18536,7653,771,26964,11891,566,222,12673,13357,652,26684,1239,2017,32,3287,16029,546,19864,217,3503,16,3740,12087,472,16295,49,888,0,944,8228,393,9557,9,41,0,47
