SA3_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
31904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,6,0,0,19,0,4,21,19,20,13,36,17,4,0,3,0,9,0,0,143,3,5,0,0,14,15,29,23,7,3,4,4,0,0,3,110,0,11,20,4,0,0,0,0,0,0,0,0,0,0,0,35,0,0,4,0,0,3,7,0,3,0,0,21,0,0,4,48,0,3,5,3,16,16,25,8,0,0,5,4,0,0,5,97,51,101,78,57,55,33,39,3,0,4,0,4,0,0,12,445,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,4,6,0,3,8,3,0,0,0,0,0,0,0,33,6,0,12,6,10,7,70,84,31,17,19,32,12,3,9,307,0,8,5,6,4,11,7,13,0,0,0,0,0,0,0,56,0,0,0,0,0,0,5,5
31905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,14,5,0,0,0,0,0,0,0,3,49,0,5,0,0,6,3,19,12,5,0,0,3,0,0,3,54,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,9,10,13,3,0,0,0,0,0,0,6,43,28,63,37,29,24,11,5,8,0,3,5,0,0,0,15,227,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,3,4,20,9,5,0,10,9,0,0,0,70,0,0,6,0,3,0,6,6,0,0,0,0,3,0,0,38,0,0,0,0,0,0,0,0
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7,6,6,0,0,9,6,3,9,0,46,0,0,0,0,6,0,8,4,6,6,12,24,4,4,6,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,3,3,0,0,0,0,0,0,3,16,4,4,14,5,4,3,6,12,6,0,7,26,8,3,11,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,4,0,0,0,0,0,0,0,14,0,0,0,0,3,3,6,8,3,0,8,3,6,0,0,48,0,3,0,3,0,0,0,0,0,0,5,8,4,0,0,34,0,0,0,0,0,0,0,0
40101,0,0,0,0,0,0,11,16,0,0,0,0,0,0,0,28,0,0,0,0,0,0,3,14,0,10,6,17,7,0,0,58,0,0,3,9,9,11,10,17,5,3,10,13,4,3,0,96,0,0,0,6,19,35,269,585,307,447,459,642,177,16,48,3004,0,3,6,0,3,6,4,5,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,6,0,3,9,3,0,0,0,36,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,13,26,25,3,3,9,3,17,6,0,4,3,7,9,0,4,119,0,39,24,5,0,0,0,3,3,0,0,0,0,0,0,86,0,0,4,7,20,16,42,74,60,54,63,72,100,18,5,525,4,0,0,4,6,19,98,89,44,69,138,218,136,18,15,850,0,0,0,0,3,6,13,40,13,8,12,11,13,0,0,118,0,0,0,0,5,13,18,46
40102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,33,40,33,41,18,0,3,7,7,0,0,3,199,0,7,5,3,12,19,87,50,11,18,13,14,0,0,4,254,0,6,14,5,3,5,0,0,0,0,0,0,0,0,0,30,0,5,5,0,0,0,3,5,0,0,0,0,0,0,0,19,0,3,3,7,7,0,3,0,0,3,0,0,0,0,0,21,60,165,62,41,108,49,62,26,0,6,5,8,6,0,11,608,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,4,5,11,12,8,15,0,3,7,10,0,0,0,73,7,8,13,9,14,12,96,55,11,28,13,15,10,3,7,306,0,10,0,0,9,6,11,10,0,0,0,0,0,0,0,49,0,0,0,0,18,9,22,10
40103,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,63,34,4,9,17,8,5,6,0,144,0,0,8,18,12,11,34,9,8,4,4,6,6,0,0,129,3,6,8,9,98,138,1015,703,187,178,153,213,87,13,24,2838,0,5,18,6,0,4,7,0,0,0,0,0,0,0,0,43,7,8,3,0,4,10,21,24,6,9,0,6,0,0,5,94,0,0,7,11,16,0,3,0,0,0,0,0,0,0,0,36,71,55,21,14,34,22,34,14,0,0,0,3,0,0,8,279,8,94,72,9,6,0,4,5,0,0,0,0,0,0,11,208,0,0,14,20,80,78,60,44,22,20,18,30,15,4,5,411,5,8,23,33,51,74,444,237,60,82,146,156,60,10,6,1399,4,6,4,11,17,11,18,14,0,0,5,3,3,0,0,99,0,0,0,4,38,48,59,89
40104,0,0,0,0,7,4,10,9,0,8,0,0,0,0,0,42,0,0,0,0,0,11,25,34,5,7,14,8,6,0,0,105,0,0,4,7,14,12,31,7,3,0,4,5,9,0,0,92,0,6,0,22,88,132,888,760,193,217,161,257,64,9,44,2845,3,14,19,8,11,13,0,0,0,0,4,0,0,0,0,86,4,15,3,0,5,15,38,22,5,5,0,0,3,0,5,111,0,0,0,0,6,11,7,0,0,0,3,0,0,0,0,23,62,111,31,14,9,12,22,9,0,6,7,4,4,0,0,287,7,107,180,28,12,10,6,7,0,0,0,0,0,0,3,355,3,0,0,17,84,95,85,53,24,23,22,17,35,9,14,482,3,0,11,19,33,94,691,559,204,210,339,367,137,10,29,2709,0,0,3,4,10,13,30,13,12,0,10,4,9,0,0,104,0,3,0,0,26,32,66,169
40105,0,0,0,0,0,3,16,17,0,0,0,0,0,0,0,41,0,0,0,0,0,0,12,5,5,12,4,3,0,0,0,45,0,0,3,9,15,13,16,12,0,3,6,6,7,0,5,93,5,5,0,0,39,62,388,398,123,132,150,179,79,8,30,1585,0,9,26,4,5,7,3,3,0,0,0,0,0,0,0,61,4,11,0,3,0,0,6,4,0,3,3,4,5,0,0,55,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,16,26,55,25,15,18,13,8,4,0,0,3,4,0,0,7,183,3,100,99,11,8,6,0,0,0,4,0,0,0,0,14,257,0,0,0,12,26,22,44,30,13,11,17,15,17,3,10,216,4,7,11,17,17,24,238,217,109,120,162,249,102,19,11,1305,6,0,0,7,0,3,20,12,3,3,6,10,0,0,0,70,0,0,0,0,14,9,10,60
40106,0,0,0,0,0,3,32,41,0,6,0,0,3,0,0,88,0,0,0,0,0,0,24,22,5,6,9,3,0,0,0,82,0,0,0,4,6,8,11,11,0,5,4,10,0,0,0,58,0,0,0,11,25,31,183,139,46,61,41,45,13,0,12,611,0,6,25,11,5,14,0,0,0,0,0,0,0,0,0,52,0,4,4,3,0,0,0,3,4,7,0,0,6,4,0,28,0,4,0,0,5,3,0,0,0,9,3,0,0,0,0,22,36,38,3,7,12,12,13,6,0,4,0,0,3,0,4,133,5,129,164,34,14,0,3,17,0,0,0,0,0,0,6,369,0,0,0,12,14,20,19,28,5,12,6,6,0,0,4,128,3,0,17,25,12,38,352,270,87,129,237,272,108,17,20,1578,0,0,0,0,5,3,9,4,3,0,4,5,0,0,0,36,0,0,0,0,16,18,21,36
40107,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,4,14,36,5,8,3,5,5,0,0,88,0,5,8,14,15,8,13,10,7,0,4,9,3,0,3,93,0,3,0,7,24,55,325,269,77,73,66,97,27,0,15,1046,6,8,15,5,0,4,0,0,0,0,0,0,0,0,3,32,0,8,0,0,3,3,0,3,0,0,0,0,0,0,0,32,3,5,0,8,3,7,0,3,0,0,0,0,0,0,0,25,40,57,17,12,15,16,24,9,0,5,0,7,0,0,5,202,5,212,209,33,7,0,4,0,0,0,0,3,0,0,12,498,0,0,4,10,21,23,24,15,5,8,12,14,4,6,0,148,4,9,11,15,24,12,151,150,45,61,124,148,68,3,9,838,0,7,4,8,3,8,14,12,8,4,6,6,0,0,0,73,0,0,0,3,24,18,27,27
40201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,9,16,3,0,0,0,0,5,0,0,47,0,0,0,0,0,4,20,15,4,4,0,0,0,0,0,55,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,13,28,46,24,12,15,4,12,0,0,0,0,0,5,0,11,159,3,17,21,7,0,0,3,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,14,0,0,0,0,0,0,29,22,0,0,0,4,0,0,3,71,0,4,0,0,0,0,6,11,0,0,0,0,0,0,0,26,0,0,0,0,0,0,4,3
40202,0,0,0,0,0,45,386,438,82,53,53,26,23,22,22,1146,0,0,0,0,0,0,40,52,10,4,3,6,7,0,4,120,0,0,0,8,7,9,13,9,5,6,0,4,0,0,0,64,0,5,7,11,12,9,56,41,10,6,3,9,0,0,3,167,0,8,32,11,3,17,18,0,0,0,0,0,0,0,5,95,0,3,3,0,0,0,13,0,0,0,3,7,0,0,0,41,0,0,5,0,15,21,29,24,0,0,0,10,0,3,10,115,22,140,77,31,19,19,9,0,0,0,0,3,0,0,6,335,0,39,63,16,15,0,4,3,0,0,0,0,0,0,12,156,0,0,4,6,10,4,7,9,4,0,0,0,0,0,0,41,3,9,13,15,9,15,326,157,33,29,52,67,13,0,13,746,0,0,10,4,9,8,39,20,10,3,4,10,3,3,8,135,0,0,0,0,0,10,40,92
40203,0,0,0,0,9,99,598,789,95,90,125,195,36,28,45,2119,0,0,0,0,0,7,151,96,28,16,21,28,16,0,10,366,0,0,3,5,11,8,15,5,3,0,5,3,0,4,0,71,0,11,10,30,102,120,893,631,158,135,144,145,50,0,32,2461,4,18,52,18,22,46,14,0,0,0,0,0,0,0,5,172,0,7,4,3,3,0,18,29,0,6,6,6,0,0,0,89,0,0,0,5,20,14,39,10,0,0,0,4,0,0,0,97,74,126,62,21,15,15,21,12,0,3,0,0,0,0,18,378,0,116,142,42,16,6,7,7,3,7,0,0,0,0,9,347,0,0,3,15,53,63,113,86,23,23,11,24,32,0,8,453,8,0,14,17,33,78,2950,1760,544,576,919,1211,505,34,131,8772,0,0,3,6,10,12,38,24,4,3,6,20,0,0,0,121,0,0,0,3,7,55,139,229
40204,0,0,0,0,8,156,1162,1341,183,208,182,275,80,74,36,3695,0,0,0,0,0,4,99,137,15,22,18,13,14,0,6,322,0,0,8,12,7,17,27,6,4,0,0,0,0,0,0,88,0,8,7,13,75,98,457,257,46,54,48,68,19,4,16,1169,0,31,131,56,15,112,58,5,0,3,0,0,0,0,10,425,0,19,12,0,6,15,32,19,9,18,9,22,5,3,0,173,0,6,0,7,34,56,94,18,0,6,26,0,8,0,0,257,100,226,125,48,26,8,24,18,0,3,0,0,0,0,27,608,6,103,206,50,17,20,7,6,0,0,0,0,0,0,18,440,0,0,0,7,30,30,44,39,14,22,22,25,17,0,11,269,7,4,29,29,22,90,2418,1381,370,377,643,734,275,26,74,6476,0,0,9,8,27,28,73,39,3,11,4,10,3,0,4,210,0,0,3,0,15,39,190,356
40205,0,0,0,0,0,7,50,28,0,3,8,0,0,0,0,104,0,0,0,0,5,12,40,34,10,3,16,6,7,0,0,123,0,3,11,11,20,24,38,15,3,0,4,0,0,0,3,129,6,11,7,11,38,56,374,235,58,46,43,57,8,7,24,970,3,17,52,9,3,20,0,0,0,0,0,0,0,0,6,115,3,24,6,0,3,7,14,17,3,4,3,3,0,0,0,78,3,0,5,5,17,13,14,3,3,0,0,10,0,0,0,63,107,253,115,57,43,20,28,8,0,3,0,0,0,0,19,658,5,60,78,17,10,0,4,14,0,0,0,0,0,0,12,194,0,0,3,11,22,16,26,17,9,8,6,9,10,0,0,141,8,6,28,22,25,56,940,652,184,184,306,263,111,11,20,2819,0,7,7,4,3,18,32,18,4,9,8,3,0,0,0,126,0,0,0,0,21,52,76,130
40301,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,16,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,17,0,0,7,11,20,14,18,22,4,9,0,15,3,0,0,126,0,3,0,0,13,15,84,64,12,10,10,8,3,0,3,231,0,11,14,3,0,8,0,0,0,0,0,0,0,0,0,40,0,8,5,5,3,3,0,0,0,0,6,0,0,0,0,41,0,6,0,6,0,3,0,0,3,0,0,0,0,0,0,17,35,58,33,12,18,13,30,18,3,9,9,4,7,0,4,242,0,39,31,5,3,3,4,7,0,0,0,0,0,0,10,107,0,0,0,4,5,19,8,7,0,3,5,3,10,0,3,76,3,0,11,9,12,16,96,67,38,22,86,45,20,3,3,440,0,4,0,4,0,6,9,13,0,3,4,4,0,0,0,45,0,0,0,0,18,21,18,36
40302,0,0,0,0,0,4,38,31,9,0,3,18,0,8,3,111,0,0,0,0,0,0,45,77,0,4,10,13,3,0,0,159,0,4,15,17,19,13,37,25,4,4,3,14,11,3,4,167,0,3,10,21,73,99,851,572,177,161,131,187,47,0,25,2376,0,21,44,10,15,26,6,5,0,0,0,0,0,0,6,136,0,21,18,7,21,16,48,22,9,16,3,13,13,0,5,207,0,3,7,13,28,21,23,10,4,0,0,0,0,0,3,112,59,175,46,34,62,25,59,35,6,3,0,0,3,0,9,521,10,111,160,48,13,10,18,6,0,0,0,3,0,0,8,384,0,0,5,10,37,42,81,41,13,15,21,28,18,6,5,332,3,3,35,28,25,82,1078,642,149,160,212,263,108,13,37,2848,0,11,0,7,12,22,29,51,7,13,5,13,10,0,9,185,0,0,0,0,62,63,149,128
40303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,13,31,0,11,13,0,9,0,0,96,0,3,12,29,36,21,49,32,0,9,11,13,9,3,3,227,0,0,6,13,43,73,436,283,83,89,89,134,42,7,21,1314,5,13,26,12,4,8,0,0,0,0,0,0,0,0,0,66,0,5,5,0,3,0,11,0,0,0,5,0,0,0,0,37,0,3,0,8,11,5,6,4,0,6,0,0,0,0,0,36,73,114,66,23,44,27,50,22,0,5,0,0,9,0,5,435,10,194,187,37,7,7,3,12,0,0,0,0,0,0,14,466,0,4,4,12,32,23,32,18,13,17,6,16,16,0,9,194,5,6,24,17,19,47,321,176,59,74,75,121,46,6,18,1027,4,7,5,4,6,18,23,30,4,4,18,7,10,0,0,145,0,0,0,0,24,27,38,52
40304,0,0,0,0,0,0,5,5,0,0,0,0,0,5,0,14,0,0,0,0,0,11,17,30,3,3,3,0,3,0,0,72,0,0,18,34,33,43,73,29,10,7,7,5,3,0,0,261,4,4,6,11,25,28,287,187,41,41,30,49,11,3,15,743,3,23,73,28,9,25,6,0,0,0,0,0,0,0,3,188,0,23,11,9,12,9,24,8,0,6,0,7,5,0,5,124,0,3,5,7,40,28,27,0,5,0,0,0,4,0,0,121,112,326,210,114,135,62,133,33,0,9,0,6,5,0,32,1179,0,67,78,17,16,5,8,13,0,0,0,0,0,0,10,209,0,0,0,18,23,19,13,22,4,4,4,18,11,0,5,123,8,12,68,43,30,56,524,259,55,30,35,54,22,0,14,1201,4,12,3,17,16,26,35,21,8,0,4,3,0,0,11,173,0,0,0,4,63,49,80,100
40401,0,0,0,0,0,3,53,64,27,8,0,17,0,14,0,199,0,0,0,0,0,0,53,30,0,4,20,7,9,0,0,124,0,0,13,20,30,25,35,17,7,9,10,11,6,4,0,189,0,23,31,38,67,80,365,257,74,79,55,82,17,0,22,1192,5,108,174,50,34,165,48,8,6,3,0,0,0,0,11,612,4,31,12,3,13,13,60,38,10,14,10,20,0,0,10,237,0,0,0,10,21,3,14,3,3,0,0,3,0,0,0,61,193,169,77,35,40,37,52,33,3,8,14,18,0,0,21,697,26,520,721,147,53,27,39,53,6,6,0,13,0,0,57,1667,0,0,4,9,16,25,47,43,8,17,9,16,9,8,0,215,5,4,51,40,46,64,1152,773,259,309,448,529,255,23,65,4037,0,0,3,7,10,25,37,33,9,11,12,7,5,0,10,176,0,0,0,0,28,24,69,106
40402,0,0,0,0,0,7,63,51,0,12,3,9,0,10,0,154,0,0,0,0,0,0,29,19,0,9,7,11,0,0,0,79,0,0,7,8,17,8,13,9,4,0,9,3,0,0,0,73,3,34,22,37,51,45,147,81,17,29,34,30,3,0,4,539,4,15,54,22,11,64,29,0,0,3,0,0,0,0,5,198,0,8,7,0,3,3,5,10,0,0,0,0,0,0,0,40,0,0,0,0,11,9,15,6,6,8,4,5,0,0,0,57,96,107,33,19,25,21,26,17,0,3,0,0,8,0,18,384,7,136,217,53,9,0,8,19,0,3,0,0,0,0,38,489,0,0,0,5,3,7,17,8,3,0,0,4,0,0,0,58,0,0,13,11,4,23,541,309,102,148,222,306,115,7,21,1839,0,6,0,5,3,24,8,12,0,0,4,3,7,0,0,67,0,0,0,0,0,3,9,43
40403,0,0,0,0,0,12,63,43,0,5,0,0,0,0,0,128,0,0,0,0,0,0,46,50,7,11,27,18,3,0,0,166,0,0,7,7,15,16,31,20,5,9,0,0,0,0,0,122,0,6,4,23,55,84,448,391,103,133,74,150,28,0,32,1516,4,24,34,12,0,37,13,0,0,0,0,0,0,0,4,124,5,12,16,10,7,13,34,36,3,13,4,19,9,0,0,178,0,0,6,3,11,3,10,8,0,0,0,0,0,0,0,49,51,65,37,16,24,12,23,21,0,6,0,10,9,0,4,277,10,451,573,100,33,20,5,47,6,0,0,0,0,0,28,1274,0,6,6,7,13,29,44,43,19,14,15,11,13,6,3,220,0,3,20,20,12,42,825,733,281,339,487,646,201,22,42,3680,0,6,0,4,3,7,23,22,15,14,12,10,11,0,0,130,0,0,0,4,17,37,36,75
40501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,6,8,7,0,0,5,7,0,0,0,38,0,0,0,0,0,0,17,3,3,7,3,6,0,0,0,34,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,25,75,30,24,23,17,24,10,5,0,0,0,0,0,4,236,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,3,0,0,6,3,0,0,0,0,0,0,0,0,12,3,0,0,3,0,0,12,9,0,0,4,3,0,0,0,41,0,5,0,0,4,0,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0
40502,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,3,0,9,0,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,4,5,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,39,19,11,3,0,5,0,0,0,0,0,0,0,10,91,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,0,0,0,11,15,5,5,13,10,0,0,4,82,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
40503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,0,4,0,3,0,0,4,0,0,0,0,0,4,0,0,18,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,25,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,8,0,5,0,0,0,13,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,10,12,45,13,8,12,0,7,0,0,0,0,0,0,0,4,95,0,9,10,5,5,0,0,4,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,5,3,21,16,6,9,3,9,4,0,0,74,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0
40504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,3,3,0,0,5,0,0,6,0,0,0,0,0,17,0,0,0,5,0,0,8,4,0,0,0,0,0,0,0,10,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,20,47,18,5,3,0,4,3,0,0,0,0,0,0,0,99,0,11,3,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,19,17,0,5,3,7,0,0,0,48,0,5,0,0,0,0,4,0,3,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0
40601,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,15,0,0,8,0,0,4,12,6,0,3,0,0,0,0,5,35,0,0,0,0,0,0,13,11,9,4,10,3,0,0,9,58,0,28,40,27,4,0,0,0,0,0,0,0,0,0,3,102,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,13,0,0,0,0,0,5,7,14,0,0,0,0,0,0,5,36,22,92,55,28,10,3,5,12,0,0,0,0,0,0,10,236,5,10,32,4,5,0,4,5,0,0,0,0,0,0,4,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,9,0,6,95,58,15,28,64,45,11,10,7,346,0,0,0,0,0,3,13,3,3,3,0,6,0,0,3,42,0,0,0,0,0,0,0,4
