SA3_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
21205,10,49,12,22,3,0,87,14,40,3,11,5,0,73,67,401,33,110,17,5,631,116,138,54,211,33,5,558,73,94,57,116,19,0,360,146,78,44,165,18,0,459,1086,58,36,330,32,5,1546,5009,57,32,655,60,8,5824,4190,28,10,501,60,8,4787,2190,0,7,208,21,0,2419,878,0,5,90,13,0,984,332,0,0,39,8,0,377,89,0,0,19,4,0,116,172,0,0,45,4,0,224,279,69,22,274,58,51,749,14641,1018,308,2788,347,83,19184
21301,15,69,8,21,3,0,116,18,57,10,14,3,0,103,46,339,31,137,35,4,590,90,227,106,230,43,10,691,163,101,33,151,40,7,495,622,135,64,359,76,10,1266,3175,118,51,1228,289,37,4899,5062,67,20,831,203,24,6205,839,9,4,144,38,0,1033,116,5,0,41,3,0,171,33,4,0,16,0,0,58,46,0,0,4,0,0,50,12,0,0,0,0,0,17,82,0,0,28,11,0,127,278,99,30,311,101,69,878,10590,1231,348,3514,863,158,16699
21302,13,25,0,9,0,0,52,7,58,4,3,0,0,69,6,262,18,34,10,0,325,38,116,55,62,4,0,277,55,74,37,57,0,0,228,229,43,28,97,10,5,418,1391,39,19,291,36,5,1783,2286,30,14,292,51,3,2678,1371,13,3,136,7,0,1532,731,5,0,59,5,0,797,381,5,0,39,0,0,424,154,0,0,16,0,0,170,75,0,0,6,0,0,82,93,0,0,13,4,0,111,127,74,11,114,30,32,388,6952,734,193,1234,153,50,9318
21303,5,93,9,9,0,0,120,10,114,9,20,6,0,151,39,592,39,88,17,4,781,96,247,66,119,8,0,534,176,110,36,73,13,0,417,633,100,40,173,30,10,977,2063,81,38,391,48,4,2628,3528,54,20,391,50,0,4045,2260,16,8,265,17,0,2562,947,0,0,113,8,0,1063,376,9,0,35,5,0,420,128,4,0,8,4,0,141,36,0,0,8,0,0,45,85,0,0,13,0,0,112,127,112,18,124,26,37,450,10506,1530,280,1829,228,68,14440
21304,17,21,4,11,10,0,59,6,30,0,9,6,0,52,31,174,13,47,10,5,281,44,108,55,91,43,7,348,63,41,19,100,27,0,249,444,51,32,211,25,5,771,3268,50,42,624,74,18,4067,5233,19,21,586,100,13,5980,1001,3,0,129,22,6,1158,143,0,0,27,3,0,170,44,0,0,7,7,0,55,23,0,0,6,3,0,35,10,0,0,0,0,0,17,45,0,0,13,0,0,60,244,35,18,175,48,28,542,10614,535,212,2031,378,90,13858
21305,29,31,0,21,7,0,93,27,28,3,15,0,0,76,90,199,24,122,26,4,464,87,134,32,146,36,0,437,77,51,24,126,16,6,297,413,64,56,275,72,5,880,5738,72,35,962,136,21,6969,13966,43,14,907,162,25,15123,2072,6,10,155,40,6,2293,383,3,0,47,5,0,438,107,0,0,21,5,0,129,73,0,7,9,0,0,89,38,0,0,0,0,0,39,184,0,0,21,3,0,208,499,46,16,249,62,72,948,23784,691,219,3085,571,142,28494
21401,17,50,9,10,5,0,85,9,54,13,7,0,0,82,37,440,46,83,18,4,625,80,189,63,151,18,8,502,117,91,34,149,46,0,443,621,71,41,274,143,6,1152,2659,115,40,558,102,11,3483,4747,54,17,550,64,16,5455,1583,10,4,170,15,3,1780,354,0,3,29,0,0,392,127,6,0,20,0,0,150,59,0,0,10,0,0,68,23,0,0,0,0,0,26,70,0,0,11,0,0,92,244,74,14,148,27,34,541,10746,1154,273,2179,435,83,14866
21402,15,29,5,25,17,0,85,4,45,0,14,7,0,69,26,358,14,75,26,12,514,50,130,17,118,43,3,358,49,53,16,124,32,0,273,280,68,16,261,157,3,792,1559,60,19,506,91,15,2248,3082,30,9,557,36,3,3717,1601,5,4,250,14,6,1884,657,0,0,82,8,6,750,345,0,0,46,0,0,387,139,3,0,26,0,0,166,100,0,0,16,0,0,112,163,0,0,24,9,6,201,152,74,12,174,58,22,494,8216,858,108,2299,485,81,12048
21501,5,45,0,55,34,0,140,10,50,8,46,12,0,130,112,226,29,226,64,8,657,458,103,43,306,57,3,966,397,43,13,203,26,4,685,671,41,3,173,18,8,910,592,7,12,119,25,4,756,308,8,8,60,12,3,394,49,0,0,9,4,0,72,13,0,0,7,0,0,16,5,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,3,0,0,5,8,0,0,8,0,0,18,57,49,9,106,66,14,298,2683,573,126,1312,316,40,5057
21502,4,26,13,21,26,8,102,8,46,11,14,10,4,89,59,258,40,121,67,13,567,243,152,31,214,53,14,712,316,64,10,222,27,6,640,692,61,24,270,47,5,1102,1226,33,20,294,61,11,1634,752,7,10,154,30,4,958,126,3,0,37,11,0,179,20,0,0,16,0,0,37,8,0,0,9,0,0,18,4,0,0,5,0,0,15,0,0,0,3,0,0,7,0,0,0,12,4,0,18,62,45,6,76,46,32,264,3526,698,176,1470,381,96,6347
21503,0,38,4,35,33,0,108,0,51,8,29,35,0,129,81,145,11,147,87,9,477,261,107,34,205,48,5,663,207,37,8,165,34,0,454,354,32,8,154,40,8,597,259,16,5,119,26,5,431,118,3,4,70,20,0,212,18,0,0,20,5,0,50,0,0,0,5,6,0,14,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,8,30,27,8,86,75,20,248,1334,452,94,1051,412,39,3394
21601,4,14,0,18,9,0,44,3,33,13,3,14,0,59,33,203,22,70,40,0,377,179,89,21,148,41,3,484,154,43,6,160,19,5,379,335,43,3,150,29,0,565,426,19,10,136,19,0,612,353,9,4,79,6,5,446,99,0,0,23,5,0,125,8,0,0,0,0,0,9,3,0,0,5,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,5,4,0,0,9,0,0,9,35,35,10,72,35,11,194,1628,492,85,875,209,27,3320
21602,9,10,3,7,3,0,28,0,11,0,9,0,0,16,60,114,12,58,38,0,285,159,62,20,100,26,3,370,124,23,5,118,12,0,281,333,12,4,119,19,0,482,327,3,0,127,21,3,479,251,0,0,57,5,0,316,31,0,0,10,0,0,39,4,0,0,0,0,0,8,3,0,0,4,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,5,0,0,6,27,13,4,41,24,10,132,1330,254,44,660,160,21,2467
21603,8,33,0,13,4,0,61,4,40,0,14,11,0,71,50,265,28,135,51,4,536,277,178,68,180,49,9,756,322,123,39,192,51,5,728,915,83,33,309,64,4,1409,1245,42,40,295,74,19,1711,803,12,4,170,44,12,1043,164,0,0,42,16,0,225,15,0,0,3,7,0,31,7,0,0,5,0,0,12,6,0,0,0,5,0,8,5,0,0,4,0,0,3,4,0,0,7,0,0,12,73,59,8,78,41,29,284,3889,843,224,1441,407,84,6900
21701,0,21,3,18,23,0,73,3,21,4,17,3,0,54,54,176,19,111,35,13,404,195,79,17,193,26,9,519,164,45,3,154,29,0,393,301,24,11,154,18,7,518,329,12,3,122,11,6,485,210,4,0,51,8,0,270,32,7,0,15,0,0,46,4,0,0,3,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,22,23,4,52,47,9,149,1315,411,75,901,200,41,2942
21703,0,12,6,17,23,0,59,4,17,0,14,10,4,45,30,140,15,110,49,5,356,72,49,14,118,34,3,302,115,26,6,162,28,0,337,342,44,9,183,39,6,625,466,6,8,142,14,0,634,283,3,3,67,8,0,370,40,4,0,13,3,0,54,9,0,0,7,0,0,7,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,25,27,3,75,66,11,208,1383,329,64,926,277,31,3013
21704,3,32,5,27,15,0,82,3,35,3,16,9,0,65,56,236,28,95,25,8,447,94,109,28,138,28,6,405,181,55,5,152,22,0,420,457,73,13,162,14,0,731,810,19,17,265,26,6,1153,854,0,15,150,21,0,1049,203,0,3,52,6,0,262,44,0,0,7,6,0,59,9,0,0,4,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,5,0,0,8,42,50,11,65,55,12,233,2768,619,138,1143,228,33,4920
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,0,58,4,8,4,0,69,0,52,8,0,0,0,63,6,306,13,13,6,0,346,8,170,40,34,6,3,253,15,58,19,40,4,0,132,61,48,18,84,24,0,232,286,28,18,161,23,4,521,1448,22,12,400,97,9,1989,1105,3,6,174,26,3,1312,325,0,0,42,0,0,370,134,0,0,17,0,0,160,31,0,0,5,0,0,38,13,0,0,4,0,0,16,28,0,0,0,0,0,30,63,52,7,46,14,9,201,3519,801,143,1033,205,30,5732
30102,0,39,0,13,9,0,61,0,54,4,0,0,0,61,9,251,9,33,11,0,320,27,94,48,88,31,5,290,59,26,19,126,13,8,245,303,26,22,155,39,6,545,349,24,34,229,28,3,666,1494,22,13,441,181,8,2159,2120,0,0,264,31,0,2425,543,0,0,99,11,0,655,167,0,0,26,7,0,199,70,0,0,7,0,0,76,30,0,0,9,4,0,40,42,0,0,7,3,0,52,82,34,10,80,17,23,244,5290,574,171,1582,379,52,8042
30103,3,55,0,0,0,0,64,0,90,3,3,0,0,100,8,341,15,23,3,4,392,20,167,9,36,9,4,242,26,60,12,56,9,0,165,125,51,9,79,7,3,269,360,38,24,160,27,4,617,1900,25,21,392,213,11,2563,1527,7,3,175,43,0,1759,676,0,0,82,6,0,761,293,0,0,20,4,0,310,121,0,0,9,0,0,122,35,0,0,5,0,0,43,31,0,0,3,0,0,36,86,66,6,45,18,14,238,5212,902,98,1089,349,37,7691
30201,5,12,0,5,0,0,24,0,12,0,4,0,0,13,5,57,7,11,0,0,80,9,23,4,24,0,0,63,8,16,0,29,5,0,58,33,21,0,38,177,0,272,203,13,10,98,50,0,373,1112,3,13,257,108,7,1503,1063,5,0,100,30,0,1192,524,0,0,39,10,0,579,153,0,0,16,4,0,172,51,0,0,9,0,0,55,17,0,0,0,0,0,19,17,0,0,0,0,0,14,43,11,4,30,13,8,117,3249,169,31,654,415,21,4535
30202,5,98,3,11,0,0,119,0,106,8,3,0,0,121,25,506,21,33,19,5,607,51,224,35,74,39,3,434,56,90,13,78,29,0,268,268,91,24,116,101,4,608,1114,47,12,298,70,7,1545,3520,22,10,543,115,8,4210,1690,8,5,195,11,7,1909,541,0,0,62,7,0,614,225,0,0,39,0,0,261,100,0,0,4,6,0,108,46,0,0,3,0,0,49,33,0,0,10,3,0,44,92,96,16,60,31,28,317,7767,1287,143,1524,425,62,11207
30203,7,55,7,5,0,0,74,4,44,6,5,0,0,55,10,250,12,20,4,0,301,34,84,49,34,8,0,201,54,26,22,39,0,0,142,206,29,21,67,11,7,342,786,24,15,180,12,0,1018,2437,7,12,320,55,9,2841,1135,0,3,153,30,0,1318,423,0,0,47,4,6,479,129,0,0,17,0,0,152,26,0,0,18,0,0,44,30,0,0,0,0,0,31,19,0,0,0,0,0,23,65,34,5,41,12,10,174,5359,557,147,949,133,37,7180
30204,3,59,4,3,0,0,69,0,77,4,4,0,0,91,10,364,14,19,3,0,410,41,160,29,48,18,4,300,59,67,21,60,3,3,208,203,67,34,94,29,5,428,713,56,26,175,50,4,1028,2501,30,16,384,170,10,3099,1006,9,0,110,12,3,1142,205,0,0,18,0,0,228,43,0,0,15,0,0,54,22,0,0,5,3,0,26,11,0,0,0,0,0,15,11,0,0,6,0,0,12,63,93,5,44,15,13,240,4888,983,152,988,317,35,7362
30301,0,38,0,0,0,0,37,0,44,3,4,0,0,49,9,211,12,15,3,4,243,14,107,5,33,6,0,163,18,38,3,24,6,0,94,41,33,9,41,0,0,127,178,22,9,97,6,0,313,1386,32,0,251,70,4,1742,1375,0,0,180,50,0,1609,613,0,0,55,9,0,678,270,0,0,23,0,0,294,136,0,0,16,0,0,156,80,0,0,0,0,0,85,85,0,0,10,0,0,91,48,28,0,34,9,10,122,4244,547,56,785,165,15,5813
30302,4,138,9,3,0,0,158,0,172,12,4,3,0,199,40,694,27,53,3,0,816,105,201,87,129,14,4,527,106,62,21,83,8,0,287,516,60,26,184,16,9,806,2049,44,16,434,39,10,2580,3969,32,9,665,76,9,4749,2564,5,5,402,64,0,3038,1037,0,0,147,18,0,1203,343,3,0,62,6,3,421,176,0,0,31,0,0,206,74,0,0,12,5,0,95,89,0,0,24,0,0,115,113,105,14,96,29,22,371,11205,1512,207,2333,267,53,15572
30303,5,50,0,7,3,0,59,6,53,4,0,3,0,69,28,320,22,61,7,3,441,33,179,37,85,47,3,389,52,56,16,57,35,0,226,79,58,13,86,91,3,333,319,28,16,154,118,4,644,2336,22,19,497,274,13,3158,1635,7,10,234,107,11,1994,722,5,4,95,30,3,851,282,0,0,32,9,0,320,104,0,0,11,3,0,120,34,0,0,8,0,0,41,28,0,0,8,4,0,46,76,48,7,100,27,20,284,5735,834,151,1432,771,56,8980
30304,5,25,3,4,0,0,39,5,40,0,4,0,0,49,33,238,22,42,13,0,340,39,97,24,68,10,0,243,36,30,7,51,15,0,142,134,30,13,69,8,0,255,460,24,22,181,22,8,711,1281,4,11,264,58,3,1624,672,3,6,138,21,0,835,252,0,0,43,4,0,303,88,0,0,29,0,0,116,47,0,0,11,0,0,58,14,0,0,0,0,0,20,10,0,0,4,0,0,20,47,39,6,52,17,11,166,3118,526,111,956,176,26,4920
30305,5,26,0,4,5,0,37,0,29,0,0,0,0,33,16,125,7,22,13,4,182,14,115,27,37,14,7,209,12,42,6,46,9,0,107,43,46,5,46,9,0,155,447,38,8,138,39,6,676,2268,14,13,344,227,6,2879,1372,9,0,117,28,0,1528,312,0,0,37,8,0,362,77,0,0,10,0,0,91,12,0,0,7,0,0,21,5,0,0,3,0,0,3,10,0,0,0,0,0,12,93,40,9,84,33,17,269,4690,470,73,903,389,37,6565
30306,0,8,0,10,0,0,22,5,13,0,4,0,0,22,19,68,13,60,22,0,176,32,47,10,72,38,3,198,23,16,5,46,21,0,108,44,18,9,63,30,3,163,213,26,16,139,36,9,431,1696,14,20,336,275,8,2348,865,3,4,140,34,3,1051,313,0,0,42,21,0,372,93,0,0,17,0,0,113,27,0,0,5,5,0,40,18,0,0,5,0,0,19,7,0,0,5,0,0,14,59,26,0,84,20,18,210,3414,242,69,1030,495,44,5290
30401,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,10,0,9,3,0,17,3,6,3,9,0,0,27,0,8,0,13,0,0,25,4,3,3,19,3,0,31,41,3,4,41,4,0,96,586,0,0,134,34,0,756,455,0,0,62,17,0,538,215,0,0,44,7,0,264,102,0,0,15,0,0,116,40,0,0,5,0,0,42,6,0,0,0,0,0,10,16,0,0,0,4,0,17,19,0,0,22,4,6,53,1490,26,8,381,73,3,2001
30402,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,16,5,0,3,27,0,3,35,18,0,5,19,4,0,43,23,0,0,26,3,0,50,22,4,12,38,0,0,81,298,0,4,85,7,0,396,451,3,0,94,4,3,548,291,8,0,44,4,0,342,185,0,0,32,0,0,217,111,0,0,19,0,0,125,49,0,0,9,4,0,60,67,0,0,13,0,0,80,26,0,0,32,8,3,72,1537,14,25,456,33,13,2076
30403,5,36,0,7,0,0,45,0,26,0,10,3,0,40,19,159,6,36,10,0,230,80,25,9,96,3,0,215,47,10,3,74,5,0,143,148,10,4,81,10,0,259,926,7,8,208,20,6,1170,2303,7,4,348,44,3,2716,1449,0,5,234,59,3,1749,578,0,0,102,12,0,692,278,0,0,35,3,0,328,171,0,0,26,3,0,197,96,0,0,11,3,0,110,145,0,0,38,0,0,188,48,19,5,55,12,3,152,6290,304,45,1365,197,20,8226
30404,6,56,0,7,0,0,66,0,58,0,0,0,0,62,5,306,9,13,12,0,341,22,162,49,30,8,4,271,15,73,15,27,16,0,136,63,83,20,32,317,0,521,261,36,10,123,174,0,609,1281,21,5,226,113,0,1645,966,15,0,127,24,3,1131,436,0,0,60,4,0,499,187,0,0,19,7,0,217,55,0,0,9,3,0,73,22,0,0,0,0,0,22,14,0,0,6,0,0,15,37,59,12,34,30,12,180,3372,860,124,717,699,15,5791
30501,12,75,6,0,7,0,97,5,94,6,0,0,0,112,36,413,51,49,10,6,569,141,117,96,137,24,9,519,149,69,97,155,21,0,508,634,51,49,225,45,6,1018,1834,32,29,456,84,0,2433,6189,17,22,964,258,22,7470,5232,0,19,826,237,17,6331,2351,10,3,414,125,7,2913,931,3,0,194,49,0,1177,448,0,0,112,17,0,576,237,0,0,49,8,0,292,382,0,0,91,12,0,489,201,49,14,154,39,41,495,18792,934,395,3837,939,103,24993
30502,0,55,3,3,0,0,65,5,56,3,3,0,0,60,5,250,9,11,0,0,277,32,92,18,51,3,0,199,37,32,0,28,4,0,107,115,17,3,38,8,0,182,551,14,9,177,11,0,760,1689,4,0,240,21,3,1953,1320,3,0,180,32,0,1537,710,0,0,73,14,0,796,388,0,0,44,7,0,435,194,0,0,28,6,0,223,104,0,0,6,0,0,112,228,0,0,26,3,0,251,80,48,0,45,14,17,200,5458,574,51,945,115,22,7159
30503,6,66,3,12,4,0,96,0,76,0,7,0,0,80,42,358,31,47,4,3,490,150,93,63,115,7,5,431,138,60,95,111,20,4,424,693,55,78,217,29,3,1072,2589,48,49,503,53,9,3246,6309,24,16,798,154,12,7311,3809,0,8,527,116,0,4466,1754,0,0,259,48,6,2068,793,0,0,114,8,0,920,383,0,0,72,8,0,464,219,0,0,40,0,0,256,329,0,0,71,10,3,413,169,65,10,112,30,43,419,17386,850,358,3004,489,76,22160
30504,3,13,4,9,0,0,31,0,18,0,0,0,0,20,34,91,9,29,0,3,162,67,11,15,77,5,3,176,75,13,8,88,0,0,187,301,12,32,122,4,0,468,962,10,7,247,16,0,1244,2289,7,4,396,51,3,2756,1673,0,3,327,34,4,2040,930,0,3,152,16,0,1104,431,0,0,73,3,0,513,256,0,0,48,0,0,310,164,0,0,27,0,0,193,190,0,0,45,3,0,237,81,21,6,68,9,12,190,7464,192,84,1707,162,24,9631
30601,5,11,0,4,10,0,24,0,17,0,3,0,0,25,7,66,4,30,0,3,102,33,49,8,57,6,4,156,38,12,6,56,8,3,121,189,21,6,127,52,4,394,715,15,3,295,74,3,1102,1307,10,16,381,127,7,1849,1208,0,0,190,12,3,1413,363,0,0,53,3,0,419,120,0,0,10,3,0,134,35,0,0,8,0,0,38,20,0,0,3,0,0,26,19,0,0,0,0,0,20,72,20,8,66,26,18,197,4131,214,52,1282,321,42,6033
30602,13,118,7,14,0,0,158,7,142,20,8,9,0,195,38,541,59,105,38,3,783,201,361,107,205,53,19,941,369,132,36,281,67,10,890,1315,146,72,486,166,12,2199,2103,101,34,718,163,11,3132,3142,43,18,813,160,10,4185,972,3,10,206,39,3,1233,290,4,0,57,12,0,359,93,0,0,19,3,0,119,25,0,0,9,0,0,34,9,0,0,8,0,0,21,18,3,0,11,5,0,34,120,152,24,118,46,41,497,8714,1751,379,3053,759,114,14773
30603,7,17,21,8,30,0,86,0,31,37,16,12,0,97,20,81,96,57,37,0,291,138,77,224,147,42,5,635,193,37,16,157,36,5,441,497,38,32,257,64,3,895,545,9,4,258,51,0,870,249,6,0,102,22,0,382,55,0,0,24,4,0,84,8,0,0,7,5,0,16,8,0,0,0,6,0,11,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,25,8,58,36,10,159,1745,322,434,1093,345,33,3969
30604,0,14,0,8,8,0,26,0,9,5,7,6,0,22,4,25,0,15,10,0,60,8,28,14,45,11,0,115,29,13,8,39,0,3,90,91,14,12,52,11,0,180,195,10,0,89,14,0,305,238,4,0,68,15,3,332,101,0,0,36,8,0,143,35,0,0,7,4,0,49,4,0,0,3,5,0,8,0,0,0,0,0,0,6,4,0,0,0,0,0,4,3,0,0,4,6,0,8,6,10,0,25,10,9,54,728,122,38,392,100,12,1396
30605,5,28,0,18,29,0,89,0,29,13,8,17,0,66,11,112,24,70,34,6,252,51,128,96,133,49,8,479,98,30,28,168,28,3,354,286,50,31,297,47,9,722,568,18,12,386,38,11,1030,480,9,4,207,23,0,720,75,0,0,35,4,0,112,10,0,0,11,0,0,28,3,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,21,26,9,66,37,20,173,1617,431,212,1417,317,62,4056
30701,14,54,6,24,152,4,253,5,33,7,22,61,0,130,71,118,50,166,118,7,533,255,109,61,238,65,6,740,318,30,23,258,31,5,663,663,28,20,232,34,6,985,695,7,4,154,25,0,890,324,0,3,89,16,0,427,59,0,3,18,0,0,81,9,0,0,3,3,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,9,52,22,6,115,202,11,407,2464,399,176,1332,723,43,5136
30702,0,13,0,28,38,0,84,0,9,0,12,27,0,52,44,66,11,104,53,10,285,160,44,32,147,39,6,432,195,14,26,234,34,0,503,682,15,8,310,53,5,1074,781,3,3,240,33,5,1070,228,0,0,59,8,0,301,19,0,0,12,5,0,36,9,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,7,0,0,6,39,14,0,78,87,6,224,2169,183,84,1218,381,40,4072
30703,3,16,0,10,17,0,49,3,11,0,6,9,0,30,25,53,8,83,41,8,216,142,62,30,163,40,3,439,235,17,4,170,24,4,456,711,14,7,288,30,4,1052,800,0,0,227,29,5,1064,216,0,0,87,5,0,307,28,0,0,15,6,0,51,7,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,3,0,0,10,27,15,4,61,44,18,166,2207,186,62,1109,249,42,3856
30801,14,69,3,16,420,0,522,4,84,7,11,85,0,191,28,201,19,59,108,3,414,84,90,11,74,80,0,346,113,14,3,96,37,0,268,326,24,15,82,29,0,474,500,11,0,120,23,0,652,592,5,0,96,8,0,701,148,0,0,23,9,0,185,30,0,0,6,0,0,39,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,20,3,54,133,8,268,1890,514,59,642,951,14,4071
30803,9,119,20,18,17,6,190,7,143,11,23,9,0,191,54,352,53,144,31,4,632,253,242,144,248,62,12,964,406,97,51,360,39,13,962,1243,79,53,601,69,6,2056,2194,50,18,746,94,18,3112,2346,22,21,402,49,4,2848,671,0,0,115,12,0,800,163,0,4,28,4,0,205,36,0,0,5,0,0,47,10,0,0,9,4,0,18,0,0,0,0,0,0,0,4,0,0,7,0,0,9,145,100,24,159,73,23,523,7544,1207,398,2862,460,89,12562
30804,3,37,0,6,37,0,83,0,23,3,10,48,0,82,8,70,12,39,55,6,193,25,26,10,65,21,7,149,41,8,0,73,12,0,139,130,13,0,82,18,0,245,164,0,0,71,21,0,259,154,0,0,45,11,3,207,18,0,0,3,5,0,31,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,16,0,32,52,0,114,555,191,24,437,268,22,1499
