SA3_CODE_2021,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4_to_8_SB_FHs_CF_no_C,FoA_4_to_8_SB_FHs_CF_C,FoA_4_to_8_SB_FHs_OnePF,FoA_4_to_8_SB_FHs_Oth_fam,FoA_4_to_8_SB_FHs_Tot,FoA_4_to_8_SB_Lone_P_H,FoA_4_to_8_SB_Group_H,FoA_4_to_8_SB_Tot,FoA_9moSB_FHs_CF_no_C,FoA_9moSB_FHs_CF_C,FoA_9moSB_FHs_OnePF,FoA_9moSB_FHs_Oth_fam,FoA_9moSB_FHs_Tot,FoA_9moSB_Lone_P_H,FoA_9moSB_Group_H,FoA_9moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
31104,4665,8418,2349,124,15556,1911,388,17852,71,46,47,3,162,113,9,279,18,17,32,0,68,31,4,98,89,61,76,3,236,135,11,377,3,0,7,0,5,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,7,0,0,0,0,0,0,0,0,30,15,3,0,50,34,0,81,33,16,12,0,62,42,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,6,0,7,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,12,6,5,4,0,15,12,0,24,4795,8512,2436,132,15875,2102,395,18371
31105,4765,6910,2575,217,14469,3011,532,18014,345,114,152,12,622,595,42,1266,265,258,340,24,889,484,67,1441,609,380,494,39,1511,1083,110,2705,117,99,118,8,342,390,41,774,6,0,4,0,9,31,7,44,6,0,0,0,7,13,0,18,0,0,0,0,0,0,0,0,15,6,0,0,25,12,6,41,143,105,122,12,381,446,46,878,7,0,5,0,11,41,0,55,12,0,3,0,17,48,0,64,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,20,4,3,0,29,92,0,122,3,6,3,0,16,27,5,42,5539,7406,3196,265,16414,4653,697,21762
31106,4918,7647,3478,301,16339,3496,719,20552,204,139,198,16,557,741,55,1352,522,642,707,70,1940,1430,158,3527,729,777,903,89,2496,2174,209,4877,79,83,85,11,262,346,33,636,16,8,13,3,33,95,0,128,13,5,3,0,16,11,0,27,18,5,3,0,25,35,0,68,11,3,0,0,22,12,0,27,132,104,100,19,361,494,36,889,6,0,5,0,13,29,0,42,5,0,4,0,7,19,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,21,51,3,78,0,7,5,0,20,18,0,35,5792,8536,4497,408,19239,6226,969,26435
31201,2763,3316,899,95,7073,2223,282,9577,112,50,61,3,231,404,39,673,134,57,63,4,257,252,33,542,250,106,121,8,482,654,72,1216,23,4,5,0,37,66,5,102,11,0,0,0,11,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,5,0,41,72,5,126,59,4,3,0,66,70,10,144,15,0,0,0,16,16,0,31,4,3,0,0,5,6,0,12,7,0,0,0,10,4,0,17,83,9,3,0,100,98,7,203,24,14,0,0,38,31,0,72,3150,3449,1029,104,7731,3082,380,11187
31202,11278,12900,4046,377,28604,6768,1042,36410,622,311,319,39,1289,1614,122,3025,228,125,176,6,540,671,88,1298,849,436,493,47,1826,2286,211,4320,188,90,157,22,457,691,46,1192,8,5,6,0,14,24,6,38,53,13,9,0,68,43,3,116,75,14,12,0,104,70,12,188,9,4,0,0,12,0,0,13,333,131,176,19,657,831,67,1552,75,16,3,0,96,110,7,210,62,12,6,0,80,161,7,239,11,3,0,0,15,6,0,26,3,3,4,0,9,4,4,17,148,33,12,4,198,287,14,494,42,10,9,5,72,113,13,196,12655,13510,4739,449,31358,10278,1337,42964
31203,1894,1848,557,40,4340,1093,225,5663,43,27,19,0,91,92,10,183,101,47,57,3,212,153,29,390,147,72,76,3,297,242,33,576,163,66,110,4,355,409,58,822,69,32,22,0,133,100,25,257,20,6,3,0,25,28,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,107,138,12,508,532,93,1136,46,10,4,0,58,31,0,95,34,5,0,0,43,36,5,79,6,0,0,0,9,3,0,12,0,3,0,0,4,0,6,10,86,19,6,0,113,75,11,204,55,13,10,0,76,58,12,147,2434,2060,784,61,5338,2008,380,7722
31301,5731,2485,1285,97,9605,2729,373,12706,366,28,58,3,451,523,15,992,314,37,73,10,433,574,24,1033,679,61,134,11,884,1094,43,2021,137,7,39,5,186,308,18,508,42,8,16,0,70,111,14,195,64,11,13,0,86,56,0,143,0,0,0,0,0,0,0,0,20,4,4,0,25,12,0,42,266,29,73,4,374,490,29,883,78,7,6,0,92,196,7,292,48,3,5,4,59,147,5,214,0,0,0,0,0,0,0,0,8,0,3,0,7,12,0,14,136,9,12,4,159,353,8,516,9,4,6,0,13,18,0,38,6822,2589,1509,118,11036,4680,453,16169
31302,6238,7809,3720,271,18039,3748,826,22613,534,255,524,37,1351,1450,145,2936,161,116,260,26,561,441,80,1079,692,375,783,66,1910,1883,224,4014,24,17,29,3,74,82,14,167,3,0,7,0,9,74,4,87,0,0,3,0,5,29,0,34,0,0,0,0,0,0,0,0,35,13,9,3,55,43,0,103,62,31,50,3,142,233,17,392,3,0,0,0,3,4,0,11,12,3,5,0,20,34,7,57,0,0,0,0,6,0,0,6,5,3,0,0,9,0,0,13,18,8,7,0,36,41,0,83,5,7,6,0,19,10,0,36,7018,8232,4563,338,20153,5918,1072,27147
31303,1597,1396,463,32,3483,940,137,4561,8,14,5,0,34,31,6,66,3,0,0,0,5,0,0,5,13,17,5,0,37,31,6,64,0,3,0,0,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,4,3,0,0,5,5,0,9,6,5,0,0,5,14,0,20,0,0,0,0,0,11,0,13,0,0,0,0,6,4,0,4,4,0,0,0,5,0,0,5,8,4,5,0,11,19,0,38,8,4,3,0,12,3,0,16,1624,1421,474,34,3551,998,139,4689
31304,5918,7958,2843,189,16911,3544,480,20935,157,60,151,10,377,314,29,719,228,191,366,26,814,439,81,1331,384,258,513,38,1188,755,110,2052,32,21,34,4,89,114,8,214,0,0,0,0,0,0,0,0,16,8,13,0,38,65,6,105,0,0,0,0,0,0,0,0,25,8,11,0,47,38,0,85,67,37,60,3,166,225,14,413,7,0,0,0,7,13,0,23,7,8,11,0,33,102,3,140,0,3,0,0,3,0,0,5,3,0,0,0,3,0,0,4,19,12,11,0,42,119,8,171,4,4,7,0,19,18,0,40,6390,8271,3434,238,18332,4657,615,23604
31305,5290,5345,2596,198,13425,3926,576,17921,422,53,158,21,658,1034,41,1730,291,121,237,12,665,627,56,1348,710,173,396,36,1318,1665,90,3075,317,72,207,12,613,1486,69,2172,203,30,85,4,312,484,25,818,488,44,66,10,606,534,26,1167,475,61,56,5,599,275,21,890,4,3,3,0,13,14,0,31,1486,214,416,30,2146,2796,141,5083,31,3,0,0,34,55,0,91,20,9,0,0,27,60,0,87,0,0,0,0,4,0,0,4,5,5,0,0,6,5,0,14,58,15,4,0,76,124,0,203,6,4,5,0,13,26,3,46,7560,5752,3412,261,16981,8530,812,26329
31401,8399,12996,2586,201,24176,3150,443,27770,144,48,89,10,295,311,11,618,373,189,275,22,863,575,77,1513,516,239,360,33,1154,886,88,2127,11,0,0,0,18,10,0,27,8,0,0,0,6,67,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,6,0,59,39,0,99,49,23,13,0,84,111,0,199,3,0,0,0,3,9,0,10,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,11,0,20,8,9,0,0,18,12,0,27,8972,13270,2968,231,25443,4168,529,30140
31402,5703,10373,2967,198,19244,3025,571,22835,478,172,262,23,928,1007,57,1999,969,953,1246,77,3245,1348,281,4871,1440,1118,1517,98,4171,2359,342,6868,34,25,39,0,104,79,13,202,14,10,12,5,40,22,5,73,51,9,21,0,76,115,5,198,0,0,0,0,0,0,0,0,7,0,0,0,7,11,0,19,107,47,74,4,227,230,29,491,13,0,0,0,17,74,0,94,27,0,8,4,45,121,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,11,7,63,193,4,256,10,4,9,0,22,19,0,35,7306,11546,4569,303,23733,5820,942,30492
31403,3185,4163,1637,148,9137,1980,356,11469,152,83,135,19,390,664,43,1095,264,297,330,29,914,478,69,1466,406,381,462,52,1300,1145,114,2559,53,27,53,3,140,252,28,425,13,7,11,0,23,12,12,46,4,0,0,0,4,0,6,12,0,0,0,0,0,0,0,0,8,5,0,0,14,9,0,25,80,38,60,10,193,274,42,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,5,0,0,8,5,5,0,0,10,8,0,14,3684,4584,2165,205,10641,3404,511,14556
31501,1574,2434,1284,183,5477,1643,173,7292,120,142,91,11,360,204,19,576,112,92,35,3,239,110,27,378,232,233,124,17,600,308,42,952,40,37,30,3,119,64,9,192,7,4,0,0,10,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,12,48,45,33,9,135,80,9,224,58,9,3,0,76,100,4,177,17,3,0,3,19,29,0,51,17,3,6,0,32,76,4,113,6,4,9,0,17,18,0,39,102,17,21,3,144,223,6,376,45,26,14,3,91,67,9,168,2001,2761,1471,211,6443,2325,242,9013
31502,1836,2579,1058,118,5593,1573,251,7421,225,162,131,19,535,529,58,1118,31,13,10,3,49,86,11,149,249,178,142,22,586,616,65,1265,80,41,46,8,177,241,24,439,0,0,0,0,3,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,88,36,46,8,183,248,26,456,82,22,3,0,105,131,9,238,5,0,0,0,12,22,0,36,4,3,0,0,8,145,0,148,5,6,0,0,15,12,0,28,98,31,13,0,145,310,8,455,52,60,15,0,125,80,8,219,2327,2884,1267,152,6629,2830,354,9817
31503,1777,1458,584,61,3883,1906,157,5946,14,10,3,0,25,93,3,124,6,0,0,0,10,5,4,19,17,8,3,0,29,102,9,142,14,3,5,0,23,124,12,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,5,0,28,125,12,160,44,11,0,0,58,47,8,111,4,6,0,0,10,9,0,20,0,0,0,0,4,5,0,12,10,0,0,3,11,12,0,28,59,19,7,3,86,72,9,166,45,28,5,5,82,52,0,137,1917,1520,609,69,4110,2259,181,6550
31601,4910,6324,1693,105,13028,2262,491,15779,727,82,143,4,954,1138,46,2131,266,174,193,16,645,285,93,1022,992,253,329,21,1598,1423,136,3157,281,132,214,15,637,678,93,1414,91,20,39,3,155,81,13,250,162,114,136,13,422,143,101,666,0,0,0,0,0,0,0,0,10,8,3,0,25,13,0,36,542,271,390,34,1246,913,209,2365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,0,19,6,6,27,6451,6853,2421,160,15885,4605,833,21324
31602,8353,9232,2989,217,20786,4206,861,25856,986,217,335,33,1568,1702,116,3382,558,270,298,21,1140,649,116,1913,1545,487,628,55,2706,2354,233,5290,180,77,104,11,366,506,37,913,287,74,101,12,467,408,55,934,988,179,244,23,1433,1081,136,2652,423,38,35,6,494,280,25,797,16,4,3,0,16,23,4,39,1887,369,477,49,2782,2300,260,5335,43,0,7,0,49,101,4,151,12,6,3,0,22,46,0,70,0,0,0,0,0,10,0,12,7,3,0,0,13,11,3,26,70,7,9,0,90,172,3,263,15,12,4,0,28,29,4,63,11865,10107,4107,308,26396,9056,1355,36809
31603,4598,4245,1320,97,10261,2402,645,13303,367,101,185,12,676,648,66,1382,974,439,465,33,1914,1209,245,3367,1343,541,646,53,2584,1860,308,4751,507,214,256,27,999,1093,192,2280,506,142,186,16,854,728,148,1728,880,161,153,20,1204,886,131,2226,543,72,54,14,676,426,53,1159,10,4,3,0,23,19,0,39,2438,590,652,73,3759,3139,524,7423,67,8,8,0,85,85,3,177,24,4,0,0,26,38,0,65,0,0,0,0,0,0,0,5,4,3,0,0,11,0,0,16,93,16,15,0,120,127,4,253,47,12,0,0,66,53,4,120,8525,5400,2642,220,16792,7585,1484,25860
31605,4764,4282,1443,78,10565,2238,427,13235,387,75,74,5,537,698,26,1266,684,247,214,9,1152,680,120,1950,1066,320,288,14,1683,1380,148,3212,222,71,95,10,400,449,49,895,151,30,36,3,226,160,29,420,103,13,13,0,129,37,0,168,0,0,0,0,0,0,0,0,9,4,7,0,23,23,0,45,491,125,150,12,774,679,87,1537,11,0,0,0,9,5,0,18,4,0,0,0,4,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,14,20,0,33,21,5,3,0,31,43,3,84,6353,4733,1889,101,13075,4359,669,18097
31606,6834,6411,2052,159,15455,3416,578,19444,141,52,55,15,259,202,26,489,54,38,44,4,140,73,7,220,192,90,101,16,398,276,31,713,52,28,58,5,133,128,7,264,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,38,9,7,0,54,42,6,108,90,35,62,6,190,174,14,379,36,6,8,0,45,78,9,130,48,14,15,0,76,71,7,155,4,5,5,0,11,12,0,16,3,4,4,0,8,0,0,13,86,26,26,0,144,157,15,317,30,15,3,0,44,32,0,79,7223,6583,2248,177,16231,4054,638,20930
31607,4542,5482,1778,127,11922,2556,477,14956,399,102,105,5,607,477,37,1123,299,96,154,10,553,348,31,932,697,193,256,15,1163,828,61,2053,59,34,81,6,178,456,18,660,8,0,9,0,20,28,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,6,0,55,39,0,92,91,57,98,6,256,518,26,800,37,12,9,0,53,70,5,126,8,5,12,0,29,57,0,88,0,0,0,0,3,0,3,6,0,0,0,0,0,5,0,5,44,19,25,0,91,123,12,224,17,13,11,0,36,27,0,66,5393,5761,2165,147,13470,4056,576,18098
31608,3074,2632,803,48,6560,1483,255,8296,9,7,0,0,18,6,0,30,12,5,4,0,24,16,0,38,15,13,10,0,39,26,0,68,30,7,22,0,59,126,5,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,4,0,30,16,0,41,45,16,22,0,86,136,5,229,8,4,0,0,12,9,0,26,0,0,0,0,0,0,0,4,3,8,0,0,7,0,0,11,0,0,0,0,0,0,0,4,9,8,0,0,24,14,3,43,9,10,4,0,20,9,0,30,3154,2685,845,52,6729,1671,266,8662
31701,15174,15749,5853,523,37298,10110,1543,48953,1292,591,660,89,2626,3776,289,6693,336,189,235,28,793,887,119,1801,1631,785,888,117,3421,4663,409,8495,356,239,246,42,883,1322,119,2335,9,0,9,0,14,47,0,60,8,0,0,0,17,26,0,44,16,0,0,0,16,19,0,31,4,4,0,0,10,17,0,27,397,245,255,46,942,1427,124,2496,22,4,3,0,25,38,3,64,10,5,7,0,20,20,0,45,0,5,4,0,12,3,0,16,27,8,9,4,41,10,7,56,53,24,19,4,102,75,8,183,34,18,6,0,58,44,0,104,17291,16818,7027,688,41817,16324,2088,60232
31801,4601,3464,1521,168,9758,3578,328,13668,156,67,84,16,313,570,27,914,31,13,21,0,66,116,8,194,184,83,100,15,384,690,38,1109,28,7,17,4,63,145,6,212,0,0,0,0,3,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,13,17,4,69,151,6,225,48,0,7,0,61,110,4,169,5,0,0,0,3,17,0,24,5,4,0,0,7,15,3,24,16,4,4,0,27,14,0,41,75,10,15,0,94,155,8,263,46,23,4,0,69,45,3,113,4936,3595,1665,186,10371,4619,385,15376
31802,16543,18755,7613,676,43585,10820,2286,56692,717,229,547,67,1552,2804,204,4565,522,252,390,67,1232,1674,189,3085,1236,485,936,126,2786,4477,389,7654,287,93,199,19,604,1097,99,1804,319,80,99,28,529,745,156,1433,334,96,62,19,506,466,85,1058,207,42,28,9,281,262,46,592,7,5,0,0,13,7,0,21,1162,317,383,73,1932,2579,390,4905,84,14,4,3,104,125,7,237,65,8,8,4,86,77,5,164,5,0,0,0,4,29,0,34,9,6,0,0,17,7,5,29,163,26,15,8,209,240,14,467,28,14,14,8,63,121,10,193,19134,19600,8966,888,48583,18235,3091,69911
31901,10889,7932,3902,311,23039,6643,997,30685,470,96,178,19,762,1302,60,2132,72,36,58,4,167,279,29,481,541,132,237,27,932,1587,95,2614,413,99,179,12,706,1334,71,2110,19,0,4,0,24,11,0,41,65,9,6,0,83,56,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,500,115,186,12,819,1409,72,2301,158,19,14,4,191,321,20,536,25,6,10,0,47,50,5,96,5,0,6,0,9,10,0,17,4,4,0,0,10,13,6,33,203,28,27,4,256,400,30,686,27,14,5,0,45,56,0,96,12150,8219,4356,357,25083,10091,1198,36381
31902,5990,3916,2006,221,12127,4887,633,17649,52,22,39,5,107,230,11,354,0,6,3,0,11,13,0,23,52,22,42,5,119,247,11,378,87,35,46,9,170,398,28,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88,34,46,9,173,402,28,607,53,8,8,4,67,100,12,180,9,3,0,0,14,23,4,35,5,0,3,0,16,11,0,31,10,6,5,0,19,6,3,23,78,17,22,6,119,134,13,269,31,14,4,0,48,31,6,80,6235,4003,2117,235,12586,5703,696,18991
31903,6551,4662,2224,146,13588,4454,593,18629,98,30,85,8,220,394,22,633,51,20,40,0,108,182,11,302,146,47,120,13,325,569,33,931,33,14,39,4,94,269,6,372,3,0,0,0,3,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,6,0,8,38,11,41,4,101,284,10,393,46,3,3,0,46,91,0,141,20,3,0,0,23,55,4,83,38,15,4,0,64,37,0,102,3,4,4,0,9,11,0,23,106,23,11,0,147,196,5,349,32,9,11,4,50,64,0,122,6884,4752,2410,168,14212,5569,644,20430
31904,8014,4942,2654,191,15799,4519,708,21025,407,68,158,16,646,958,71,1673,269,82,156,12,523,646,58,1224,684,149,313,27,1168,1603,131,2900,54,11,26,0,98,127,8,233,36,4,13,3,51,82,8,143,138,16,21,0,168,118,7,293,0,0,0,0,3,0,0,3,4,3,0,0,10,12,0,19,227,35,62,7,329,336,28,693,93,13,4,0,113,101,3,219,34,5,7,0,50,110,3,164,8,6,0,0,17,0,0,17,15,0,9,0,20,9,0,33,149,26,20,0,196,224,14,429,49,20,12,0,81,52,4,143,9121,5178,3055,230,17581,6732,886,25195
31905,6317,3669,2067,173,12225,4308,624,17158,81,12,48,3,146,443,10,595,4,8,19,0,33,78,11,124,87,14,64,3,174,523,21,726,67,13,42,0,132,316,15,458,0,0,0,0,0,5,0,8,0,0,0,0,6,3,0,4,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,13,76,19,44,0,141,326,17,480,59,3,8,4,69,142,4,216,13,0,3,0,27,39,0,71,4,4,0,0,12,9,0,30,8,0,0,0,10,0,0,7,90,15,11,4,112,197,4,318,22,9,6,0,35,42,4,76,6594,3729,2187,184,12690,5391,673,18758
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,353,208,68,10,634,258,76,968,293,112,68,16,486,485,105,1078,813,302,153,37,1307,946,310,2557,1105,414,222,51,1789,1430,419,3631,131,36,18,11,191,332,42,565,223,55,42,22,337,536,91,959,512,116,101,46,767,996,264,2026,751,141,85,54,1027,1281,457,2771,0,0,0,0,0,0,0,5,1611,336,245,126,2324,3150,852,6322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,0,0,34,23,11,66,23,8,0,0,34,28,11,66,16,6,7,0,27,68,21,120,3102,974,540,192,4802,4936,1376,11116
40102,8742,10183,2716,175,21810,5138,527,27477,177,47,69,12,302,583,15,902,31,31,23,0,89,51,13,148,207,76,95,15,394,631,22,1048,29,17,21,0,67,106,8,181,3,0,0,0,3,19,0,20,9,5,0,0,12,28,0,44,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,40,19,26,3,88,148,10,247,16,9,5,0,26,50,0,77,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,3,4,0,0,10,3,0,12,21,11,5,0,30,60,0,99,14,15,4,0,26,27,0,56,9026,10302,2838,187,22354,6017,560,28930
40103,3531,5038,953,92,9616,1992,231,11840,569,524,236,21,1349,1270,84,2701,304,314,113,12,752,402,43,1196,878,838,346,34,2102,1677,125,3900,281,189,115,16,597,769,56,1426,44,7,4,4,54,157,9,220,43,7,3,0,54,68,3,121,42,10,10,0,60,81,0,134,0,3,0,0,5,3,0,9,405,216,127,15,768,1076,67,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,3,15,4,0,0,0,4,4,3,15,10,5,6,0,22,14,6,37,4829,6102,1429,145,12506,4762,430,17704
40104,4284,5805,1752,174,12012,3300,462,15775,577,638,319,39,1580,1141,73,2789,204,247,97,19,560,216,75,856,775,889,413,56,2137,1357,152,3646,399,253,147,31,828,1065,84,1975,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,9,401,258,143,31,832,1072,83,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,4,0,4,0,0,3,8,4,0,0,13,13,3,33,5471,6956,2317,259,14999,5748,704,21450
40105,2188,2982,816,89,6073,1798,354,8222,671,344,206,19,1243,1405,122,2771,502,317,182,36,1044,724,143,1907,1172,668,390,57,2284,2132,259,4676,539,245,126,27,938,1369,148,2458,54,14,8,4,73,127,18,222,72,17,10,8,106,86,13,206,25,6,0,5,36,47,5,85,0,0,0,0,0,0,0,3,690,277,143,44,1149,1639,183,2971,0,0,0,0,0,4,0,4,0,0,0,0,9,7,0,14,0,0,0,0,0,0,0,0,12,6,0,0,18,7,0,31,16,6,0,0,28,23,0,49,4,5,0,0,21,27,0,46,4072,3940,1352,189,9551,5607,806,15965
