SED_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
SED30056,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,5,12,20,10,0,0,0,0,0,0,0,41,0,3,22,22,30,30,53,35,11,6,6,9,9,0,0,230,4,4,9,5,45,77,283,220,72,86,43,65,14,0,7,928,0,0,7,3,5,0,0,0,0,0,0,0,0,0,0,12,0,5,3,0,5,0,4,0,0,0,0,0,0,0,0,14,0,0,10,7,21,20,24,4,5,0,3,0,0,4,0,94,35,27,23,26,40,35,95,19,14,4,3,6,5,0,5,336,0,11,4,0,0,0,10,3,0,0,0,0,0,0,3,29,0,8,3,22,54,44,47,26,0,12,8,0,10,9,0,245,5,4,38,43,49,104,331,203,25,28,30,29,11,9,8,905,8,7,4,3,21,35,31,20,0,0,0,3,4,0,0,133,0,0,0,9,36,23,114,80
SED30057,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,11,0,0,15,11,11,13,14,8,0,0,10,0,0,0,0,86,3,4,0,0,10,10,51,28,8,8,17,23,4,0,3,156,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,27,0,0,0,3,0,6,0,3,0,0,0,0,0,0,4,22,0,3,3,11,47,34,49,25,7,3,5,9,0,3,8,199,26,42,28,19,32,13,22,10,0,0,3,3,0,0,6,202,0,3,4,4,0,0,0,0,0,0,0,7,0,0,3,19,0,0,6,0,11,7,11,13,3,3,9,8,0,0,0,68,3,0,11,5,5,9,67,81,9,8,11,11,7,8,10,238,0,3,3,6,9,11,22,11,4,3,0,10,3,0,4,86,0,0,0,0,4,0,3,4
SED30058,0,0,0,0,4,0,8,9,0,0,0,0,0,0,0,19,0,0,0,3,4,26,44,19,3,6,4,0,0,0,0,114,0,0,5,23,28,27,42,23,4,10,5,9,0,0,0,171,0,9,17,10,104,146,265,179,37,30,56,49,22,3,15,946,0,4,12,3,4,9,5,0,0,0,0,0,0,0,0,30,3,4,8,0,5,3,11,5,5,0,0,0,0,0,0,41,0,3,10,17,107,87,65,11,3,3,10,3,4,0,9,330,59,46,18,15,45,28,51,27,0,0,5,8,4,0,7,314,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,9,22,74,63,27,18,0,8,7,8,3,4,3,240,3,0,16,27,40,106,355,245,48,53,47,40,15,8,22,1026,0,7,5,10,32,33,45,15,0,0,0,5,3,0,6,158,0,0,0,7,38,35,119,185
SED30059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,11,12,28,24,66,41,6,0,4,3,6,0,7,208,0,3,3,0,52,58,196,130,43,67,45,62,24,0,14,696,0,14,17,9,4,11,3,0,0,0,0,0,0,0,3,64,3,6,6,3,7,6,9,6,0,0,0,0,0,0,0,46,0,0,3,4,18,11,24,3,0,0,0,3,0,0,6,76,28,60,48,32,39,34,35,26,0,0,3,0,0,0,10,322,0,9,13,5,0,5,5,3,0,0,0,0,0,0,0,33,0,0,0,14,32,36,32,20,5,0,9,8,7,0,4,169,0,9,10,15,12,41,126,60,14,3,18,12,0,4,6,324,0,5,12,15,4,21,16,6,6,3,3,3,3,5,6,107,0,0,6,4,7,4,25,13
SED30060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,19,19,23,10,6,0,0,0,0,0,5,114,0,0,0,4,10,12,41,24,9,0,17,7,4,0,3,133,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,8,11,21,21,0,9,0,0,0,0,3,87,15,40,25,25,27,17,30,5,0,0,3,0,0,0,6,193,0,6,3,0,3,0,0,0,9,0,0,0,0,0,0,22,0,0,0,4,8,5,10,8,0,0,0,0,4,0,0,43,3,6,12,15,24,25,152,82,20,10,17,34,13,3,17,418,0,0,6,7,10,27,23,10,8,0,0,5,3,0,4,96,0,0,0,0,0,0,0,0
SED30061,0,0,0,0,0,0,6,5,0,3,0,3,0,0,0,16,0,0,0,0,0,4,21,9,3,3,0,6,0,0,0,53,0,0,10,11,6,17,36,23,3,5,9,3,9,0,3,134,8,6,4,3,21,14,69,38,10,13,24,16,8,0,4,228,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,8,12,7,0,6,10,0,0,0,49,0,3,7,4,15,14,23,17,0,0,5,0,0,0,0,90,10,14,25,6,22,11,30,11,0,8,8,3,0,0,6,143,0,9,10,0,0,0,3,6,0,0,0,0,0,0,0,34,0,0,0,4,12,4,10,5,0,4,3,4,5,0,0,53,0,0,9,7,5,35,428,197,51,52,61,86,59,15,21,1018,0,3,6,4,0,6,23,11,0,5,7,3,4,0,0,68,0,0,0,0,3,5,7,11
SED30062,0,0,0,0,0,3,8,9,0,4,0,0,0,0,0,24,0,0,0,0,0,0,29,8,0,0,0,0,0,0,0,46,0,0,3,7,7,11,38,24,3,0,10,3,10,3,3,119,0,0,0,4,8,17,111,49,15,16,10,18,8,0,0,261,0,0,10,3,3,6,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,5,7,3,0,0,0,0,0,0,0,29,0,0,5,11,50,89,121,73,13,8,9,19,8,6,9,409,16,26,21,20,22,13,29,16,0,3,0,5,0,0,10,174,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,6,10,8,10,11,0,0,5,0,0,0,0,54,0,0,10,11,14,45,989,650,134,139,137,146,43,16,33,2363,0,5,5,5,3,20,19,14,0,0,11,5,0,0,0,85,0,0,0,0,4,0,19,33
SED30063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,6,7,11,13,6,18,3,0,0,6,0,0,0,3,75,0,4,4,0,4,10,8,7,0,10,3,0,0,0,0,51,0,0,7,0,6,4,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,0,4,4,4,10,5,0,0,0,0,0,5,0,0,36,12,47,30,24,42,6,16,5,0,0,0,0,0,0,5,194,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,12,0,0,0,26,19,9,0,6,10,5,0,5,101,0,3,6,0,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,4,0,0,0,0
SED30064,0,0,0,3,0,0,3,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,3,14,22,14,19,27,22,12,0,0,5,4,0,0,142,0,4,0,0,0,3,12,14,0,5,5,4,5,0,0,53,0,6,3,6,3,3,0,0,0,0,0,0,0,0,3,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,9,10,11,3,10,0,0,0,3,0,0,0,50,14,44,33,27,49,31,50,10,3,0,0,5,0,0,16,287,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,3,3,0,6,10,0,0,0,0,0,0,0,31,3,0,3,3,5,5,60,44,8,8,3,5,5,0,3,164,0,11,4,3,7,7,8,4,0,4,5,0,0,0,6,60,0,0,0,0,0,0,5,0
SED30065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,10,32,31,38,57,56,8,8,9,13,8,6,0,271,0,3,4,0,4,5,24,27,3,3,10,6,6,0,0,86,0,4,10,3,4,0,5,0,0,0,0,0,0,0,0,38,0,3,3,4,0,0,0,5,0,0,0,0,0,0,0,17,0,6,5,6,8,9,10,4,0,0,0,0,0,0,6,51,28,50,45,27,45,28,65,35,3,9,10,0,0,0,7,351,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,3,0,8,4,6,6,0,0,0,3,3,0,0,37,0,3,17,14,10,12,65,36,3,3,12,4,4,0,6,188,0,5,0,0,7,13,17,13,3,8,3,3,0,0,0,72,0,0,0,0,5,0,4,0
SED30066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,0,4,9,23,29,29,56,52,5,11,6,4,8,0,3,237,0,0,3,0,6,6,18,14,0,3,3,0,3,0,0,65,0,3,3,8,0,3,0,0,0,0,0,0,0,0,4,26,4,0,3,0,4,0,4,0,0,0,0,0,0,0,4,24,0,0,6,5,6,0,9,3,0,0,0,0,0,0,0,32,26,73,53,37,75,57,70,28,0,5,7,8,4,3,15,484,0,5,8,7,5,0,0,5,0,0,0,0,0,5,0,36,0,0,4,3,3,6,9,0,0,0,4,0,3,4,4,48,11,3,14,9,9,12,27,32,5,3,0,3,0,0,7,140,4,0,0,5,4,4,10,13,9,6,0,0,0,0,0,61,0,0,0,3,3,0,0,0
SED30067,0,0,0,0,4,6,3,10,0,0,0,0,0,0,0,24,0,0,0,0,0,0,37,8,5,0,0,0,0,0,0,61,0,4,4,14,19,14,44,25,3,3,5,4,0,0,3,144,0,6,0,14,39,38,132,65,16,18,9,28,3,0,5,367,0,0,12,3,0,9,0,0,0,0,0,0,0,0,0,34,0,0,4,0,0,3,9,4,0,0,0,0,0,0,0,14,0,0,4,17,79,64,89,37,4,0,13,11,3,7,3,334,20,21,13,11,23,15,37,18,0,6,0,0,5,0,5,165,0,0,9,8,3,0,0,0,0,0,0,0,0,0,0,31,3,0,9,6,24,24,26,14,3,4,0,3,0,0,0,128,0,0,21,20,58,72,609,481,119,136,192,242,57,7,31,2046,0,3,0,3,12,18,30,13,3,0,0,4,0,4,0,89,0,0,0,0,5,4,24,52
SED30068,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,17,15,30,10,0,5,0,0,0,0,0,112,0,10,5,0,19,31,102,53,14,12,16,10,21,0,13,303,0,5,14,6,3,5,0,5,0,0,0,0,0,0,0,35,0,0,6,0,3,0,6,6,0,3,0,0,0,0,0,24,0,0,5,13,17,16,8,8,0,4,0,0,0,0,0,79,33,41,25,21,37,14,28,3,0,0,0,0,5,0,9,228,3,12,6,6,0,0,0,4,0,0,0,0,0,0,4,45,0,0,0,4,25,11,13,4,3,0,3,0,16,0,5,99,4,0,16,10,13,28,107,41,9,3,18,17,3,4,5,267,0,7,4,9,9,9,14,8,0,0,5,0,0,0,0,59,0,0,0,3,8,3,10,15
SED30069,0,0,0,0,0,11,3,9,0,0,0,0,0,0,0,20,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,19,0,0,4,18,12,17,32,7,0,0,0,0,3,0,0,101,0,0,0,0,11,8,48,44,10,0,5,4,3,0,3,149,0,3,6,5,0,7,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,10,6,0,3,0,0,0,0,0,16,0,0,3,4,68,78,62,38,0,11,3,10,4,3,6,289,24,25,18,16,31,24,52,21,3,5,5,6,0,0,0,229,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,5,0,12,12,7,4,3,0,4,3,3,0,3,57,3,0,11,13,12,20,306,139,22,32,26,33,5,0,10,637,0,5,3,4,9,5,21,8,0,0,0,0,0,0,0,59,0,0,3,0,0,8,10,15
SED30070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,9,17,17,10,25,9,4,3,5,0,0,0,0,106,6,9,0,4,6,9,19,12,0,3,6,17,0,0,0,93,0,4,12,0,0,0,3,0,0,0,0,0,0,0,0,32,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,6,12,11,10,11,0,4,0,0,0,0,0,3,54,45,79,38,26,37,9,25,8,5,0,0,8,0,0,5,293,0,8,8,0,0,0,0,10,0,0,0,0,0,0,0,22,0,0,7,6,3,0,4,7,0,0,0,4,0,0,0,39,3,0,16,3,7,8,37,22,11,8,3,3,4,0,4,134,3,7,8,0,5,3,5,10,0,8,0,5,0,0,0,55,0,0,3,0,0,0,0,4
SED30071,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,23,17,34,15,0,0,9,6,6,0,0,140,6,5,8,0,10,14,37,36,18,4,9,14,9,0,0,179,0,3,12,7,4,7,0,0,0,0,3,0,0,0,0,41,4,6,11,0,0,3,6,3,0,0,0,0,0,0,0,35,0,0,6,11,49,26,30,5,0,3,0,3,0,0,4,149,29,54,37,21,30,15,48,23,0,0,4,0,0,4,10,269,0,11,5,12,0,0,0,0,0,0,0,0,0,0,0,38,0,5,0,11,7,6,4,4,0,0,0,0,0,4,0,47,6,7,11,12,7,7,35,32,0,7,4,5,0,0,3,135,0,11,0,0,3,3,0,9,3,0,0,0,0,0,3,42,0,0,0,0,9,0,10,5
SED30072,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,7,11,18,18,18,9,4,0,0,0,4,0,0,108,0,3,5,0,4,7,43,29,5,6,0,7,0,0,3,124,0,7,27,8,0,3,3,0,0,0,0,0,0,0,5,53,3,5,0,3,0,0,6,0,0,0,0,0,0,0,0,23,0,0,8,11,14,27,22,22,3,0,0,0,3,0,5,117,37,56,30,18,49,18,23,23,0,0,0,4,0,0,7,272,0,5,13,0,4,0,0,4,0,0,0,0,0,0,0,27,0,0,3,7,0,4,8,0,0,0,0,0,0,0,0,29,3,4,14,15,9,13,114,48,8,11,5,18,5,0,13,278,0,6,4,4,3,7,9,4,0,0,0,6,0,0,3,56,0,0,0,0,5,7,8,7
SED30073,0,0,0,0,0,0,7,8,3,0,7,0,0,0,0,28,0,0,0,0,0,0,20,12,0,3,8,5,0,0,0,37,0,0,5,0,8,10,15,11,8,7,4,13,0,0,0,78,0,3,0,3,0,9,36,27,15,41,50,56,12,3,9,265,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,5,15,17,17,0,0,0,4,11,10,0,5,83,4,17,8,4,9,3,17,5,0,0,0,0,0,0,8,77,0,6,4,4,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,0,0,0,4,3,0,0,0,0,0,0,0,25,0,0,3,0,6,8,116,111,18,31,22,30,13,22,12,393,0,3,0,0,0,4,5,0,0,0,4,0,9,0,3,19,0,0,0,0,3,0,0,4
SED30074,0,0,0,0,0,6,7,10,0,0,6,7,0,0,0,40,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,21,0,0,10,11,14,7,48,18,4,0,0,5,0,0,0,120,3,8,0,4,32,55,117,57,11,13,8,18,3,0,9,320,0,9,8,0,0,9,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,21,0,0,6,18,80,95,93,30,0,5,6,0,0,0,5,355,20,34,24,21,30,19,42,15,0,0,4,4,0,0,7,208,0,9,3,7,0,0,0,4,0,0,0,0,0,0,4,35,0,0,0,13,44,39,17,15,0,0,5,3,0,0,0,140,4,0,13,20,48,54,1075,524,93,99,170,196,66,8,40,2418,0,6,3,7,7,13,41,15,0,4,0,0,0,0,3,106,0,0,0,0,3,0,25,37
SED30075,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,24,18,18,17,0,0,0,0,0,0,7,106,0,0,3,0,0,0,20,14,0,3,7,4,0,0,7,70,0,0,3,7,0,3,0,0,0,4,0,0,0,0,0,22,0,3,4,0,0,3,3,0,0,0,0,0,0,0,0,12,0,0,0,7,6,6,11,5,0,0,0,0,0,0,0,44,16,44,33,16,60,21,26,9,3,7,0,3,0,0,4,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,4,5,0,0,0,0,0,4,0,5,19,0,3,14,4,12,0,31,10,4,5,7,0,7,6,0,98,0,11,0,0,0,4,17,4,4,5,4,17,0,0,0,63,0,0,0,5,0,3,0,0
SED30076,0,0,0,0,0,5,23,17,4,0,0,0,0,7,0,53,0,0,0,0,0,8,39,27,8,5,6,0,9,0,0,114,0,0,17,14,27,26,65,63,23,23,53,41,23,10,5,382,5,23,13,12,49,101,513,532,282,345,418,653,217,24,67,3245,0,0,12,8,5,22,10,0,0,0,0,0,0,0,0,52,8,9,4,4,0,0,11,14,5,6,6,7,6,0,5,80,0,0,4,15,36,32,27,10,0,5,0,4,0,0,3,134,18,19,22,11,27,33,74,20,8,19,28,41,17,11,4,355,24,143,185,42,13,6,11,7,0,0,0,4,0,0,69,506,3,5,6,9,55,86,83,99,44,47,65,74,41,34,13,658,0,3,6,18,35,73,334,281,86,123,160,250,108,18,19,1526,0,3,0,4,7,33,53,25,13,14,20,22,15,3,0,217,0,4,0,3,12,20,54,131
SED30077,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,16,7,10,11,11,0,0,0,0,0,0,0,65,0,0,0,0,0,11,12,15,7,0,3,4,3,0,0,61,3,0,13,7,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,8,10,0,4,0,0,0,0,0,47,13,36,24,10,23,10,13,5,0,0,0,3,0,0,3,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,13,0,3,4,0,0,0,48,29,7,5,8,13,5,0,5,132,0,0,0,0,5,9,4,0,0,0,0,13,0,0,4,37,0,0,0,0,0,0,0,0
SED30078,0,0,0,0,3,3,7,5,0,0,0,0,0,0,0,14,0,0,0,4,0,4,17,4,4,8,6,13,3,0,0,61,0,6,0,23,34,35,50,26,9,6,19,28,13,3,3,252,0,3,6,6,59,112,476,355,133,135,144,160,62,5,37,1692,4,20,29,10,8,37,8,0,0,0,0,0,0,0,3,129,0,9,17,7,5,9,11,7,5,0,9,6,0,3,3,86,0,0,8,13,21,11,45,9,3,5,3,0,0,0,4,124,22,61,41,18,32,33,44,19,5,3,3,7,0,0,8,297,3,23,29,10,0,5,0,4,0,0,0,0,0,0,3,68,0,0,6,18,30,38,46,59,16,22,16,30,18,0,5,310,9,3,14,14,21,43,251,201,44,77,103,145,55,7,16,988,0,4,0,6,12,17,33,38,10,11,12,16,4,0,0,151,0,0,0,3,27,17,34,52
SED30079,0,0,0,0,3,8,25,48,3,0,0,0,0,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,7,27,7,34,15,0,5,0,3,0,0,0,114,6,12,15,4,24,33,218,99,29,33,21,54,17,0,16,587,0,3,20,3,0,31,3,5,0,0,0,0,0,0,0,67,0,3,10,0,9,4,15,6,0,0,0,0,0,0,5,42,0,0,12,15,48,43,41,8,6,0,6,4,0,0,5,194,31,37,23,10,25,21,27,10,3,0,0,0,0,0,6,199,3,12,19,6,3,6,0,3,0,0,0,0,0,0,0,54,0,0,3,18,40,41,41,15,3,4,0,9,8,0,6,179,0,0,4,6,18,35,406,191,39,31,43,36,13,3,12,849,0,8,5,3,19,12,18,10,0,0,3,0,0,0,0,94,0,0,0,0,6,7,9,48
SED30080,0,0,0,0,8,8,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0,7,8,9,4,0,0,3,0,0,0,28,0,0,4,11,14,23,38,26,4,5,13,4,0,3,3,152,0,3,3,3,23,35,167,96,21,34,36,40,11,5,9,494,0,5,3,4,5,3,0,0,0,0,0,0,0,0,0,23,0,0,5,0,0,0,8,0,0,6,0,0,0,0,0,23,4,4,7,12,47,29,54,20,6,11,6,0,3,0,3,192,9,16,4,11,27,13,32,21,5,7,6,4,0,0,6,158,0,8,0,6,4,0,0,7,0,0,3,0,0,0,3,25,0,7,3,9,28,26,33,26,9,4,5,18,9,4,5,186,0,6,20,18,14,36,359,263,82,86,96,149,29,5,18,1181,0,3,0,3,3,17,37,24,3,6,4,5,6,0,5,120,0,0,0,0,9,10,42,80
SED30081,0,0,0,0,15,27,97,98,15,31,17,19,0,0,7,326,0,0,0,4,3,25,98,42,9,16,8,12,5,0,0,220,0,0,0,12,8,10,9,14,0,0,5,6,6,0,3,67,0,8,29,33,363,597,2801,1431,319,309,266,399,141,33,143,6866,0,0,44,10,15,49,11,0,0,0,0,0,0,0,0,141,0,4,8,8,26,11,47,18,3,4,8,0,0,0,0,151,0,3,4,20,147,179,137,48,6,5,9,8,5,0,15,576,35,26,19,14,17,15,19,5,0,0,0,0,0,0,6,164,5,23,55,15,8,3,7,10,0,0,0,0,0,0,8,133,0,3,5,54,287,432,232,135,52,25,32,33,31,8,17,1349,4,3,21,40,73,203,1187,711,156,217,355,397,127,14,62,3578,0,4,11,14,58,73,101,33,4,4,5,3,3,0,10,332,0,0,0,0,4,17,49,68
SED30082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,4,4,0,0,0,22,0,0,12,21,23,25,40,36,15,11,14,21,12,8,3,228,3,8,3,5,81,115,295,230,59,60,79,86,48,3,16,1094,0,22,54,16,4,14,6,0,0,0,0,0,0,0,4,122,3,25,26,20,14,11,21,6,0,0,6,0,0,0,4,121,0,0,9,12,35,23,13,4,0,0,0,5,0,0,0,104,35,82,38,25,34,24,31,21,9,7,3,21,9,3,8,346,7,29,46,5,8,4,6,10,0,0,0,0,0,0,3,113,0,0,10,14,30,47,29,37,3,12,10,15,11,6,9,235,3,5,8,14,33,36,205,206,86,67,147,146,52,8,19,1032,0,7,7,10,16,24,23,24,7,5,6,4,5,0,4,141,0,0,0,3,34,11,43,40
SED30083,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,12,26,0,0,0,0,0,0,0,0,44,0,5,5,9,12,23,35,33,4,7,6,7,0,3,0,148,0,3,3,5,21,46,203,136,33,33,22,47,14,0,6,577,0,0,26,10,4,20,5,0,0,0,0,0,0,0,0,65,0,3,3,3,4,8,0,9,0,0,0,7,0,0,0,33,0,0,0,4,19,15,38,16,0,4,0,0,0,0,8,103,14,53,26,21,46,23,38,13,0,0,0,0,0,0,5,253,0,15,12,4,0,3,0,5,0,0,0,0,0,0,0,32,0,0,3,4,21,20,10,11,0,4,0,0,0,0,0,86,0,0,6,4,5,22,324,199,69,41,60,50,17,3,16,821,0,0,0,6,10,25,27,15,0,0,3,4,3,0,0,97,0,0,0,4,7,10,32,30
