SA1_CODE_2021,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
21402138466,53,1559,585,351,1346,0.7,1051,2
21402138467,54,1354,532,330,1337,0.8,739,1.9
21402138468,53,1733,587,350,1297,0.7,1008,2
21402138469,79,1733,575,343,1437,0.7,1125,2.1
21402138470,62,1641,471,340,1292,0.7,918,2.1
21402138501,48,3017,900,370,2577,0.8,2428,2.8
21402138502,48,2600,743,200,2125,0.8,1906,2.8
21402138503,45,1460,702,371,1781,0.7,1260,2.1
21402138504,44,1622,725,351,1680,0.7,1312,2.2
21402138505,38,1571,922,295,2018,0.7,1625,2.1
21402138506,45,2167,853,389,2273,0.8,2202,3
21402138507,46,3251,810,351,2374,0.8,2356,2.7
21402138508,35,1733,918,356,2226,0.7,1859,2.4
21402138509,53,2142,793,420,2104,0.7,2178,2.8
21402138510,42,1593,735,380,2053,0.8,1924,2.8
21402138511,32,2041,917,380,2228,0.8,2027,2.9
21402138512,44,1733,820,418,2571,0.8,2437,3
21402138513,36,1546,825,400,2208,0.8,1965,2.7
21402138514,36,1798,898,365,2010,0.8,1470,2.3
21402138515,51,2072,765,400,2250,0.7,2104,2.7
21402138516,41,1842,897,385,2208,0.8,1741,2.7
21402138517,42,1517,758,350,1833,0.8,1321,2.2
21402138518,35,1798,765,295,1666,0.7,1492,2.5
21402138519,48,1744,764,305,2125,0.7,2047,2.7
21402138520,71,1875,513,333,1416,0.7,693,1.7
21402138521,37,1743,934,380,2184,0.8,1875,2.6
21402138522,42,2000,791,400,2136,0.8,1949,2.9
21402138523,33,1690,906,400,2211,0.8,1926,2.6
21402138524,51,1608,677,323,1910,0.7,1145,1.9
21402138525,36,1831,832,380,2012,0.8,1696,2.6
21402138526,38,1517,856,360,1974,0.7,1416,2.2
21402138527,35,1800,827,416,2214,0.8,2045,2.8
21402138528,33,1869,837,423,1924,0.8,1760,2.6
21402138529,43,1767,744,375,1988,0.7,1528,2.5
21402138530,37,1644,790,375,2181,0.7,1797,2.5
21402138531,44,2167,918,150,2446,0.8,2402,3.1
21402138532,41,1950,909,318,2644,0.8,2529,2.9
21402138533,34,1733,884,385,2015,0.7,1632,2.4
21402138534,47,1950,767,790,2428,0.8,2449,3.1
21402138535,42,1989,713,441,2037,0.8,1807,2.7
21402138536,51,2167,797,450,2178,0.7,2016,2.7
21402138537,34,1870,802,410,2050,0.8,1911,2.7
21402138538,49,2280,910,463,2646,0.7,2405,2.9
21402138539,46,2167,788,500,2478,0.8,2333,3.1
21402138540,50,2500,869,560,2416,0.7,2386,3
21402138541,46,2600,702,525,2374,0.9,2416,3.3
21402138542,43,1577,684,378,1958,0.8,1558,2.4
21402138543,42,1625,747,353,1702,0.7,1305,2.2
21402138544,47,2084,711,245,2020,0.8,1833,2.9
21402138545,44,1725,762,410,2150,0.7,1874,2.7
21402138546,50,2329,717,270,2403,0.9,1449,2.4
21402138547,48,2700,870,550,2471,0.7,2222,2.8
21402159101,63,1745,949,300,0,0.5,1062,1
21402159102,33,0,1062,450,1625,0.8,2124,2.5
21402159103,42,1972,767,458,2100,0.7,1625,2.5
21402159104,37,2080,824,389,1699,0.7,1508,2.2
21402159105,42,2167,822,411,2059,0.7,1550,2.5
21402159106,39,1982,924,516,2609,0.8,2437,3
21402159107,44,1893,766,375,2106,0.8,1445,2.2
21402159108,40,2016,749,410,1974,0.7,1587,2.3
21402159109,42,2500,845,691,2843,0.8,2687,3.3
21402159110,61,1842,547,540,1916,0.7,907,2
21402159111,40,1580,572,325,1375,0.7,1271,2.4
21402159112,46,0,2500,0,0,0.3,2250,1
21402159113,35,1822,642,365,1514,0.7,1390,2.4
21402159114,75,1509,563,270,1120,0.7,832,1.7
21402159115,45,2000,780,550,2316,0.8,2183,3
21402159116,44,2146,656,850,2812,0.8,2905,3.5
21402159117,45,2596,949,714,2924,0.8,2774,3.2
21402159118,51,2200,497,480,2333,0.8,2038,3
21402159119,46,2050,751,369,2059,0.8,1843,2.6
21402159120,43,2008,765,351,1875,0.7,1462,2.2
21402159121,35,1799,651,371,1633,0.7,1386,2.5
21402159122,73,3017,530,313,1329,0.8,951,2.1
21402159123,38,2600,831,600,2821,0.9,2785,3.6
21402159124,37,1733,702,390,1625,0.7,1221,2.2
21402159125,35,1941,789,512,2177,0.8,2141,3.1
21402159126,41,1950,780,500,2222,0.8,1924,2.8
21402159127,48,2167,646,439,1981,0.7,1413,2.3
21402159128,39,2134,805,477,2456,0.9,2309,3.1
21402159129,44,2342,779,557,2277,0.7,2102,2.8
21402159130,48,1950,783,409,2007,0.7,1520,2.3
21402159131,39,1509,599,341,1359,0.8,1133,2.1
21402159132,45,2184,692,427,2113,0.7,1607,2.6
21402159133,48,1950,784,387,1792,0.7,1257,2
21402159134,38,1809,821,373,2216,0.8,1694,2.6
21402159135,40,2159,860,549,2772,0.9,2772,3.4
21402159136,39,1733,804,359,2013,0.7,1487,2.3
21402159201,53,2275,790,398,1852,0.7,1350,2
21402159202,42,2184,900,486,2360,0.8,2195,2.6
21402159203,55,1517,643,388,1670,0.7,1031,1.9
21402159204,60,1925,748,381,1678,0.8,1388,2.2
21402159205,65,2145,892,441,2033,0.7,1404,1.9
21402159206,59,2184,797,631,2299,0.7,1708,2.3
21402159207,56,3500,1148,451,2922,0.7,2449,2.4
21402159208,82,407,537,183,1156,0.6,643,1.3
21402159209,56,2700,981,505,2785,0.7,2216,2.5
21402159210,51,2000,728,441,1670,0.7,1437,2.1
21402159211,53,1900,814,400,2187,0.7,1517,2.2
21402159212,54,1552,742,496,1829,0.7,1316,1.9
21402159213,54,1975,786,384,1901,0.7,1229,1.9
21402159214,57,2000,931,468,2296,0.7,1766,2.1
21402159215,57,1871,596,331,1444,0.8,987,1.8
21402159216,70,2550,712,380,1764,0.7,1151,1.7
21402159217,62,1995,712,393,1519,0.7,1148,1.8
21402159218,53,2450,921,560,2359,0.6,2083,2.4
21402159219,57,2600,918,477,2218,0.7,1525,2.1
21402159220,50,2002,744,397,1862,0.7,1315,2.2
21402159221,54,1767,778,360,2017,0.7,1164,1.8
21402159222,51,2000,741,437,1929,0.7,1604,2.3
21402159223,55,2340,773,406,1944,0.7,1474,2.1
21501138601,40,1105,677,250,1625,0.9,1437,2.9
21501138602,49,1051,530,267,1854,0.8,1318,2.2
21501138603,42,1083,626,250,1536,0.7,1170,2.3
21501138604,38,899,673,235,1687,0.7,1057,2.1
21501138605,37,758,685,250,1550,0.9,1238,2.5
21501138606,53,1213,687,250,1485,0.7,1042,2.1
21501138607,44,858,628,250,1309,0.7,1125,2.1
21501138608,47,867,596,225,1233,0.7,929,2
21501138609,40,1279,725,260,1547,0.7,1346,2.3
21501138610,49,1049,645,270,1575,0.7,1138,2
21501138611,47,921,588,250,1562,0.7,836,1.8
21501138612,53,1083,661,270,1460,0.7,1208,2.1
21501138613,50,1083,879,270,1949,0.6,1536,2
21501138614,48,1370,754,250,1875,0.7,1517,2.4
21501138615,44,1473,739,360,1974,0.7,1850,2.6
21501138616,53,1428,830,230,2222,0.6,1781,2.4
21501138617,52,1148,741,250,1542,0.7,1385,2.1
21501138618,34,975,730,275,1303,0.7,1055,2.3
21501138619,47,1148,669,248,1861,0.7,1226,2.1
21501138620,38,1036,773,270,1812,0.7,1333,2.3
21501138621,36,867,681,248,1478,0.8,1184,2.3
21501138622,29,800,459,200,933,0.8,780,2.4
21501138623,53,1300,684,250,1852,0.7,1141,1.9
21501138624,44,1625,817,280,1374,0.7,924,1.7
21501138701,49,1083,627,200,1512,0.8,1260,2.5
21501138702,50,1248,754,225,1916,0.7,1589,2.4
21501138703,53,1300,821,175,1888,0.7,1656,2.3
21501138704,49,1000,728,220,2078,0.8,1458,2.5
21501138705,45,1004,930,151,2272,0.7,1965,2.6
21501138706,44,867,755,150,1857,0.7,1474,2.5
21501138707,44,882,733,125,1724,0.7,1375,2.4
21501138708,40,1279,971,138,2194,0.8,1875,2.6
21501138709,57,1000,551,150,1271,0.7,1037,2
21501138710,59,557,458,180,961,0.6,809,1.8
21501138801,45,1419,953,280,2140,0.8,1928,2.8
21501138802,38,683,483,200,1036,0.6,709,2
21501138803,64,1002,627,265,1287,0.6,885,1.6
21501138804,40,1083,804,290,1760,0.7,1442,2.3
21501138805,35,1062,873,253,1897,0.7,1447,2.1
21501138806,37,1048,780,270,1875,0.7,1430,2.3
21501138807,57,1200,599,260,2011,0.7,1072,2.1
21501138808,45,867,545,200,1228,0.6,904,1.9
21501138809,36,867,526,210,991,0.7,839,2.1
21501138810,31,780,496,196,1166,0.8,850,2.4
21501138811,32,1000,643,260,1312,0.8,1112,2.3
21501138812,36,921,720,200,1762,0.8,1274,2.2
21501138813,34,1083,769,260,1674,0.7,1282,2.3
21501138814,38,1300,809,290,1757,0.7,1510,2.4
21501138815,35,1083,654,228,1875,0.7,1238,2.4
21501138816,51,1138,777,278,1809,0.7,1424,2.2
21501138817,39,1473,952,349,2330,0.7,1739,2.4
21501138818,38,1608,954,330,2434,0.8,2291,3
21501138819,44,1476,844,286,2299,0.8,2078,2.8
21501138820,47,1649,888,305,2136,0.7,1949,2.6
21501138821,40,977,642,240,1392,0.7,988,1.8
21501138822,37,1213,654,200,1468,0.7,1173,2.3
21501138823,42,1200,749,230,1597,0.7,1264,2.3
21501138824,37,1257,794,320,1779,0.8,1475,2.5
21501138825,58,1300,693,330,1978,0.6,1458,2.2
21501138826,40,1517,895,320,2150,0.7,1771,2.7
21501138827,40,1733,934,285,2288,0.8,2196,3
21501138828,40,1647,948,360,2320,0.7,2039,2.5
21501138829,33,1300,869,310,1901,0.7,1676,2.7
21501138830,35,1112,763,240,1521,0.8,1312,2.4
21501138831,51,1420,729,240,1541,0.7,882,1.7
21501138832,34,1000,699,250,1483,0.7,1051,2
21501138833,42,1083,807,230,1800,0.7,1180,2
21501138834,52,1127,775,213,2083,0.7,1226,1.9
21501138835,46,1200,860,255,1974,0.7,1450,2.2
21501138836,38,1213,853,300,1906,0.7,1508,2.2
21501138837,43,1300,664,310,1611,0.7,1318,2.3
21501138901,44,634,820,149,1625,0.7,1325,2.2
21501138902,43,997,881,108,1916,0.8,1593,2.7
21501138903,49,1192,771,190,1767,0.7,1418,2.4
21501138904,45,1517,912,250,2321,0.8,2050,2.7
21501138905,50,1275,882,200,2222,0.7,1857,2.4
21501138906,56,807,788,130,1781,0.7,1292,2.3
21501138907,55,780,743,150,1770,0.7,1222,1.9
21501138908,39,874,851,185,2047,0.9,1823,2.8
21501138909,32,975,476,160,1562,0.7,1305,2.6
21501138910,41,1164,848,189,2116,0.8,1733,2.7
21501138911,42,1454,905,215,2274,0.8,2062,2.8
21501138912,45,1083,751,230,2100,0.8,1478,2.6
21501139001,38,650,717,181,1625,0.8,1350,2.3
21501139002,41,774,720,200,1562,0.7,1171,2.3
21501139003,51,796,522,160,1297,0.7,811,2.1
21501139004,48,921,683,120,1839,0.8,1638,2.5
21501139005,53,433,883,100,1974,0.7,1600,2.4
21501139006,26,0,1042,160,1875,0.7,1906,2.9
21501139007,41,800,740,75,1803,0.8,1410,2.8
21501139008,0,0,0,0,0,0,0,0
21501139009,41,477,933,125,2299,0.8,1924,2.6
21501139010,45,988,809,92,1731,0.8,1468,2.7
21501139011,51,841,966,166,2091,0.7,1906,2.4
21501139012,43,2167,926,135,2055,0.8,1767,2.5
21501139013,47,1222,731,163,1978,0.8,1478,2.4
21501139014,62,413,614,80,1328,0.7,935,1.8
21501139015,54,779,605,135,1463,0.7,1102,2.1
21501139016,52,563,597,145,1593,0.7,1073,2
21501139017,59,433,428,135,949,0.7,706,1.9
21501139018,55,650,601,123,1281,0.6,922,1.8
21501139019,51,955,657,196,1660,0.8,1281,2.2
21501139020,54,672,679,160,1791,0.7,1083,2
21501139021,47,680,589,200,1292,0.8,1132,2.3
21501139022,44,780,720,225,1713,0.8,1135,2.2
21501139023,53,650,504,165,1194,0.7,972,2
21501139024,57,650,483,170,1156,0.7,928,1.9
21501139025,58,800,584,245,1156,0.6,911,1.8
21501139026,44,819,676,158,1458,0.8,1113,2.2
21501139027,52,851,718,195,1837,0.7,1319,2
21501139028,57,704,482,162,1268,0.7,778,2
21501139029,49,784,945,220,2374,0.8,2150,2.6
21501139030,63,0,1699,0,2750,0.6,2750,2
21501139101,48,1192,782,617,1593,0.7,1325,2.4
21501139102,54,893,498,150,1292,0.6,734,1.7
21501139103,50,867,539,195,1229,0.7,911,2.1
21501139104,50,835,566,215,1515,0.7,894,1.9
21501139105,52,916,531,210,1284,0.7,1029,2.1
21501139106,49,609,805,100,2038,0.7,1524,2.4
21501139107,53,884,597,170,1471,0.8,1066,2.3
21501139108,48,650,658,175,1395,0.8,1025,2.5
21501139109,62,813,558,173,1265,0.7,863,1.9
21501139110,55,1097,747,150,1862,0.7,1542,2.4
21501139201,51,976,725,200,1625,0.7,1424,2.5
21501139202,50,975,614,210,1449,0.7,882,1.8
21501139203,50,1083,817,185,2160,0.8,1812,2.5
21501139204,51,966,621,263,1489,0.7,1104,2.2
21501139205,45,1170,665,365,1854,0.7,1553,2.6
21501139206,51,867,635,175,1416,0.7,1170,2.2
21501139207,39,1120,900,130,1924,0.8,1550,2.4
21501139208,48,840,651,223,1375,0.7,1038,2
21501139209,39,1032,697,225,1843,0.7,1419,2.4
21501139210,36,986,714,250,1562,0.7,1292,2.4
21501139211,49,1346,741,200,2011,0.8,1573,2.4
21501139212,51,1090,731,160,1470,0.7,1325,2.5
21501139213,45,999,654,220,1478,0.7,1273,2.1
21501139214,43,1300,793,250,1600,0.7,1204,1.9
21501139215,50,1014,640,243,1395,0.7,982,2.1
21501139216,51,1497,725,220,2042,0.8,1303,2.4
21501139217,48,867,718,225,1587,0.7,1303,2.1
21501139218,46,904,670,213,1513,0.7,1068,2.2
21501139219,42,966,639,210,1487,0.7,1208,2.3
21501139220,42,953,550,205,1361,0.7,984,2.2
21501139221,37,1020,706,245,1347,0.7,1138,2.4
21501139222,49,906,596,170,1287,0.7,929,1.9
21501139223,52,867,623,220,1474,0.8,1045,2.1
21501139224,50,867,678,158,1687,0.7,1125,2.2
21501139225,70,1300,602,155,1224,0.8,825,1.9
21501139226,53,1277,674,200,1843,0.7,1392,2.1
21501139301,49,834,696,110,1521,0.7,1231,2.3
21501139302,49,1062,774,150,1899,0.7,1625,2.4
21501139303,49,564,803,120,1678,0.7,1286,2.3
21501139304,51,0,769,111,1792,0.7,1444,2.4
21501139305,51,830,837,120,1937,0.7,1449,2.4
21501139306,55,440,702,113,1649,0.7,1231,2.1
21501139307,48,1100,979,112,2463,0.7,1937,2.4
21501139308,59,953,550,180,1474,0.6,962,1.7
21501139309,54,672,497,100,1142,0.7,773,1.9
21501139310,55,867,508,150,1515,0.7,783,1.9
21501139401,51,650,606,200,1312,0.7,931,2
21501139402,48,867,933,118,2116,0.7,1839,2.5
21501139403,44,542,757,180,1583,0.8,1428,2.7
21501139404,41,672,888,100,2044,0.8,1671,2.6
21501139405,56,867,605,190,1362,0.7,1070,2.1
21501139406,52,650,621,180,1609,0.6,1078,1.9
21501139407,45,815,729,169,1597,0.7,1181,2.1
21501139408,52,728,611,188,1553,0.7,990,2
21501139409,60,542,446,163,1048,0.7,793,2
21501139410,52,563,573,170,1166,0.7,836,2.1
21501139411,46,737,627,180,1680,0.7,1137,2.4
21501139412,56,563,465,178,991,0.7,833,2.1
21501139413,43,1040,1027,120,2150,0.8,1971,2.7
21501139414,47,975,922,188,1958,0.7,1463,2.5
21501139415,45,492,818,145,1812,0.7,1474,2.5
21501139416,59,612,548,160,1213,0.6,976,1.8
21501139417,63,520,427,100,785,0.6,706,1.8
21501139418,62,477,455,72,1083,0.6,714,1.8
21501139419,52,403,670,130,1649,0.7,1230,2.3
21501139420,51,867,618,176,1781,0.7,1031,1.9
21501139421,57,650,503,151,1364,0.6,1125,2
21502139501,39,1326,850,330,1912,0.7,1575,2.4
21502139502,37,1517,836,200,2250,0.8,2033,2.9
21502139503,48,1509,777,195,1821,0.8,1649,2.6
21502139505,40,1000,619,235,1357,0.8,1033,2.2
21502139506,37,1300,754,300,2102,0.9,1920,3.1
21502139507,44,1733,840,350,2036,0.8,1764,2.8
21502139508,33,1300,860,270,2166,0.8,1819,2.7
21502139509,43,1647,767,300,2200,0.8,1906,2.6
21502139511,44,1733,900,430,2399,0.8,2399,3
21502139512,35,2167,1276,180,3053,0.8,2847,3.3
21502139513,43,1265,753,243,1803,0.8,1637,2.8
21502139514,44,1300,683,230,1803,0.7,1204,2.1
21502139515,40,1055,571,250,1305,0.8,1053,2.4
21502139516,43,1517,725,208,1843,0.9,1728,2.9
21502139517,39,1259,716,308,2045,0.8,1449,2.5
21502139518,65,0,1093,0,2250,1.2,2125,1.7
21502139519,81,0,450,0,0,0.8,450,1
21502139520,40,1300,669,262,1449,0.8,1218,2.3
21502139521,42,1465,806,250,2238,0.8,1837,2.8
21502139522,45,1733,749,200,2036,0.9,1649,2.7
21502139523,41,1597,785,225,2083,0.8,1899,3.1
21502139524,31,1560,990,385,2349,0.7,1968,2.6
21502139601,41,1083,722,230,1600,0.8,1271,2.3
21502139602,47,1450,637,190,1437,0.8,1375,2.8
21502139603,39,1300,717,162,1492,0.8,1426,2.9
21502139604,50,1062,729,240,1708,0.7,1312,2.5
21502139605,42,1083,646,270,1764,0.8,1462,2.7
21502139606,43,1550,930,250,2390,0.8,2312,2.9
21502139607,38,1517,785,300,1792,0.8,1792,3.1
21502139608,44,790,566,200,1196,0.7,836,2
21502139609,41,1300,809,300,2027,0.8,1775,2.8
21502139610,47,1100,522,450,1517,0.7,1031,2.3
21502139611,60,893,476,195,1281,1,850,2.1
21502139612,46,1051,626,205,1604,0.8,1260,2.3
21502139613,39,867,588,220,1410,0.8,1133,2.4
21502139614,44,867,614,223,1455,0.8,1062,2.2
21502139615,45,1350,687,180,1937,0.8,1625,2.6
21502139801,51,403,790,150,1771,0.6,1275,2
21502139802,57,661,616,180,1422,0.7,1046,1.9
21502139803,43,1340,706,190,1463,0.8,1008,2.3
21502139804,31,0,450,0,0,0.3,450,1
21502139805,40,0,524,0,5500,0.7,5500,5
21502139806,48,748,580,160,1625,0.7,1013,2.1
21502139807,37,867,812,120,1468,0.9,1325,2.4
21502139808,68,0,225,0,575,0.4,262,1.3
21502139809,50,1684,939,90,2250,0.6,1291,2.1
21502139810,48,867,596,173,1375,0.7,1062,2
21502139811,52,596,727,150,1728,0.8,1312,2.4
21502139812,45,692,736,228,1687,0.7,1471,2.5
21502139813,46,550,630,90,1593,0.8,1264,2.4
21502139814,50,693,615,110,1699,0.7,1021,2
21502139815,38,1636,830,256,2225,0.8,2095,3
21502139901,0,0,0,0,0,0,0,0
21502139902,46,1139,742,235,1656,0.8,1481,2.7
21502139903,42,1079,690,250,1593,0.8,1281,2.4
21502139904,57,902,488,200,1275,0.7,900,2.1
21502139905,43,997,638,216,1300,0.9,919,2.1
21502139906,42,800,481,198,1270,0.8,900,2.2
21502139907,37,703,451,200,919,0.7,772,2.2
21502139908,43,1300,758,235,1833,0.9,1644,2.7
21502139909,36,1257,717,190,1972,0.9,1794,3
21502139910,42,1192,759,300,1890,0.8,1761,2.8
21502139911,43,1083,810,118,2120,0.9,1761,2.7
21502139912,37,1096,698,240,1807,0.8,1408,2.6
21502139913,46,867,590,258,1336,0.9,933,2.3
21502139914,43,1104,638,290,1392,0.7,1011,2.2
21502139915,34,1179,741,293,1654,0.8,1446,2.6
21502139916,35,953,683,260,1458,0.8,1339,2.7
21502139917,43,1430,824,200,2191,0.8,1775,2.6
21502146901,47,2100,940,300,2812,0.8,2636,2.8
21502146902,30,1250,706,308,1735,0.8,1598,2.9
21502146903,47,1365,811,250,1833,0.8,1404,2
21502146904,36,1153,835,288,1774,0.8,1511,2.4
21502146905,37,903,727,275,1819,0.8,1194,2.1
21502146906,35,1029,521,260,1115,0.9,1018,2.5
21502146907,45,1324,638,275,1428,0.7,1138,2.1
21502146908,40,917,512,250,1149,0.8,1037,2.5
21502146909,42,1409,737,300,1812,0.8,1281,2
21502146910,52,1157,444,168,1442,0.8,774,2
21502146911,37,1024,595,226,1233,0.9,1025,2.2
21502146912,39,1105,738,278,1424,0.8,1220,2.1
21502146913,48,1508,765,230,1792,0.7,1170,1.8
21502146914,37,1083,672,280,1375,0.8,1239,2.4
21502146915,37,953,609,240,1294,0.9,947,2.2
21502146916,50,1114,554,270,1366,0.7,1091,2.2
21502146917,36,1095,651,250,1363,0.9,1076,2
21502146918,29,1257,691,333,1480,0.8,1354,3
21502146919,34,1000,771,320,1392,0.9,1262,2.4
21502146920,36,1200,755,235,1792,0.8,1416,2.4
21502146921,44,1083,850,265,2062,0.8,1437,2
21502146922,41,811,488,210,1024,0.8,837,2.1
21502146923,37,1517,967,350,2146,0.8,2040,2.7
21502146924,39,867,481,248,1050,0.8,895,2.4
21502146925,51,1616,700,285,1449,0.7,1279,2.2
21502146926,42,1083,594,210,1476,0.8,994,2.1
21502146927,35,1300,754,300,1625,0.8,1411,2.5
21502146928,56,1213,660,330,1426,0.6,1129,2
21502146929,33,693,459,200,900,0.9,791,2.4
21502146930,37,1276,680,295,1649,0.8,1468,2.7
21502146931,43,860,666,233,1390,0.7,933,1.9
21502146932,48,1300,774,260,2068,0.7,1413,1.9
21502146933,39,1300,858,300,2011,0.7,1569,2.3
21502146934,61,1167,677,240,1600,0.8,1062,1.9
21502146935,29,867,609,250,1318,0.9,1194,2.7
21502146936,52,1363,729,260,1770,0.7,1202,2.1
21502146937,44,1092,690,265,1489,0.7,1222,2.3
21502146938,44,1235,756,340,1875,0.7,1424,2.3
21502146939,42,1300,753,250,1726,0.7,1323,2.2
21502146940,50,1300,841,360,1850,0.7,1583,2.4
21502146941,44,1300,805,300,1875,0.7,1531,2.4
21502146942,47,1083,595,250,1194,0.7,972,1.9
21502146943,27,867,404,190,1078,1.1,1078,3.2
21502146944,35,890,577,260,1183,0.9,1040,2.5
21502147001,42,1517,742,340,1875,0.7,1597,2.5
21502147002,33,1487,895,350,2081,0.8,1906,2.7
21502147003,46,1207,643,290,1728,0.8,1517,2.6
21502147004,44,1612,704,231,2066,0.8,1625,2.6
21502147005,41,1300,730,325,1807,0.7,1508,2.3
21502147006,46,1300,617,245,1292,0.7,956,2
21502147007,42,1343,665,225,1976,0.9,1604,2.7
21502147008,40,1083,647,265,1364,0.8,963,1.9
21502147009,47,1213,603,270,1419,0.7,1030,2.1
21502147010,57,1517,606,270,1437,0.6,987,2
21502147011,31,1445,807,360,1894,0.8,1693,2.7
21502147012,43,1029,473,220,871,0.7,614,1.8
21502147013,32,1300,803,340,1908,0.8,1547,2.6
21502147014,39,1300,714,370,1968,0.7,1398,2.4
21502147015,46,1122,493,225,1437,0.8,1027,2.4
21502147016,60,1300,566,280,1333,0.7,788,2.1
21502147017,36,1040,488,243,966,0.8,872,2.4
21502147018,48,1733,837,300,2218,0.7,1791,2.5
21502147019,34,1517,780,340,2013,0.8,1911,2.8
21502147020,59,1300,492,255,1531,0.8,1196,2.2
21502147021,49,1088,631,258,1656,0.7,949,1.9
21502147022,31,1484,922,400,2150,0.8,2059,2.8
21502147023,31,1083,496,225,1178,0.9,991,2.6
21502147024,45,1537,853,285,1958,0.7,1542,2.4
21502147025,39,1213,762,298,1687,0.7,1319,2.3
21502147026,38,1083,734,305,1663,0.8,1327,2.4
21502147027,32,1452,948,368,2224,0.8,2054,2.9
21502147028,45,1300,700,273,1680,0.8,1433,2.4
21502147029,47,1387,797,295,1771,0.7,1510,2.5
21502147030,32,1200,575,250,1339,0.9,1174,2.7
21502147031,41,1387,667,285,1525,0.7,1337,2.3
21502147032,47,1300,736,250,1833,0.8,1656,2.7
21503140001,56,1083,551,173,1468,0.6,819,1.9
21503140002,47,905,661,190,1874,0.8,1562,2.5
21503140003,47,869,780,140,1958,0.7,1531,2.5
21503140004,47,800,691,150,1541,0.7,1068,2.3
21503140005,54,585,510,185,1218,0.7,854,1.9
21503140006,56,678,673,150,1487,0.7,1086,2
21503140007,54,867,498,213,1333,0.7,962,2.1
21503140008,58,780,633,166,1125,0.6,958,1.9
21503140009,47,1040,740,150,1728,0.8,1609,2.7
21503140010,58,1400,594,100,1292,0.7,1213,2.2
21503140011,48,520,613,118,1651,0.8,1375,2.5
21503140012,59,608,492,180,1233,0.7,840,1.9
21503140013,59,758,573,120,1437,0.7,959,2
21503140014,49,553,546,110,1357,0.7,794,2
21503140015,55,650,487,145,1147,0.7,892,2.1
21503140016,45,932,703,145,1468,0.8,1325,2.6
21503140017,46,433,746,145,1656,0.7,1300,2.4
21503140018,49,730,768,155,1708,0.7,1210,2.1
21503140019,52,518,711,100,2125,0.7,1375,2.2
21503140020,47,867,614,185,1449,0.8,982,2.2
21503140021,53,723,606,210,1366,0.6,1018,2
21503140101,60,650,480,80,1104,0.6,762,1.7
21503140102,62,845,613,200,1325,0.6,1053,2
21503140103,57,910,491,160,1265,0.7,873,2
21503140104,51,1098,582,195,1375,0.7,1031,2.1
21503140105,55,650,529,160,1145,0.7,850,2.1
21503140106,54,1192,515,200,1292,0.7,980,2.3
21503140107,55,986,502,200,1262,0.7,847,2
21503140108,48,433,732,168,1812,0.8,1125,2.4
21503140109,45,1049,1017,60,2250,0.6,1978,2.5
21503140110,48,867,585,165,1365,0.7,1158,2.4
21503140111,55,1083,575,200,1196,0.8,1138,2.3
21503140112,54,945,653,188,1781,0.8,1333,2.4
21503140113,48,1265,674,198,1536,0.7,1239,2.5
21503140114,53,1431,717,190,1728,0.7,1542,2.4
21503140115,51,980,769,190,1562,0.6,1350,2.3
21503140116,41,0,642,165,1375,0.8,1278,2.5
21503140117,48,1200,603,150,1449,0.7,1180,2.4
21503140118,46,1030,692,150,1583,0.7,1347,2.6
21503140119,37,1161,664,200,1452,0.9,1321,2.7
21503140120,50,947,624,185,1474,0.7,1087,2.1
21503140121,66,1246,485,180,1321,0.7,1045,2.1
21503140122,56,802,586,190,1352,0.6,977,1.8
21503140123,44,888,588,125,1468,0.8,1235,2.7
21503140201,42,1166,620,218,1625,0.7,1160,2.5
21503140202,59,867,557,200,1263,0.6,806,1.7
21503140203,48,889,575,200,1424,0.7,909,2
21503140204,47,932,575,210,1442,0.7,991,2.1
21503140205,45,1795,706,380,1854,0.8,1770,3.1
21503140206,51,867,505,199,1062,0.6,833,2
21503140207,51,1018,654,240,1416,0.7,1287,2.3
21503140208,53,935,638,210,1364,0.6,974,2
21503140209,43,758,470,180,991,0.7,828,2.2
21503140210,41,1083,583,220,1357,0.7,900,2.4
21503140211,63,1200,678,220,1833,0.9,1312,2.2
21503140212,49,1083,684,228,1616,0.7,1212,2.3
21503140213,63,953,487,178,1765,0.6,1062,2
21503140301,37,792,570,250,1213,1,1062,3
21503140302,35,1083,671,230,1524,0.9,1220,2.8
21503140303,0,0,0,0,0,0,0,0
21503140304,44,923,614,150,1708,1.1,1274,2.4
21503140305,36,1185,746,220,1779,0.9,1804,3
21503140306,44,932,610,150,1399,0.8,1125,2.6
21503140307,35,1050,647,260,2166,0.9,2146,3.3
21503140308,35,997,695,268,1825,0.9,1968,3.4
21503140309,39,726,493,200,1178,0.9,1187,2.7
21503140310,33,1350,637,250,1550,0.9,1487,3.2
21503140311,34,941,489,200,1136,1,1010,3.1
21503140312,0,0,0,0,0,0,0,0
21503140401,57,1269,727,230,1718,0.8,1212,2
21503140402,49,1300,810,300,1895,0.7,1522,2.3
21503140403,35,1082,807,273,1875,0.8,1553,2.4
21503140404,36,1300,782,250,1728,0.8,1350,2.2
21503140405,37,1517,853,250,2166,0.8,1802,2.7
21503140406,39,1454,704,256,1833,0.7,1233,2.2
